onset,duration,trial_type
0.0213,4.0179,Ins_main
6.0398,1.017,hand_left
8.5573,1.017,hand_left
11.0747,1.017,hand_left
13.5921,1.017,hand_left
16.1096,1.017,hand_left
18.627,1.017,hand_left
21.1444,1.017,hand_left
23.6619,1.017,hand_left
26.1793,1.017,hand_left
28.6968,1.017,hand_left
31.2142,1.017,hand_right
33.7316,1.017,hand_right
36.2491,1.017,hand_right
38.7665,1.017,hand_right
41.2839,1.017,hand_right
43.8014,1.017,hand_right
46.3188,1.017,hand_right
48.8362,1.017,hand_right
51.3537,1.017,hand_right
53.8711,1.017,hand_right
56.3886,3.0176,Bfix
59.4061,4.0179,Ins_index
65.4246,1.017,finger_left
67.9421,1.017,finger_left
70.4595,1.017,finger_left
72.977,1.017,finger_left
75.4944,1.017,finger_left
78.0118,1.017,finger_left
80.5293,1.017,finger_left
83.0467,1.017,finger_left
85.5641,1.017,finger_left
88.0816,1.017,finger_left
90.599,1.017,finger_right
93.1164,1.017,finger_right
95.6339,1.017,finger_right
98.1513,1.017,finger_right
100.6688,1.017,finger_right
103.1862,1.017,finger_right
105.7036,1.017,finger_right
108.2211,1.017,finger_right
110.7385,1.017,finger_right
113.2559,1.017,finger_right
115.7734,3.0176,Bfix
118.791,4.0179,Ins_yeux
124.8095,1.017,saccade_left
127.3269,1.017,saccade_left
129.8443,1.017,saccade_left
132.3618,1.017,saccade_left
134.8792,1.017,saccade_left
137.3967,1.017,saccade_left
139.9141,1.017,saccade_left
142.4315,1.017,saccade_left
144.949,1.017,saccade_left
147.4664,1.017,saccade_left
149.9838,1.017,sacaade_right
152.5013,1.017,sacaade_right
155.0187,1.017,sacaade_right
157.5361,1.017,sacaade_right
160.0536,1.017,sacaade_right
162.571,1.017,sacaade_right
165.0885,1.017,sacaade_right
167.6059,1.017,sacaade_right
170.1233,1.017,sacaade_right
172.6408,1.017,sacaade_right
175.1582,3.0176,Bfix
178.1758,4.0179,Ins_jambe
184.1943,1.017,foot_left
186.7117,1.017,foot_left
189.2292,1.017,foot_left
191.7466,1.017,foot_left
194.264,1.017,foot_left
196.7815,1.017,foot_left
199.2989,1.017,foot_left
201.8164,1.017,foot_left
204.3338,1.017,foot_left
206.8512,1.017,foot_left
209.3687,1.017,foot_right
211.8861,1.017,foot_right
214.4035,1.017,foot_right
216.921,1.017,foot_right
219.4384,1.017,foot_right
221.9558,1.017,foot_right
224.4733,1.017,foot_right
226.9907,1.017,foot_right
229.5082,1.017,foot_right
232.0256,1.017,foot_right
234.543,3.0176,Bfix
237.5606,4.0179,Ins_bouche
243.5791,1.017,tongue_left
246.0966,1.017,tongue_left
248.614,1.017,tongue_left
251.1314,1.017,tongue_left
253.6489,1.017,tongue_left
256.1663,1.017,tongue_left
258.6837,1.017,tongue_left
261.2012,1.017,tongue_left
263.7186,1.017,tongue_left
266.236,1.017,tongue_left
268.7535,1.017,tongue_right
271.2709,1.017,tongue_right
273.7884,1.017,tongue_right
276.3058,1.017,tongue_right
278.8232,1.017,tongue_right
281.3407,1.017,tongue_right
283.8581,1.017,tongue_right
286.3755,1.017,tongue_right
288.893,1.017,tongue_right
291.4104,1.017,tongue_right
293.9278,3.0176,Bfix
296.9621,4.0179,Ins_repos
302.9806,1.017,fixation_left
305.4981,1.017,fixation_left
308.0155,1.017,fixation_left
310.5329,1.017,fixation_left
313.0504,1.017,fixation_left
315.5678,1.017,fixation_left
318.0852,1.017,fixation_left
320.6027,1.017,fixation_left
323.1201,1.017,fixation_left
325.6375,1.017,fixation_left
328.155,1.017,fixation_right
330.6724,1.017,fixation_right
333.1899,1.017,fixation_right
335.7073,1.017,fixation_right
338.2247,1.017,fixation_right
340.7422,1.017,fixation_right
343.2596,1.017,fixation_right
345.777,1.017,fixation_right
348.2945,1.017,fixation_right
350.8119,1.017,fixation_right
353.3293,3.0176,Bfix
356.3469,4.0179,Ins_main
362.3654,1.017,hand_left
364.8829,1.017,hand_left
367.4003,1.017,hand_left
369.9178,1.017,hand_left
372.4352,1.017,hand_left
374.9526,1.017,hand_left
377.4701,1.017,hand_left
379.9875,1.017,hand_left
382.5049,1.017,hand_left
385.0224,1.017,hand_left
387.5398,1.017,hand_right
390.0572,1.017,hand_right
392.5747,1.017,hand_right
395.0921,1.017,hand_right
397.6096,1.017,hand_right
400.127,1.017,hand_right
402.6444,1.017,hand_right
405.1619,1.017,hand_right
407.6793,1.017,hand_right
410.1967,1.017,hand_right
412.7142,3.0176,Bfix
415.7484,4.0179,Ins_index
421.7669,1.017,finger_left
424.2844,1.017,finger_left
426.8018,1.017,finger_left
429.3192,1.017,finger_left
431.8367,1.017,finger_left
434.3541,1.017,finger_left
436.8716,1.017,finger_left
439.389,1.017,finger_left
441.9064,1.017,finger_left
444.4239,1.017,finger_left
446.9413,1.017,finger_right
449.4587,1.017,finger_right
451.9762,1.017,finger_right
454.4936,1.017,finger_right
457.011,1.017,finger_right
459.5285,1.017,finger_right
462.0459,1.017,finger_right
464.5634,1.017,finger_right
467.0808,1.017,finger_right
469.5982,1.017,finger_right
472.1157,3.0176,Bfix
475.1333,4.0179,Ins_yeux
481.1518,1.017,saccade_left
483.6692,1.017,saccade_left
486.1866,1.017,saccade_left
488.7041,1.017,saccade_left
491.2215,1.017,saccade_left
493.7389,1.017,saccade_left
496.2564,1.017,saccade_left
498.7738,1.017,saccade_left
501.2913,1.017,saccade_left
503.8087,1.017,saccade_left
506.3261,1.017,sacaade_right
508.8436,1.017,sacaade_right
511.361,1.017,sacaade_right
513.8784,1.017,sacaade_right
516.3959,1.017,sacaade_right
518.9133,1.017,sacaade_right
521.4307,1.017,sacaade_right
523.9482,1.017,sacaade_right
526.4656,1.017,sacaade_right
528.9831,1.017,sacaade_right
531.5005,3.0176,Bfix
534.5181,4.0179,Ins_jambe
540.5366,1.017,foot_left
543.054,1.017,foot_left
545.5715,1.017,foot_left
548.0889,1.017,foot_left
550.6063,1.017,foot_left
553.1238,1.017,foot_left
555.6412,1.017,foot_left
558.1586,1.017,foot_left
560.6761,1.017,foot_left
563.1935,1.017,foot_left
565.7109,1.017,foot_right
568.2284,1.017,foot_right
570.7458,1.017,foot_right
573.2633,1.017,foot_right
575.7807,1.017,foot_right
578.2981,1.017,foot_right
580.8156,1.017,foot_right
583.333,1.017,foot_right
585.8504,1.017,foot_right
588.3679,1.017,foot_right
590.8853,3.0176,Bfix
593.9196,4.0179,Ins_bouche
599.9381,1.017,tongue_left
602.4555,1.017,tongue_left
604.973,1.017,tongue_left
607.4904,1.017,tongue_left
610.0078,1.017,tongue_left
612.5253,1.017,tongue_left
615.0427,1.017,tongue_left
617.5601,1.017,tongue_left
620.0776,1.017,tongue_left
622.595,1.017,tongue_left
625.1124,1.017,tongue_right
627.6299,1.017,tongue_right
630.1473,1.017,tongue_right
632.6648,1.017,tongue_right
635.1822,1.017,tongue_right
637.6996,1.017,tongue_right
640.2171,1.017,tongue_right
642.7345,1.017,tongue_right
645.2519,1.017,tongue_right
647.7694,1.017,tongue_right
650.2868,3.0176,Bfix
653.3211,4.0179,Ins_repos
659.3396,1.017,fixation_left
661.857,1.017,fixation_left
664.3745,1.017,fixation_left
666.8919,1.017,fixation_left
669.4093,1.017,fixation_left
671.9268,1.017,fixation_left
674.4442,1.017,fixation_left
676.9616,1.017,fixation_left
679.4791,1.017,fixation_left
681.9965,1.017,fixation_left
684.5139,1.017,fixation_right
687.0314,1.017,fixation_right
689.5488,1.017,fixation_right
692.0663,1.017,fixation_right
694.5837,1.017,fixation_right
697.1011,1.017,fixation_right
699.6186,1.017,fixation_right
702.136,1.017,fixation_right
704.6534,1.017,fixation_right
707.1709,1.017,fixation_right
