onset,duration,trial_type
0.0226,0.0,cut
0.5226,0.0,cut
4.0339,17.0554,start_sound
5.904,0.0,pleur
6.0339,0.0,pleur
6.5339,0.0,pleur
7.0339,0.0,pleur
7.5339,0.0,pleur
8.0339,0.0,pleur
8.5339,0.0,pleur
9.0339,0.0,pleur
9.5339,0.0,pleur
10.0339,0.0,pleur
10.5339,0.0,pleur
11.0339,0.0,pleur
11.5339,0.0,pleur
12.0339,0.0,pleur
12.5339,0.0,pleur
13.0339,0.0,pleur
13.5339,0.0,pleur
14.0339,0.0,pleur
14.5339,0.0,pleur
15.0339,0.0,pleur
21.0893,17.0556,start_sound
22.5893,0.0,suomi
23.0893,0.0,suomi
23.5893,0.0,suomi
24.0893,0.0,suomi
24.5893,0.0,suomi
25.0893,0.0,suomi
25.5893,0.0,suomi
26.0893,0.0,suomi
26.5893,0.0,suomi
27.0893,0.0,suomi
27.5893,0.0,suomi
28.0893,0.0,suomi
28.5893,0.0,suomi
29.0893,0.0,suomi
29.5893,0.0,suomi
30.0893,0.0,suomi
30.5893,0.0,suomi
31.0893,0.0,suomi
31.5893,0.0,suomi
32.0893,0.0,suomi
38.1449,17.0456,start_sound
39.6449,0.0,yawny
40.1449,0.0,yawny
40.6449,0.0,yawny
41.1449,0.0,yawny
41.6449,0.0,yawny
42.1449,0.0,yawny
42.6449,0.0,yawny
43.1449,0.0,yawny
43.6449,0.0,yawny
44.1449,0.0,yawny
44.6449,0.0,yawny
45.1449,0.0,yawny
45.6449,0.0,yawny
46.1449,0.0,yawny
46.6449,0.0,yawny
47.1449,0.0,yawny
47.6449,0.0,yawny
48.1449,0.0,yawny
48.6449,0.0,yawny
49.1449,0.0,yawny
55.1905,17.0555,start_sound
56.6905,0.0,human
57.1905,0.0,human
57.6905,0.0,human
58.1905,0.0,human
58.6905,0.0,human
59.1905,0.0,human
59.6905,0.0,human
60.1905,0.0,human
60.6905,0.0,human
61.1905,0.0,human
61.6905,0.0,human
62.1905,0.0,human
62.6905,0.0,human
63.1905,0.0,human
63.6905,0.0,human
64.1905,0.0,human
64.6905,0.0,human
65.1905,0.0,human
65.6905,0.0,human
66.1905,0.0,human
72.246,17.0554,start_sound
73.746,0.0,silen
74.246,0.0,silen
74.746,0.0,silen
75.246,0.0,silen
75.746,0.0,silen
76.246,0.0,silen
76.746,0.0,silen
77.246,0.0,silen
77.746,0.0,silen
78.246,0.0,silen
78.746,0.0,silen
79.246,0.0,silen
79.746,0.0,silen
80.246,0.0,silen
80.746,0.0,silen
81.246,0.0,silen
81.746,0.0,silen
82.246,0.0,silen
82.746,0.0,silen
83.246,0.0,silen
89.3014,17.0551,start_sound
90.8014,0.0,music
