onset	duration	trial_type
0.0	1.01	fmri_buffer
1.01	1.519	test_start_block
2.529	2.78	stop
5.309	2.68	go
7.989	2.67	go
10.659	2.26	go
12.919	2.259	go
15.178	2.401	go
17.579	2.809	stop
20.388	2.402	stop
22.79	2.268	stop
25.058	2.27	stop
27.328	2.261	stop
29.589	2.678	go
32.267	2.662	go
34.929	2.259	go
37.188	2.529	go
39.717	2.261	go
41.978	2.53	stop
44.508	2.54	go
47.048	2.54	stop
49.588	2.39	stop
51.978	2.541	stop
54.519	2.528	go
57.047	2.391	go
59.438	2.26	go
61.698	2.54	go
64.238	2.809	go
67.047	2.531	stop
69.578	2.391	stop
71.969	2.259	go
74.228	2.262	stop
76.49	2.258	stop
78.748	2.26	stop
81.008	2.54	go
83.548	2.27	go
85.818	2.26	stop
88.078	2.259	go
90.337	2.271	go
92.608	2.4	go
95.008	2.26	go
97.268	2.26	stop
99.528	2.26	go
101.788	7.52	rest_block
109.308	2.54	test_start_block
111.848	2.779	stop
114.627	2.541	stop
117.168	2.4	go
119.568	2.53	go
122.098	2.269	stop
124.367	2.401	go
126.768	2.4	go
129.168	2.26	go
131.428	2.4	go
133.828	2.389	go
136.217	2.401	stop
138.618	2.671	go
141.289	2.542	go
143.831	2.256	stop
146.087	2.952	stop
149.039	2.259	go
151.298	2.54	go
153.838	2.26	stop
156.098	2.271	go
158.369	2.268	go
160.637	2.26	go
162.897	2.531	go
165.428	3.079	stop
168.507	2.259	stop
170.766	2.403	go
173.169	2.399	stop
175.568	2.54	go
178.108	2.401	go
180.509	2.399	go
182.908	2.809	stop
185.717	2.402	go
188.119	2.26	stop
190.379	2.531	stop
192.91	2.397	stop
195.307	2.402	go
197.709	2.26	stop
199.969	2.399	go
202.368	2.27	go
204.638	2.26	stop
206.898	2.26	go
209.158	2.4	go
211.558	2.26	stop
213.818	7.509	rest_block
221.327	2.541	test_start_block
223.868	2.779	stop
226.647	2.396	stop
229.043	2.405	stop
231.448	2.261	go
233.709	2.529	stop
236.238	2.27	go
238.508	2.41	go
240.918	2.261	go
243.179	2.269	stop
245.448	2.399	go
247.847	2.54	go
250.387	2.4	go
252.787	2.54	go
255.327	2.942	stop
258.269	2.529	go
260.798	2.541	go
263.339	2.258	go
265.597	2.55	stop
268.147	2.391	go
270.538	2.269	go
272.807	2.401	go
275.208	2.26	go
277.468	2.401	stop
279.869	2.529	go
282.398	2.261	stop
284.659	2.4	stop
287.059	2.679	go
289.738	2.26	stop
291.998	3.22	go
295.218	2.389	go
297.607	2.39	go
299.997	2.531	stop
302.528	2.269	go
304.797	2.261	stop
307.058	2.26	stop
309.318	2.939	go
312.257	2.53	go
314.787	2.54	go
317.327	2.26	go
319.587	2.532	stop
322.119	2.269	stop
324.388	2.399	go
326.787	11.206	end
