onset	duration	trial_type
0.0	1.013	fmri_buffer
1.013	1.519	test_start_block
2.532	1.041	fixation
3.573	0.0	set_stims
3.573	0.92	cue
4.493	3.229	taskstay_cuestay
7.722	0.001	set_stims
7.723	0.919	cue
8.642	2.42	taskswitch_cueswitch
11.062	0.0	set_stims
11.062	0.92	cue
11.982	2.82	taskswitch_cuestay
14.802	0.001	set_stims
14.803	0.118	cue
14.921	2.421	taskswitch_cuestay
17.342	0.001	set_stims
17.343	0.919	cue
18.262	2.139	taskswitch_cueswitch
20.401	0.001	set_stims
20.402	0.922	cue
21.324	2.148	taskstay_cuestay
23.472	0.001	set_stims
23.473	0.121	cue
23.594	2.017	taskstay_cueswitch
25.611	0.002	set_stims
25.613	0.919	cue
26.532	2.02	taskstay_cueswitch
28.552	0.001	set_stims
28.553	0.919	cue
29.472	2.279	taskswitch_cuestay
31.751	0.001	set_stims
31.752	0.12	cue
31.872	2.42	taskswitch_cueswitch
34.292	0.001	set_stims
34.293	0.919	cue
35.212	2.02	taskswitch_cuestay
37.232	0.002	set_stims
37.234	0.108	cue
37.342	2.149	taskstay_cueswitch
39.491	0.002	set_stims
39.493	0.918	cue
40.411	2.021	taskswitch_cueswitch
42.432	0.0	set_stims
42.432	0.92	cue
43.352	2.418	taskswitch_cuestay
45.77	0.002	set_stims
45.772	0.12	cue
45.892	2.279	taskstay_cueswitch
48.171	0.001	set_stims
48.172	0.92	cue
49.092	2.019	taskswitch_cuestay
51.111	0.0	set_stims
51.111	0.912	cue
52.023	2.278	taskstay_cueswitch
54.301	0.001	set_stims
54.302	0.119	cue
54.421	2.02	taskswitch_cueswitch
56.441	0.0	set_stims
56.441	0.12	cue
56.561	2.02	taskswitch_cuestay
58.581	0.002	set_stims
58.583	0.118	cue
58.701	2.28	taskstay_cuestay
60.981	0.0	set_stims
60.981	0.911	cue
61.892	2.149	taskswitch_cueswitch
64.041	0.002	set_stims
64.043	0.92	cue
64.963	2.019	taskswitch_cuestay
66.982	0.002	set_stims
66.984	0.117	cue
67.101	2.021	taskstay_cuestay
69.122	0.0	set_stims
69.122	0.921	cue
70.043	2.058	taskswitch_cuestay
72.101	0.001	set_stims
72.102	0.91	cue
73.012	2.018	taskstay_cueswitch
75.03	0.002	set_stims
75.032	0.12	cue
75.152	2.02	taskstay_cuestay
77.172	0.001	set_stims
77.173	0.118	cue
77.291	2.141	taskswitch_cueswitch
79.432	0.001	set_stims
79.433	0.118	cue
79.551	2.02	taskstay_cuestay
81.571	0.0	set_stims
81.571	0.92	cue
82.491	2.01	taskswitch_cuestay
84.501	0.001	set_stims
84.502	0.92	cue
85.422	2.14	taskstay_cueswitch
87.562	0.0	set_stims
87.562	0.119	cue
87.681	2.021	taskstay_cueswitch
89.702	0.0	set_stims
89.702	0.921	cue
90.623	2.158	taskswitch_cuestay
92.781	0.002	set_stims
92.783	0.92	cue
93.703	2.7	taskswitch_cuestay
96.403	0.002	set_stims
96.405	0.908	cue
97.313	2.278	taskstay_cuestay
99.591	0.002	set_stims
99.593	0.118	cue
99.711	2.141	taskstay_cuestay
101.852	0.0	set_stims
101.852	0.119	cue
101.971	2.021	taskswitch_cuestay
103.992	0.0	set_stims
103.992	0.92	cue
104.912	2.149	taskswitch_cueswitch
107.061	0.002	set_stims
107.063	0.118	cue
107.181	2.7	taskswitch_cueswitch
109.881	0.002	set_stims
109.883	0.124	cue
110.007	2.294	taskswitch_cueswitch
112.301	0.001	set_stims
112.302	0.12	cue
112.422	2.02	taskstay_cueswitch
114.442	0.001	set_stims
114.443	0.919	cue
115.362	2.01	taskswitch_cuestay
117.372	0.001	set_stims
117.373	0.919	cue
118.292	2.149	taskstay_cuestay
120.441	0.0	set_stims
120.441	0.12	cue
120.561	2.02	taskstay_cuestay
122.581	0.002	set_stims
122.583	0.12	cue
122.703	2.019	taskstay_cuestay
124.722	0.0	set_stims
124.722	0.92	cue
125.642	2.02	taskstay_cueswitch
127.662	0.0	set_stims
127.662	0.12	cue
127.782	2.283	taskswitch_cueswitch
130.065	0.001	set_stims
130.066	0.117	cue
130.183	2.418	taskswitch_cuestay
132.601	0.0	set_stims
132.601	0.121	cue
132.722	2.019	taskstay_cuestay
134.741	0.001	set_stims
134.742	0.921	cue
135.663	2.019	taskstay_cuestay
137.682	0.0	set_stims
137.682	0.12	cue
137.802	2.01	taskswitch_cuestay
139.812	0.0	set_stims
139.812	0.91	cue
140.722	2.28	taskswitch_cuestay
143.002	0.0	set_stims
143.002	0.12	cue
143.122	2.141	taskstay_cuestay
145.263	0.001	set_stims
145.264	0.118	cue
145.382	2.02	taskswitch_cueswitch
147.402	0.001	set_stims
147.403	0.119	cue
147.522	2.559	taskstay_cueswitch
150.081	0.001	set_stims
150.082	0.92	cue
151.002	2.279	taskswitch_cuestay
153.281	0.0	set_stims
153.281	0.922	cue
154.203	2.279	taskstay_cuestay
156.482	0.001	set_stims
156.483	0.92	cue
157.403	2.018	taskstay_cueswitch
159.421	0.002	set_stims
159.423	0.119	cue
159.542	2.02	taskstay_cuestay
161.562	0.001	set_stims
161.563	0.119	cue
161.682	2.14	taskswitch_cuestay
163.822	0.001	set_stims
163.823	0.109	cue
163.932	2.01	taskswitch_cuestay
165.942	0.001	set_stims
165.943	0.12	cue
166.063	2.139	taskstay_cueswitch
168.202	0.0	set_stims
168.202	0.92	cue
169.122	2.28	taskswitch_cueswitch
171.402	0.0	set_stims
171.402	0.92	cue
172.322	2.14	taskswitch_cueswitch
174.462	0.001	set_stims
174.463	0.118	cue
174.581	2.281	taskstay_cuestay
176.862	0.001	set_stims
176.863	0.118	cue
176.981	2.012	taskswitch_cuestay
178.993	0.0	set_stims
178.993	0.909	cue
179.902	2.819	taskstay_cuestay
182.721	0.002	set_stims
182.723	0.118	cue
182.841	2.411	taskstay_cueswitch
185.252	0.001	set_stims
185.253	0.92	cue
186.173	2.018	taskstay_cuestay
188.191	0.001	set_stims
188.192	0.12	cue
188.312	2.559	taskstay_cuestay
190.871	0.001	set_stims
190.872	0.12	cue
190.992	2.14	taskswitch_cuestay
193.132	0.0	set_stims
193.132	0.12	cue
193.252	2.02	taskswitch_cueswitch
195.272	0.0	set_stims
195.272	0.119	cue
195.391	2.02	taskstay_cuestay
197.411	0.001	set_stims
197.412	0.919	cue
198.331	2.141	taskstay_cueswitch
200.472	0.001	set_stims
200.473	0.119	cue
200.592	2.14	taskstay_cuestay
202.732	0.0	set_stims
202.732	0.92	cue
203.652	2.278	taskswitch_cuestay
205.93	0.002	set_stims
205.932	0.909	cue
206.841	3.241	taskstay_cueswitch
210.082	0.001	set_stims
210.083	0.119	cue
210.202	2.019	taskstay_cueswitch
212.221	0.001	set_stims
212.222	0.921	cue
213.143	2.008	taskswitch_cuestay
215.151	0.001	set_stims
