onset	duration	trial_type
0.0	1.017	fmri_buffer
1.017	1.52	test_start_block
2.537	2.78	go
5.317	2.26	go
7.577	2.36	ignore
9.937	2.56	stop
12.497	2.959	go
15.456	2.26	stop
17.716	2.37	go
20.086	2.561	go
22.647	2.26	ignore
24.907	2.369	ignore
27.276	2.572	ignore
29.848	2.469	ignore
32.317	2.359	go
34.676	2.67	go
37.346	2.56	go
39.906	2.76	stop
42.666	2.56	stop
45.226	2.459	ignore
47.685	2.761	go
50.446	2.559	go
53.005	2.361	stop
55.366	2.259	go
57.625	2.66	go
60.285	2.261	stop
62.546	2.37	go
64.916	2.26	go
67.176	2.361	go
69.537	2.358	go
71.895	2.26	go
74.155	2.86	ignore
77.015	2.36	go
79.375	2.261	go
81.636	2.37	go
84.006	2.47	go
86.476	2.26	stop
88.736	2.26	ignore
90.996	2.76	go
93.756	2.359	ignore
96.115	2.77	go
98.885	2.46	go
101.345	2.26	go
103.605	2.367	stop
105.972	2.663	go
108.635	2.471	stop
111.106	2.254	go
113.36	2.356	ignore
115.716	2.969	ignore
118.685	2.271	go
120.956	2.959	go
123.915	2.461	ignore
126.376	7.521	rest_block
133.897	2.531	test_start_block
136.428	2.788	stop
139.216	2.37	go
141.586	2.471	go
144.057	2.258	stop
146.315	2.46	ignore
148.775	2.761	go
151.536	2.26	ignore
153.796	2.359	go
156.155	2.471	ignore
158.626	2.357	go
160.983	2.263	ignore
163.246	2.571	go
165.817	2.458	go
168.275	2.672	go
170.947	2.259	stop
173.206	2.66	ignore
175.866	2.359	go
178.225	2.26	go
180.485	2.261	go
182.746	2.269	go
185.015	2.36	go
187.375	2.562	ignore
189.937	2.359	go
192.296	2.47	stop
194.766	2.469	go
197.235	2.361	stop
199.596	2.26	ignore
201.856	2.569	go
204.425	2.561	go
206.986	2.26	ignore
209.246	2.26	go
211.506	2.46	stop
213.966	2.359	go
216.325	2.271	go
218.596	3.169	go
221.765	2.66	go
224.425	2.261	ignore
226.686	2.469	stop
229.155	2.872	ignore
232.027	2.458	go
234.485	2.26	go
236.745	2.26	go
239.005	2.56	ignore
241.565	2.26	stop
243.825	2.36	go
246.185	2.36	stop
248.545	2.26	go
250.805	2.362	ignore
253.167	2.259	go
255.426	2.46	go
257.886	7.512	rest_block
265.398	2.539	test_start_block
267.937	2.779	go
270.716	2.369	go
273.085	2.461	ignore
275.546	2.259	stop
277.805	2.262	go
280.067	2.868	go
282.935	2.261	go
285.196	3.459	go
288.655	2.372	ignore
291.027	2.359	ignore
293.386	2.358	go
295.744	2.462	stop
298.206	2.559	ignore
300.765	2.361	go
303.126	2.26	stop
305.386	2.26	go
307.646	3.059	go
310.705	2.461	go
313.166	2.359	go
315.525	2.271	stop
317.796	3.259	stop
321.055	2.961	go
324.016	2.559	stop
326.575	2.371	go
328.946	2.56	stop
331.506	2.368	go
333.874	2.272	go
336.146	2.459	ignore
338.605	2.36	go
340.965	2.671	ignore
343.636	2.258	go
345.894	2.263	stop
348.157	2.458	go
350.615	2.269	go
352.884	2.561	stop
355.445	2.26	go
357.705	2.361	ignore
360.066	2.261	stop
362.327	2.567	stop
364.894	2.571	go
367.465	2.37	go
369.835	2.371	go
372.206	2.259	go
374.465	2.46	ignore
376.925	2.26	go
379.185	2.46	ignore
381.645	2.66	stop
384.305	2.469	go
386.774	2.361	go
389.135	2.27	ignore
391.405	7.51	rest_block
398.915	2.54	test_start_block
401.455	3.09	go
404.545	2.268	go
406.813	2.262	go
409.075	2.36	go
411.435	2.26	go
413.695	2.661	ignore
416.356	2.359	ignore
418.715	2.471	go
421.186	2.359	ignore
423.545	2.261	stop
425.806	2.259	go
428.065	2.27	stop
430.335	2.259	go
432.594	2.371	stop
434.965	3.36	go
438.325	2.56	go
440.885	2.76	stop
443.645	2.769	go
446.414	2.67	go
449.084	2.47	stop
451.554	2.262	go
453.816	2.368	go
456.184	2.463	go
458.647	3.069	go
461.716	2.359	go
464.075	2.271	ignore
466.346	2.358	go
468.704	2.36	go
471.064	2.359	go
473.423	2.363	ignore
475.786	2.36	go
478.146	2.259	go
480.405	2.358	stop
482.763	2.462	go
485.225	2.361	go
487.586	2.86	go
490.446	2.568	go
493.014	2.761	go
495.775	2.261	ignore
498.036	2.268	go
500.304	2.86	stop
503.164	2.36	go
505.524	2.261	go
507.785	2.26	stop
510.045	2.271	go
512.316	2.368	go
514.684	2.661	go
517.345	2.76	stop
520.105	2.26	go
522.365	2.77	stop
525.135	7.521	rest_block
532.656	2.539	test_start_block
535.195	2.79	ignore
537.985	2.36	go
540.345	2.37	go
542.715	2.56	go
545.275	2.269	go
547.544	2.262	ignore
549.806	2.258	go
552.064	2.36	go
554.424	2.661	stop
557.085	2.363	go
559.448	2.278	ignore
561.726	2.359	go
564.085	2.36	stop
566.445	2.859	go
569.304	2.461	go
571.765	2.359	go
574.124	2.662	go
576.786	2.27	go
579.056	2.267	ignore
581.323	2.261	go
583.584	2.463	go
586.047	2.357	go
588.404	2.271	stop
590.675	2.359	stop
593.034	2.461	ignore
595.495	2.369	go
597.864	2.26	go
600.124	2.26	go
602.384	2.36	ignore
604.744	2.36	stop
607.104	2.37	go
609.474	2.97	go
612.444	2.26	go
614.704	2.36	go
617.064	2.26	go
619.324	2.47	ignore
621.794	2.36	ignore
624.154	2.56	ignore
626.714	2.56	go
629.274	2.26	go
631.534	2.26	go
633.794	2.76	stop
636.554	2.361	stop
638.915	2.258	stop
641.173	2.461	go
643.634	2.26	go
645.894	2.361	go
648.255	2.269	go
650.524	2.26	stop
652.784	2.261	stop
655.045	4.575	end
