onset	duration	trial_type
0.0	1.021	fmri_buffer
1.021	1.519	test_start_block
2.54	2.782	stop
5.322	2.678	go
8.0	2.661	go
10.661	2.269	go
12.93	2.26	go
15.19	2.401	go
17.591	2.8	stop
20.391	2.389	stop
22.78	2.26	stop
25.04	2.26	stop
27.3	2.261	stop
29.561	2.68	go
32.241	2.669	go
34.91	2.261	go
37.171	2.529	go
39.7	2.261	go
41.961	2.541	stop
44.502	2.529	go
47.031	2.54	stop
49.571	2.401	stop
51.972	2.539	stop
54.511	2.53	go
57.041	2.389	go
59.43	2.26	go
61.69	2.54	go
64.23	2.8	go
67.03	2.541	stop
69.571	2.4	stop
71.971	2.259	go
74.23	2.271	stop
76.501	2.271	stop
78.772	2.259	stop
81.031	2.529	go
83.56	2.261	go
85.821	2.26	stop
88.081	2.259	go
90.34	2.26	go
92.6	2.399	go
94.999	2.272	go
97.271	2.26	stop
99.531	2.261	go
101.792	7.51	rest_block
109.302	2.539	test_start_block
111.841	2.78	stop
114.621	2.541	stop
117.162	2.399	go
119.561	2.529	go
122.09	2.261	stop
124.351	2.39	go
126.741	2.399	go
129.14	2.276	go
131.416	2.404	go
133.82	2.4	go
136.22	2.402	stop
138.622	2.679	go
141.301	2.529	go
143.83	2.26	stop
146.09	2.942	stop
149.032	2.268	go
151.3	2.539	go
153.839	2.263	stop
156.102	2.259	go
158.361	2.268	go
160.629	2.271	go
162.9	2.541	go
165.441	3.069	stop
168.51	2.272	stop
170.782	2.399	go
173.181	2.411	stop
175.592	2.559	go
178.151	2.399	go
180.55	2.39	go
182.94	2.802	stop
185.742	2.408	go
188.15	2.26	stop
190.41	2.541	stop
192.951	2.4	stop
195.351	2.4	go
197.751	2.263	stop
200.014	2.397	go
202.411	2.27	go
204.681	2.269	stop
206.95	2.27	go
209.22	2.39	go
211.61	2.261	stop
213.871	7.519	rest_block
221.39	2.541	test_start_block
223.931	2.78	stop
226.711	2.4	stop
229.111	2.4	stop
231.511	2.26	go
233.771	2.54	stop
236.311	2.269	go
238.58	2.401	go
240.981	2.269	go
243.25	2.262	stop
245.512	2.4	go
247.912	2.528	go
250.44	2.4	go
252.84	2.552	go
255.392	2.939	stop
258.331	2.531	go
260.862	2.528	go
263.39	2.271	go
265.661	2.529	stop
268.19	2.401	go
270.591	2.27	go
272.861	2.399	go
275.26	2.271	go
277.531	2.4	stop
279.931	2.539	go
282.47	2.261	stop
284.731	2.399	stop
287.13	2.681	go
289.811	2.262	stop
292.073	3.207	go
295.28	2.39	go
297.67	2.401	go
300.071	2.54	stop
302.611	2.27	go
304.881	2.27	stop
307.151	2.26	stop
309.411	2.95	go
312.361	2.529	go
314.89	2.53	go
317.42	2.261	go
319.681	2.531	stop
322.212	2.259	stop
324.471	2.399	go
326.87	5.449	end
