onset	duration	trial_type
0.0	1.008	fmri_buffer
1.008	1.521	test_start_block
2.529	1.037	fixation
3.566	0.001	set_stims
3.567	0.92	cue
4.487	3.24	taskstay_cuestay
7.727	0.001	set_stims
7.728	0.119	cue
7.847	2.42	taskswitch_cueswitch
10.267	0.003	set_stims
10.27	0.118	cue
10.388	2.819	taskswitch_cuestay
13.207	0.001	set_stims
13.208	0.119	cue
13.327	2.42	taskswitch_cueswitch
15.747	0.001	set_stims
15.748	0.918	cue
16.666	2.141	taskswitch_cuestay
18.807	0.001	set_stims
18.808	0.118	cue
18.926	2.141	taskstay_cuestay
21.067	0.0	set_stims
21.067	0.119	cue
21.186	2.02	taskstay_cueswitch
23.206	0.001	set_stims
23.207	0.921	cue
24.128	2.008	taskstay_cueswitch
26.136	0.001	set_stims
26.137	0.121	cue
26.258	2.289	taskswitch_cuestay
28.547	0.001	set_stims
28.548	0.119	cue
28.667	2.42	taskswitch_cuestay
31.087	0.001	set_stims
31.088	0.919	cue
32.007	2.011	taskswitch_cuestay
34.018	0.001	set_stims
34.019	0.118	cue
34.137	2.14	taskstay_cueswitch
36.277	0.001	set_stims
36.278	0.119	cue
36.397	2.02	taskswitch_cuestay
38.417	0.001	set_stims
38.418	0.92	cue
39.338	2.418	taskswitch_cueswitch
41.756	0.002	set_stims
41.758	0.919	cue
42.677	2.28	taskstay_cueswitch
44.957	0.001	set_stims
44.958	0.119	cue
45.077	2.01	taskswitch_cuestay
47.087	0.0	set_stims
47.087	0.119	cue
47.206	2.28	taskstay_cueswitch
49.486	0.002	set_stims
49.488	0.919	cue
50.407	2.009	taskswitch_cueswitch
52.416	0.0	set_stims
52.416	0.121	cue
52.537	2.02	taskswitch_cuestay
54.557	0.001	set_stims
54.558	0.12	cue
54.678	2.279	taskstay_cuestay
56.957	0.001	set_stims
56.958	0.12	cue
57.078	2.139	taskswitch_cuestay
59.217	0.001	set_stims
59.218	0.119	cue
59.337	2.019	taskswitch_cueswitch
61.356	0.002	set_stims
61.358	0.12	cue
61.478	2.018	taskstay_cuestay
63.496	0.002	set_stims
63.498	0.919	cue
64.417	2.059	taskswitch_cuestay
66.476	0.002	set_stims
66.478	0.124	cue
66.602	2.016	taskstay_cueswitch
68.618	0.0	set_stims
68.618	0.919	cue
69.537	2.02	taskstay_cuestay
71.557	0.0	set_stims
71.557	0.921	cue
72.478	2.138	taskswitch_cueswitch
74.616	0.002	set_stims
74.618	0.919	cue
75.537	2.019	taskstay_cuestay
77.556	0.002	set_stims
77.558	0.92	cue
78.478	2.018	taskswitch_cueswitch
80.496	0.002	set_stims
80.498	0.12	cue
80.618	2.138	taskstay_cueswitch
82.756	0.0	set_stims
82.756	0.121	cue
82.877	2.009	taskstay_cueswitch
84.886	0.001	set_stims
84.887	0.12	cue
85.007	2.139	taskswitch_cueswitch
87.146	0.002	set_stims
87.148	0.118	cue
87.266	2.703	taskswitch_cueswitch
89.969	0.0	set_stims
89.969	0.918	cue
90.887	2.289	taskstay_cuestay
93.176	0.001	set_stims
93.177	0.92	cue
94.097	2.15	taskstay_cuestay
96.247	0.001	set_stims
96.248	0.119	cue
96.367	2.021	taskswitch_cuestay
98.388	0.001	set_stims
98.389	0.918	cue
99.307	2.14	taskswitch_cuestay
