onset	duration	trial_type
0.0	1.007	fmri_buffer
1.007	1.511	test_start_block
2.518	0.64	spatialcue
3.158	0.41	fixation
3.568	2.119	spatial_congruent
5.687	0.12	doublecue
5.807	0.421	fixation
6.228	2.121	double_incongruent
8.349	0.119	spatialcue
8.468	0.419	fixation
8.887	2.111	spatial_congruent
10.998	0.119	spatialcue
11.117	0.422	fixation
11.539	2.119	spatial_congruent
13.658	0.12	doublecue
13.778	0.419	fixation
14.197	2.12	double_incongruent
16.317	0.121	doublecue
16.438	0.419	fixation
16.857	2.119	double_congruent
18.976	0.121	doublecue
19.097	0.42	fixation
19.517	2.111	double_incongruent
21.628	0.12	spatialcue
21.748	0.418	fixation
22.166	2.12	spatial_incongruent
24.286	0.122	doublecue
24.408	0.42	fixation
24.828	2.108	double_incongruent
26.936	0.121	spatialcue
27.057	0.421	fixation
27.478	2.119	spatial_incongruent
29.597	0.121	doublecue
29.718	0.419	fixation
30.137	2.12	double_congruent
32.257	0.122	spatialcue
32.379	0.418	fixation
32.797	2.11	spatial_incongruent
34.907	0.121	spatialcue
35.028	0.42	fixation
35.448	2.12	spatial_incongruent
37.568	0.122	spatialcue
37.69	0.417	fixation
38.107	2.12	spatial_incongruent
40.227	0.121	doublecue
40.348	0.421	fixation
40.769	2.117	double_incongruent
42.886	0.121	doublecue
43.007	0.42	fixation
43.427	2.11	double_congruent
45.537	0.12	spatialcue
45.657	0.42	fixation
46.077	2.12	spatial_congruent
48.197	0.12	doublecue
48.317	0.421	fixation
48.738	2.12	double_incongruent
50.858	0.165	spatialcue
51.023	0.415	fixation
51.438	2.108	spatial_congruent
53.546	0.121	doublecue
53.667	0.42	fixation
54.087	2.12	double_congruent
56.207	0.121	doublecue
56.328	0.419	fixation
56.747	2.11	double_congruent
58.857	0.119	doublecue
58.976	0.422	fixation
59.398	2.131	double_incongruent
61.529	0.11	spatialcue
61.639	0.419	fixation
62.058	2.119	spatial_incongruent
64.177	0.109	doublecue
64.286	0.422	fixation
64.708	2.11	double_congruent
66.818	0.11	spatialcue
66.928	0.419	fixation
67.347	2.12	spatial_incongruent
69.467	0.121	doublecue
69.588	0.418	fixation
70.006	2.111	double_incongruent
72.117	0.12	spatialcue
72.237	0.42	fixation
72.657	2.12	spatial_incongruent
74.777	0.12	doublecue
74.897	0.419	fixation
75.316	2.121	double_congruent
77.437	0.122	doublecue
77.559	0.42	fixation
77.979	2.119	double_incongruent
80.098	0.12	doublecue
80.218	0.419	fixation
80.637	2.12	double_incongruent
82.757	0.12	spatialcue
82.877	0.421	fixation
83.298	2.119	spatial_congruent
85.417	0.12	doublecue
85.537	0.42	fixation
85.957	2.12	double_congruent
88.077	0.121	spatialcue
88.198	0.419	fixation
88.617	2.11	spatial_incongruent
90.727	0.12	spatialcue
90.847	0.419	fixation
91.266	2.12	spatial_incongruent
93.386	0.121	spatialcue
93.507	0.419	fixation
93.926	2.121	spatial_congruent
96.047	0.121	spatialcue
96.168	0.42	fixation
96.588	2.116	spatial_congruent
98.704	0.123	doublecue
98.827	0.421	fixation
99.248	2.118	double_incongruent
101.366	0.12	doublecue
101.486	0.422	fixation
101.908	2.109	double_congruent
104.017	0.12	doublecue
104.137	0.42	fixation
104.557	2.12	double_congruent
106.677	0.121	spatialcue
106.798	0.419	fixation
107.217	2.12	spatial_congruent
109.337	0.122	doublecue
109.459	0.418	fixation
109.877	2.121	double_congruent
111.998	0.118	doublecue
112.116	0.421	fixation
112.537	2.11	double_incongruent
114.647	0.121	spatialcue
114.768	0.419	fixation
115.187	2.12	spatial_congruent
117.307	0.12	spatialcue
117.427	0.42	fixation
117.847	2.121	spatial_congruent
119.968	0.119	spatialcue
120.087	0.42	fixation
120.507	2.12	spatial_congruent
122.627	0.121	spatialcue
122.748	0.419	fixation
123.167	2.119	spatial_incongruent
125.286	0.121	doublecue
125.407	0.42	fixation
125.827	2.12	double_congruent
127.947	0.12	doublecue
128.067	0.42	fixation
128.487	2.121	double_congruent
130.608	0.119	doublecue
130.727	0.421	fixation
131.148	2.119	double_congruent
133.267	0.121	doublecue
133.388	0.42	fixation
133.808	2.119	double_congruent
135.927	0.119	doublecue
136.046	0.412	fixation
136.458	2.11	double_congruent
138.568	0.119	spatialcue
138.687	0.421	fixation
139.108	2.119	spatial_congruent
141.227	0.121	spatialcue
