onset	duration	trial_type
0.0	1.016	fmri_buffer
1.016	1.508	test_start_block
2.524	2.799	go
5.323	2.26	go
7.583	2.372	ignore
9.955	2.579	stop
12.534	2.969	go
15.503	2.27	stop
17.773	2.36	go
20.133	2.571	go
22.704	2.258	ignore
24.962	2.361	ignore
27.323	2.559	ignore
29.882	2.46	ignore
32.342	2.36	go
34.702	2.66	go
37.362	2.56	go
39.922	2.761	stop
42.683	2.57	stop
45.253	2.458	ignore
47.711	2.761	go
50.472	2.56	go
53.032	2.361	stop
55.393	2.26	go
57.653	2.659	go
60.312	2.261	stop
62.573	2.359	go
64.932	2.26	go
67.192	2.371	go
69.563	2.359	go
71.922	2.26	go
74.182	2.859	ignore
77.041	2.36	go
79.401	2.261	go
81.662	2.36	go
84.022	2.469	go
86.491	2.262	stop
88.753	2.259	ignore
91.012	2.77	go
93.782	2.361	ignore
96.143	2.758	go
98.901	2.461	go
101.362	2.26	go
103.622	2.361	stop
105.983	2.66	go
108.643	2.46	stop
111.103	2.259	go
113.362	2.36	ignore
115.722	2.96	ignore
118.682	2.26	go
120.942	2.969	go
123.911	2.461	ignore
126.372	7.511	rest_block
133.883	2.539	test_start_block
136.422	2.79	stop
139.212	2.36	go
141.572	2.46	go
144.032	2.26	stop
146.292	2.46	ignore
148.752	2.77	go
151.522	2.27	ignore
153.792	2.372	go
156.164	2.457	ignore
158.621	2.351	go
160.972	2.26	ignore
163.232	2.56	go
165.792	2.458	go
168.25	2.671	go
170.921	2.261	stop
173.182	2.662	ignore
175.844	2.367	go
178.211	2.26	go
180.471	2.26	go
182.731	2.261	go
184.992	2.359	go
187.351	2.572	ignore
189.923	2.359	go
192.282	2.469	stop
194.751	2.46	go
197.211	2.361	stop
199.572	2.259	ignore
201.831	2.561	go
204.392	2.559	go
206.951	2.271	ignore
209.222	2.27	go
211.492	2.47	stop
213.962	2.359	go
216.321	2.26	go
218.581	3.17	go
221.751	2.661	go
224.412	2.26	ignore
226.672	2.469	stop
229.141	2.86	ignore
232.001	2.461	go
234.462	2.269	go
236.731	2.261	go
238.992	2.56	ignore
241.552	2.27	stop
243.822	2.36	go
246.182	2.36	stop
248.542	2.26	go
250.802	2.37	ignore
253.172	2.27	go
255.442	2.459	go
257.901	7.512	rest_block
265.413	2.539	test_start_block
267.952	2.779	go
270.731	2.36	go
273.091	2.46	ignore
275.551	2.26	stop
277.811	2.261	go
280.072	2.86	go
282.932	2.259	go
285.191	3.461	go
288.652	2.359	ignore
291.011	2.362	ignore
293.373	2.358	go
295.731	2.47	stop
298.201	2.561	ignore
300.762	2.359	go
303.121	2.262	stop
305.383	2.258	go
307.641	3.07	go
310.711	2.461	go
313.172	2.359	go
315.531	2.271	stop
317.802	3.27	stop
321.072	2.959	go
324.031	2.571	stop
326.602	2.359	go
328.961	2.56	stop
331.521	2.36	go
333.881	2.27	go
336.151	2.461	ignore
338.612	2.36	go
340.972	2.661	ignore
343.633	2.269	go
345.902	2.27	stop
348.172	2.461	go
350.633	2.259	go
352.892	2.56	stop
355.452	2.258	go
357.71	2.371	ignore
360.081	2.261	stop
362.342	2.571	stop
364.913	2.568	go
367.481	2.36	go
369.841	2.36	go
372.201	2.271	go
374.472	2.46	ignore
376.932	2.26	go
379.192	2.46	ignore
381.652	2.66	stop
384.312	2.459	go
386.771	2.361	go
389.132	2.259	ignore
391.391	7.522	rest_block
398.913	2.54	test_start_block
401.453	3.078	go
404.531	2.26	go
406.791	2.27	go
409.061	2.36	go
411.421	2.27	go
413.691	2.661	ignore
416.352	2.359	ignore
418.711	2.47	go
421.181	2.36	ignore
423.541	2.261	stop
425.802	2.259	go
428.061	2.261	stop
430.322	2.258	go
432.58	2.371	stop
434.951	3.37	go
438.321	2.56	go
440.881	2.761	stop
443.642	2.759	go
446.401	2.661	go
449.062	2.46	stop
451.522	2.269	go
453.791	2.354	go
456.145	2.456	go
458.601	3.06	go
461.661	2.361	go
464.022	2.269	ignore
466.291	2.359	go
468.65	2.371	go
471.021	2.366	go
473.387	2.364	ignore
475.751	2.37	go
478.121	2.259	go
480.38	2.372	stop
482.752	2.459	go
485.211	2.37	go
487.581	2.86	go
490.441	2.56	go
493.001	2.76	go
495.761	2.261	ignore
498.022	2.26	go
500.282	2.87	stop
503.152	2.369	go
505.521	2.26	go
507.781	2.26	stop
510.041	2.259	go
512.3	2.361	go
514.661	2.661	go
517.322	2.758	stop
520.08	2.261	go
522.341	2.76	stop
525.101	7.509	rest_block
532.61	2.532	test_start_block
535.142	2.78	ignore
537.922	2.359	go
540.281	2.36	go
542.641	2.56	go
545.201	2.26	go
547.461	2.261	ignore
549.722	2.27	go
551.992	2.359	go
554.351	2.67	stop
557.021	2.365	go
559.386	2.255	ignore
561.641	2.369	go
564.01	2.361	stop
566.371	2.858	go
569.229	2.462	go
571.691	2.36	go
574.051	2.66	go
576.711	2.259	go
578.97	2.261	ignore
581.231	2.26	go
583.491	2.46	go
585.951	2.369	go
588.32	2.262	stop
590.582	2.369	stop
592.951	2.461	ignore
595.412	2.359	go
597.771	2.259	go
600.03	2.26	go
602.29	2.361	ignore
604.651	2.36	stop
607.011	2.36	go
609.371	2.973	go
612.344	2.27	go
614.614	2.369	go
616.983	2.259	go
619.242	2.462	ignore
621.704	2.358	ignore
624.062	2.561	ignore
626.623	2.559	go
629.182	2.259	go
631.441	2.271	go
633.712	2.77	stop
636.482	2.358	stop
638.84	2.272	stop
641.112	2.47	go
643.582	2.268	go
645.85	2.361	go
648.211	2.26	go
650.471	2.268	stop
652.739	2.262	stop
655.001	10.627	end
