onset	duration	trial_type
0.0	1.012	fmri_buffer
1.012	1.519	practice_start_block
2.531	6.15	UA_with_intermediate
8.681	0.985	UA_with_intermediate
9.666	1.402	UA_with_intermediate
11.068	0.475	UA_with_intermediate
11.543	1.616	UA_with_intermediate
13.159	0.753	UA_with_intermediate
13.912	2.517	trial_end_and_next_start
16.429	2.637	UA_with_intermediate
19.066	0.631	UA_with_intermediate
19.697	1.167	UA_with_intermediate
20.864	0.54	UA_with_intermediate
21.404	1.123	UA_with_intermediate
22.527	1.005	UA_with_intermediate
23.532	2.108	trial_end_and_next_start
25.64	2.652	UA_without_intermediate
28.292	0.471	UA_without_intermediate
28.763	1.823	UA_without_intermediate
30.586	0.614	UA_without_intermediate
31.2	1.087	UA_without_intermediate
32.287	0.498	UA_without_intermediate
32.785	1.556	UA_without_intermediate
34.341	0.583	UA_without_intermediate
34.924	1.967	UA_without_intermediate
36.891	0.405	UA_without_intermediate
37.296	2.214	trial_end_and_next_start
39.51	2.508	UA_without_intermediate
42.018	0.369	UA_without_intermediate
42.387	1.229	UA_without_intermediate
43.616	0.524	UA_without_intermediate
44.14	0.619	UA_without_intermediate
44.759	0.391	UA_without_intermediate
45.15	2.01	trial_end_and_next_start
47.16	1.519	test_start_block
48.679	3.942	PA_without_intermediate
52.621	0.608	PA_without_intermediate
53.229	0.898	PA_without_intermediate
54.127	0.419	PA_without_intermediate
54.546	0.76	PA_without_intermediate
55.306	0.385	PA_without_intermediate
55.691	3.161	trial_end_and_next_start
58.852	4.49	PA_with_intermediate
63.342	1.315	PA_with_intermediate
64.657	1.494	PA_with_intermediate
66.151	0.637	PA_with_intermediate
66.788	0.731	PA_with_intermediate
67.519	0.55	PA_with_intermediate
68.069	2.02	trial_end_and_next_start
70.089	2.381	PA_without_intermediate
72.47	0.507	PA_without_intermediate
72.977	1.183	PA_without_intermediate
74.16	0.459	PA_without_intermediate
74.619	1.616	PA_without_intermediate
76.235	0.393	PA_without_intermediate
76.628	2.021	trial_end_and_next_start
78.649	2.664	PA_without_intermediate
81.313	0.591	PA_without_intermediate
81.904	2.226	PA_without_intermediate
84.13	0.739	PA_without_intermediate
84.869	1.668	PA_without_intermediate
86.537	0.363	PA_without_intermediate
86.9	2.029	trial_end_and_next_start
88.929	5.755	PA_with_intermediate
94.684	0.898	PA_with_intermediate
95.582	1.038	PA_with_intermediate
96.62	0.464	PA_with_intermediate
97.084	0.832	PA_with_intermediate
97.916	0.299	PA_with_intermediate
98.215	2.554	trial_end_and_next_start
100.769	3.253	PA_without_intermediate
104.022	0.622	PA_without_intermediate
104.644	2.097	PA_without_intermediate
106.741	0.624	PA_without_intermediate
107.365	1.795	PA_without_intermediate
109.16	0.812	PA_without_intermediate
109.972	2.289	trial_end_and_next_start
112.261	4.488	PA_with_intermediate
116.749	0.283	PA_with_intermediate
117.032	1.042	PA_with_intermediate
118.074	0.4	PA_with_intermediate
118.474	0.853	PA_with_intermediate
119.327	0.386	PA_with_intermediate
119.713	4.057	trial_end_and_next_start
123.77	4.08	PA_with_intermediate
127.85	0.957	PA_with_intermediate
128.807	2.262	PA_with_intermediate
131.069	0.279	PA_with_intermediate
131.348	3.205	PA_with_intermediate
134.553	0.637	PA_with_intermediate
135.19	2.3	trial_end_and_next_start
137.49	4.943	PA_with_intermediate
142.433	1.923	PA_with_intermediate
144.356	1.803	PA_with_intermediate
146.159	0.395	PA_with_intermediate
146.554	1.009	PA_with_intermediate
147.563	1.048	PA_with_intermediate
148.611	2.159	trial_end_and_next_start
150.77	3.947	PA_with_intermediate
154.717	0.355	PA_with_intermediate
155.072	0.554	PA_with_intermediate
155.626	0.457	PA_with_intermediate
156.083	0.605	PA_with_intermediate
156.688	0.398	PA_with_intermediate
157.086	2.024	trial_end_and_next_start
159.11	2.939	PA_with_intermediate
162.049	0.506	PA_with_intermediate
162.555	1.321	PA_with_intermediate
163.876	0.353	PA_with_intermediate
164.229	0.933	PA_with_intermediate
165.162	0.359	PA_with_intermediate
165.521	2.04	trial_end_and_next_start
167.561	2.416	PA_without_intermediate
169.977	0.287	PA_without_intermediate
170.264	0.714	PA_without_intermediate
170.978	0.309	PA_without_intermediate
171.287	1.254	PA_without_intermediate
172.541	0.358	PA_without_intermediate
172.899	2.422	trial_end_and_next_start
175.321	4.71	PA_with_intermediate
180.031	0.283	PA_with_intermediate
180.314	1.369	PA_with_intermediate
181.683	1.521	PA_with_intermediate
183.204	2.997	PA_with_intermediate
186.201	0.28	PA_with_intermediate
186.481	3.789	trial_end_and_next_start
190.27	2.045	PA_with_intermediate
192.315	0.291	PA_with_intermediate
192.606	0.952	PA_with_intermediate
193.558	0.67	PA_with_intermediate
194.228	1.198	PA_with_intermediate
195.426	0.295	PA_with_intermediate
195.721	2.698	trial_end_and_next_start
198.419	2.878	PA_without_intermediate
201.297	0.312	PA_without_intermediate
201.609	1.095	PA_without_intermediate
202.704	0.568	PA_without_intermediate
203.272	1.145	PA_without_intermediate
204.417	0.297	PA_without_intermediate
204.714	3.246	trial_end_and_next_start
207.96	5.011	reminder
212.971	1.815	PA_without_intermediate
214.786	0.297	PA_without_intermediate
215.083	0.815	PA_without_intermediate
215.898	0.302	PA_without_intermediate
216.2	0.487	PA_without_intermediate
216.687	0.349	PA_without_intermediate
217.036	3.383	trial_end_and_next_start
220.419	2.642	PA_without_intermediate
223.061	0.288	PA_without_intermediate
223.349	2.517	PA_without_intermediate
225.866	0.374	PA_without_intermediate
226.24	1.057	PA_without_intermediate
227.297	0.365	PA_without_intermediate
227.662	2.039	trial_end_and_next_start
229.701	3.144	PA_without_intermediate
232.845	0.349	PA_without_intermediate
233.194	1.684	PA_without_intermediate
234.878	0.299	PA_without_intermediate
235.177	1.785	PA_without_intermediate
