onset	duration	trial_type
0.0	1.014	fmri_buffer
1.014	1.522	test_start_block
2.536	1.038	fixation
3.574	0.001	set_stims
3.575	0.11	cue
3.685	3.229	taskstay_cuestay
6.914	0.0	set_stims
6.914	0.92	cue
7.834	2.421	taskswitch_cuestay
10.255	0.002	set_stims
10.257	0.908	cue
11.165	2.829	taskswitch_cuestay
13.994	0.001	set_stims
13.995	0.119	cue
14.114	2.419	taskswitch_cuestay
16.533	0.001	set_stims
16.534	0.12	cue
16.654	2.149	taskswitch_cueswitch
18.803	0.001	set_stims
18.804	0.92	cue
19.724	2.15	taskstay_cuestay
21.874	0.001	set_stims
21.875	0.918	cue
22.793	2.02	taskstay_cueswitch
24.813	0.001	set_stims
24.814	0.12	cue
24.934	2.02	taskstay_cueswitch
26.954	0.0	set_stims
26.954	0.121	cue
27.075	2.279	taskswitch_cueswitch
29.354	0.001	set_stims
29.355	0.12	cue
29.475	2.419	taskswitch_cueswitch
31.894	0.0	set_stims
31.894	0.12	cue
32.014	2.009	taskswitch_cueswitch
34.023	0.001	set_stims
34.024	0.121	cue
34.145	2.149	taskstay_cueswitch
36.294	0.001	set_stims
36.295	0.91	cue
37.205	2.02	taskswitch_cuestay
39.225	0.0	set_stims
39.225	0.92	cue
40.145	2.43	taskswitch_cuestay
42.575	0.0	set_stims
42.575	0.919	cue
43.494	2.279	taskstay_cueswitch
45.773	0.0	set_stims
45.773	0.921	cue
46.694	2.019	taskswitch_cuestay
48.713	0.0	set_stims
48.713	0.911	cue
49.624	2.279	taskstay_cueswitch
51.903	0.002	set_stims
51.905	0.92	cue
52.825	2.008	taskswitch_cueswitch
54.833	0.001	set_stims
54.834	0.921	cue
55.755	2.001	taskswitch_cuestay
57.756	0.002	set_stims
57.758	0.906	cue
58.664	2.279	taskstay_cuestay
60.943	0.001	set_stims
60.944	0.119	cue
61.063	2.141	taskswitch_cueswitch
63.204	0.001	set_stims
63.205	0.119	cue
63.324	2.02	taskswitch_cueswitch
65.344	0.0	set_stims
65.344	0.919	cue
66.263	2.021	taskstay_cuestay
68.284	0.0	set_stims
68.284	0.921	cue
69.205	2.059	taskswitch_cueswitch
71.264	0.001	set_stims
71.265	0.923	cue
72.188	2.015	taskstay_cueswitch
74.203	0.001	set_stims
74.204	0.119	cue
74.323	2.02	taskstay_cuestay
76.343	0.001	set_stims
76.344	0.92	cue
77.264	2.139	taskswitch_cuestay
79.403	0.0	set_stims
79.403	0.121	cue
79.524	2.01	taskstay_cuestay
81.534	0.001	set_stims
81.535	0.919	cue
82.454	2.02	taskswitch_cueswitch
84.474	0.001	set_stims
84.475	0.108	cue
84.583	2.151	taskstay_cueswitch
86.734	0.001	set_stims
86.735	0.92	cue
87.655	2.018	taskstay_cueswitch
89.673	0.001	set_stims
89.674	0.119	cue
89.793	2.151	taskswitch_cueswitch
91.944	0.001	set_stims
91.945	0.119	cue
92.064	2.691	taskswitch_cuestay
94.755	0.001	set_stims
94.756	0.118	cue
94.874	2.28	taskstay_cuestay
97.154	0.0	set_stims
97.154	0.119	cue
97.273	2.14	taskstay_cuestay
99.413	0.001	set_stims
99.414	0.92	cue
100.334	2.01	taskswitch_cueswitch
102.344	0.0	set_stims
102.344	0.92	cue
103.264	2.15	taskswitch_cuestay
105.414	0.001	set_stims
105.415	0.119	cue
105.534	2.689	taskswitch_cueswitch
108.223	0.0	set_stims
108.223	0.12	cue
108.343	2.28	taskswitch_cuestay
110.623	0.001	set_stims
110.624	0.92	cue
111.544	2.01	taskstay_cueswitch
113.554	0.0	set_stims
113.554	0.12	cue
113.674	2.019	taskswitch_cueswitch
115.693	0.001	set_stims
115.694	0.92	cue
116.614	2.139	taskstay_cuestay
118.753	0.001	set_stims
118.754	0.12	cue
118.874	2.01	taskstay_cuestay
120.884	0.0	set_stims
120.884	0.12	cue
121.004	2.02	taskstay_cuestay
123.024	0.0	set_stims
123.024	0.919	cue
123.943	2.021	taskstay_cueswitch
125.964	0.001	set_stims
125.965	0.119	cue
126.084	2.28	taskswitch_cuestay
128.364	0.001	set_stims
128.365	0.919	cue
129.284	2.419	taskswitch_cuestay
131.703	0.001	set_stims
131.704	0.919	cue
132.623	2.021	taskstay_cuestay
134.644	0.001	set_stims
134.645	0.12	cue
134.765	2.018	taskstay_cuestay
136.783	0.001	set_stims
136.784	0.12	cue
136.904	2.02	taskswitch_cuestay
138.924	0.0	set_stims
138.924	0.919	cue
139.843	2.291	taskswitch_cuestay
142.134	0.0	set_stims
142.134	0.12	cue
142.254	2.14	taskstay_cuestay
144.394	0.0	set_stims
144.394	0.12	cue
144.514	2.019	taskswitch_cueswitch
146.533	0.001	set_stims
146.534	0.12	cue
146.654	2.549	taskstay_cueswitch
149.203	0.001	set_stims
149.204	0.919	cue
150.123	2.281	taskswitch_cuestay
152.404	0.0	set_stims
152.404	0.92	cue
153.324	2.279	taskstay_cuestay
155.603	0.001	set_stims
155.604	0.92	cue
156.524	2.019	taskstay_cueswitch
158.543	0.001	set_stims
158.544	0.12	cue
158.664	2.019	taskstay_cuestay
160.683	0.001	set_stims
160.684	0.119	cue
160.803	2.149	taskswitch_cuestay
162.952	0.0	set_stims
162.952	0.911	cue
163.863	2.021	taskswitch_cuestay
165.884	0.001	set_stims
165.885	0.119	cue
166.004	2.149	taskstay_cueswitch
168.153	0.001	set_stims
168.154	0.119	cue
168.273	2.29	taskswitch_cuestay
170.563	0.001	set_stims
170.564	0.119	cue
170.683	2.151	taskswitch_cuestay
172.834	0.001	set_stims
172.835	0.118	cue
172.953	2.29	taskstay_cuestay
175.243	0.001	set_stims
175.244	0.12	cue
175.364	2.019	taskswitch_cuestay
177.383	0.001	set_stims
177.384	0.12	cue
177.504	2.83	taskstay_cuestay
180.334	0.001	set_stims
180.335	0.92	cue
181.255	2.418	taskstay_cueswitch
183.673	0.0	set_stims
183.673	0.921	cue
184.594	2.02	taskstay_cuestay
186.614	0.0	set_stims
186.614	0.92	cue
187.534	2.549	taskstay_cuestay
190.083	0.001	set_stims
190.084	0.119	cue
190.203	2.14	taskswitch_cueswitch
192.343	0.001	set_stims
192.344	0.921	cue
193.265	2.008	taskswitch_cuestay
195.273	0.0	set_stims
