onset	duration	trial_type
0.0	1.019	fmri_buffer
1.019	1.521	test_start_block
2.54	1.038	fixation
3.578	2.021	incongruent
5.599	2.019	congruent
7.618	2.28	incongruent
9.898	2.023	incongruent
11.921	2.158	congruent
14.079	2.019	congruent
16.098	2.141	congruent
18.239	2.019	congruent
20.258	2.021	congruent
22.279	2.009	incongruent
24.288	2.28	incongruent
26.568	2.02	incongruent
28.588	2.15	incongruent
30.738	2.422	congruent
33.16	2.279	incongruent
35.439	2.699	congruent
38.138	2.021	congruent
40.159	2.419	congruent
42.578	2.141	congruent
44.719	2.69	incongruent
47.409	2.02	incongruent
49.429	2.14	incongruent
51.569	2.96	congruent
54.529	2.019	incongruent
56.548	2.28	incongruent
58.828	2.01	incongruent
60.838	2.021	congruent
62.859	2.018	congruent
64.877	2.021	incongruent
66.898	2.14	congruent
69.038	2.021	congruent
71.059	2.02	incongruent
73.079	2.149	congruent
75.228	2.009	incongruent
77.237	2.071	incongruent
79.308	2.152	incongruent
81.46	2.149	congruent
83.609	2.28	congruent
85.889	2.699	incongruent
88.588	2.011	congruent
90.599	2.019	congruent
92.618	2.29	incongruent
94.908	2.02	incongruent
96.928	2.019	congruent
98.947	2.021	incongruent
100.968	2.021	incongruent
102.989	2.019	incongruent
105.008	2.02	incongruent
107.028	2.282	congruent
109.31	2.019	incongruent
111.329	2.419	congruent
113.748	2.02	congruent
115.768	2.141	congruent
117.909	2.009	congruent
119.918	2.021	congruent
121.939	2.02	incongruent
123.959	2.279	congruent
126.238	2.011	incongruent
128.249	2.289	incongruent
130.538	2.291	incongruent
132.829	2.019	incongruent
134.848	2.69	congruent
137.538	2.021	incongruent
139.559	2.279	congruent
141.838	2.02	congruent
143.858	2.02	congruent
145.878	2.282	incongruent
148.16	2.148	congruent
150.308	2.56	congruent
152.868	2.421	incongruent
155.289	2.02	incongruent
157.309	2.022	incongruent
159.331	2.017	incongruent
161.348	2.551	congruent
163.899	2.159	congruent
166.058	2.011	congruent
168.069	2.019	congruent
170.088	2.28	congruent
172.368	2.02	incongruent
174.388	2.022	congruent
176.41	2.139	incongruent
178.549	2.019	incongruent
180.568	2.28	incongruent
182.848	2.161	congruent
185.009	2.419	incongruent
187.428	2.02	congruent
189.448	2.021	congruent
191.469	2.839	incongruent
194.308	2.021	incongruent
196.329	2.01	incongruent
198.339	2.14	congruent
200.479	2.02	congruent
202.499	2.019	incongruent
204.518	2.021	congruent
206.539	2.019	incongruent
208.558	2.021	congruent
210.579	3.394	end
