onset	duration	trial_type
0.0	1.013	fmri_buffer
1.013	1.522	test_start_block
2.535	1.038	fixation
3.573	2.02	incongruent
5.593	2.019	congruent
7.612	2.281	incongruent
9.893	2.019	incongruent
11.912	2.159	congruent
14.071	2.021	congruent
16.092	2.15	congruent
18.242	2.02	congruent
20.262	2.021	congruent
22.283	2.019	incongruent
24.302	2.281	incongruent
26.583	2.019	incongruent
28.602	2.139	incongruent
30.741	2.421	congruent
33.162	2.281	incongruent
35.443	2.7	congruent
38.143	2.02	congruent
40.163	2.419	congruent
42.582	2.151	congruent
44.733	2.699	incongruent
47.432	2.021	incongruent
49.453	2.139	incongruent
51.592	2.961	congruent
54.553	2.018	incongruent
56.571	2.291	incongruent
58.862	2.02	incongruent
60.882	2.01	congruent
62.892	2.02	congruent
64.912	2.021	incongruent
66.933	2.15	congruent
69.083	2.008	congruent
71.091	2.021	incongruent
73.112	2.14	congruent
75.252	2.011	incongruent
77.263	2.025	incongruent
79.288	2.155	incongruent
81.443	2.14	congruent
83.583	2.279	congruent
85.862	2.691	incongruent
88.553	2.019	congruent
90.572	2.02	congruent
92.592	2.276	incongruent
94.868	2.004	incongruent
96.872	2.011	congruent
98.883	2.019	incongruent
100.902	2.01	incongruent
102.912	2.02	incongruent
104.932	2.011	incongruent
106.943	2.278	congruent
109.221	2.021	incongruent
111.242	2.419	congruent
113.661	2.021	congruent
115.682	2.14	congruent
117.822	2.021	congruent
119.843	2.02	congruent
121.863	2.039	incongruent
123.902	2.281	congruent
126.183	2.019	incongruent
128.202	2.28	incongruent
130.482	2.28	incongruent
132.762	2.02	incongruent
134.782	2.69	congruent
137.472	2.011	incongruent
139.483	2.279	congruent
141.762	2.02	congruent
143.782	2.019	congruent
145.801	2.281	incongruent
148.082	2.16	congruent
150.242	2.56	congruent
152.802	2.419	incongruent
155.221	2.024	incongruent
157.245	2.007	incongruent
159.252	2.01	incongruent
161.262	2.55	congruent
163.812	2.149	congruent
165.961	2.022	congruent
167.983	2.021	congruent
170.004	2.288	congruent
172.292	2.021	incongruent
174.313	2.019	congruent
176.332	2.161	incongruent
178.493	2.02	incongruent
180.513	2.279	incongruent
182.792	2.14	congruent
184.932	2.419	incongruent
187.351	2.021	congruent
189.372	2.02	congruent
191.392	2.82	incongruent
194.212	2.011	incongruent
196.223	2.018	incongruent
198.241	2.151	congruent
200.392	2.01	congruent
202.402	2.02	incongruent
204.422	2.02	congruent
206.442	2.021	incongruent
208.463	2.01	congruent
210.473	6.02	end
