onset	duration	trial_type
0.0	1.028	fmri_buffer
1.028	1.528	test_start_block
2.556	2.799	go
5.355	2.279	go
7.634	2.361	ignore
9.995	2.56	stop
12.555	2.959	go
15.514	2.26	stop
17.774	2.36	go
20.134	2.561	go
22.695	2.26	ignore
24.955	2.359	ignore
27.314	2.56	ignore
29.874	2.459	ignore
32.333	2.36	go
34.693	2.66	go
37.353	2.559	go
39.912	2.762	stop
42.674	2.56	stop
45.234	2.46	ignore
47.694	2.759	go
50.453	2.56	go
53.013	2.371	stop
55.384	2.269	go
57.653	2.66	go
60.313	2.26	stop
62.573	2.361	go
64.934	2.258	go
67.192	2.361	go
69.553	2.361	go
71.914	2.259	go
74.173	2.861	ignore
77.034	2.359	go
79.393	2.261	go
81.654	2.359	go
84.013	2.462	go
86.475	2.269	stop
88.744	2.26	ignore
91.004	2.76	go
93.764	2.36	ignore
96.124	2.759	go
98.883	2.459	go
101.342	2.262	go
103.604	2.359	stop
105.963	2.671	go
108.634	2.46	stop
111.094	2.259	go
113.353	2.358	ignore
115.711	2.963	ignore
118.674	2.259	go
120.933	2.96	go
123.893	2.461	ignore
126.354	7.52	rest_block
133.874	2.541	test_start_block
136.415	2.78	stop
139.195	2.358	go
141.553	2.46	go
144.013	2.27	stop
146.283	2.47	ignore
148.753	2.76	go
151.513	2.26	ignore
153.773	2.365	go
156.138	2.456	ignore
158.594	2.357	go
160.951	2.263	ignore
163.214	2.568	go
165.782	2.461	go
168.243	2.661	go
170.904	2.261	stop
173.165	2.658	ignore
175.823	2.36	go
178.183	2.26	go
180.443	2.261	go
182.704	2.27	go
184.974	2.369	go
187.343	2.56	ignore
189.903	2.359	go
192.262	2.471	stop
194.733	2.46	go
197.193	2.359	stop
199.552	2.26	ignore
201.812	2.561	go
204.373	2.56	go
206.933	2.26	ignore
209.193	2.26	go
211.453	2.471	stop
213.924	2.359	go
216.283	2.261	go
218.544	3.17	go
221.714	2.669	go
224.383	2.26	ignore
226.643	2.461	stop
229.104	2.859	ignore
231.963	2.46	go
234.423	2.26	go
236.683	2.26	go
238.943	2.57	ignore
241.513	2.261	stop
243.774	2.359	go
246.133	2.361	stop
248.494	2.259	go
250.753	2.361	ignore
253.114	2.259	go
255.373	2.46	go
257.833	7.52	rest_block
265.353	2.54	test_start_block
267.893	2.79	go
270.683	2.37	go
273.053	2.461	ignore
275.514	2.26	stop
