onset	duration	trial_type
0.0	1.019	fmri_buffer
1.019	1.521	test_start_block
2.54	0.629	spatialcue
3.169	0.416	fixation
3.585	2.124	spatial_congruent
5.709	0.12	doublecue
5.829	0.41	fixation
6.239	2.119	double_incongruent
8.358	0.121	spatialcue
8.479	0.42	fixation
8.899	2.12	spatial_congruent
11.019	0.121	spatialcue
11.14	0.418	fixation
11.558	2.12	spatial_congruent
13.678	0.121	doublecue
13.799	0.42	fixation
14.219	2.119	double_incongruent
16.338	0.119	doublecue
16.457	0.422	fixation
16.879	2.11	double_congruent
18.989	0.121	doublecue
19.11	0.418	fixation
19.528	2.12	double_incongruent
21.648	0.121	spatialcue
21.769	0.42	fixation
22.189	2.144	spatial_incongruent
24.333	0.109	doublecue
24.442	0.407	fixation
24.849	2.12	double_incongruent
26.969	0.119	spatialcue
27.088	0.42	fixation
27.508	2.111	spatial_incongruent
29.619	0.119	doublecue
29.738	0.42	fixation
30.158	2.11	double_congruent
32.268	0.119	spatialcue
32.387	0.421	fixation
32.808	2.12	spatial_incongruent
34.928	0.12	spatialcue
35.048	0.421	fixation
35.469	2.11	spatial_incongruent
37.579	0.12	spatialcue
37.699	0.421	fixation
38.12	2.119	spatial_incongruent
40.239	0.122	doublecue
40.361	0.418	fixation
40.779	2.119	double_incongruent
42.898	0.12	doublecue
43.018	0.42	fixation
43.438	2.12	double_congruent
45.558	0.119	spatialcue
45.677	0.421	fixation
46.098	2.119	spatial_congruent
48.217	0.122	doublecue
48.339	0.419	fixation
48.758	2.11	double_incongruent
50.868	0.121	spatialcue
50.989	0.42	fixation
51.409	2.119	spatial_congruent
53.528	0.121	doublecue
53.649	0.42	fixation
54.069	2.119	double_congruent
56.188	0.12	doublecue
56.308	0.421	fixation
56.729	2.12	double_congruent
58.849	0.121	doublecue
58.97	0.419	fixation
59.389	2.119	double_incongruent
61.508	0.121	spatialcue
61.629	0.419	fixation
62.048	2.122	spatial_incongruent
64.17	0.119	doublecue
64.289	0.421	fixation
64.71	2.119	double_congruent
66.829	0.12	spatialcue
66.949	0.42	fixation
67.369	2.11	spatial_incongruent
69.479	0.12	doublecue
69.599	0.421	fixation
70.02	2.119	double_incongruent
72.139	0.125	spatialcue
72.264	0.415	fixation
72.679	2.108	spatial_incongruent
74.787	0.121	doublecue
74.908	0.419	fixation
75.327	2.101	double_congruent
77.428	0.121	doublecue
77.549	0.421	fixation
77.97	2.109	double_incongruent
80.079	0.119	doublecue
80.198	0.411	fixation
80.609	2.119	double_incongruent
82.728	0.171	spatialcue
82.899	0.416	fixation
83.315	2.112	spatial_congruent
85.427	0.122	doublecue
85.549	0.419	fixation
85.968	2.12	double_congruent
88.088	0.12	spatialcue
88.208	0.421	fixation
88.629	2.121	spatial_incongruent
90.75	0.118	spatialcue
90.868	0.421	fixation
91.289	2.119	spatial_incongruent
93.408	0.121	spatialcue
93.529	0.419	fixation
93.948	2.12	spatial_congruent
96.068	0.12	spatialcue
96.188	0.422	fixation
96.61	2.118	spatial_congruent
98.728	0.12	doublecue
98.848	0.421	fixation
99.269	2.12	double_incongruent
101.389	0.12	doublecue
101.509	0.419	fixation
101.928	2.12	double_congruent
104.048	0.119	doublecue
104.167	0.422	fixation
104.589	2.119	double_congruent
106.708	0.121	spatialcue
106.829	0.42	fixation
107.249	2.118	spatial_congruent
109.367	0.122	doublecue
109.489	0.42	fixation
109.909	2.12	double_congruent
112.029	0.118	doublecue
112.147	0.422	fixation
112.569	2.121	double_incongruent
114.69	0.119	spatialcue
114.809	0.42	fixation
115.229	2.119	spatial_congruent
117.348	0.119	spatialcue
117.467	0.421	fixation
117.888	2.111	spatial_congruent
119.999	0.12	spatialcue
120.119	0.419	fixation
120.538	2.12	spatial_congruent
122.658	0.12	spatialcue
122.778	0.42	fixation
123.198	2.12	spatial_incongruent
125.318	0.121	doublecue
125.439	0.42	fixation
125.859	2.12	double_congruent
127.979	0.119	doublecue
128.098	0.42	fixation
128.518	2.111	double_congruent
130.629	0.12	doublecue
130.749	0.42	fixation
131.169	2.109	double_congruent
133.278	0.121	doublecue
133.399	0.418	fixation
133.817	2.121	double_congruent
135.938	0.12	doublecue
136.058	0.421	fixation
136.479	2.119	double_congruent
138.598	0.119	spatialcue
138.717	0.423	fixation
139.14	2.118	spatial_congruent
141.258	0.12	spatialcue
141.378	0.422	fixation
141.8	2.108	spatial_incongruent
143.908	0.111	doublecue
144.019	0.419	fixation
144.438	2.119	double_incongruent
146.557	0.12	spatialcue
146.677	0.422	fixation
147.099	2.119	spatial_congruent
149.218	0.121	spatialcue
149.339	0.419	fixation
149.758	2.12	spatial_congruent
151.878	0.121	spatialcue
151.999	0.42	fixation
152.419	2.118	spatial_congruent
154.537	0.12	doublecue
154.657	0.422	fixation
155.079	2.108	double_incongruent
157.187	0.122	doublecue
157.309	0.419	fixation
157.728	2.12	double_incongruent
159.848	0.12	doublecue
159.968	0.421	fixation
160.389	2.118	double_incongruent
162.507	0.121	spatialcue
162.628	0.421	fixation
163.049	2.119	spatial_incongruent
165.168	0.12	spatialcue
165.288	0.42	fixation
165.708	2.12	spatial_incongruent
167.828	0.12	doublecue
167.948	0.42	fixation
168.368	2.119	double_incongruent
170.487	0.121	doublecue
170.608	0.421	fixation
