onset	duration	trial_type
0.0	1.002	fmri_buffer
1.002	1.512	test_start_block
2.514	1.037	cue_BY
3.551	2.021	fixation
5.572	1.64	probe_BY
7.212	0.52	cue_AY
7.732	2.022	fixation
9.754	1.517	probe_AY
11.271	0.521	cue_AX
11.792	2.021	fixation
13.813	2.059	probe_AX
15.872	0.521	cue_BY
16.393	2.019	fixation
18.412	1.791	probe_BY
20.203	0.52	cue_BX
20.723	2.021	fixation
22.744	1.66	probe_BX
24.404	0.519	cue_AX
24.923	2.012	fixation
26.935	1.658	probe_AX
28.593	0.52	cue_AX
29.113	2.011	fixation
31.124	1.508	probe_AX
32.632	0.521	cue_AX
33.153	2.019	fixation
35.172	1.52	probe_AX
36.692	0.522	cue_AY
37.214	2.02	fixation
39.234	2.058	probe_AY
41.292	0.521	cue_AX
41.813	2.02	fixation
43.833	2.459	probe_AX
46.292	0.52	cue_AX
46.812	2.011	fixation
48.823	1.919	probe_AX
50.742	0.522	cue_AX
51.264	2.02	fixation
53.284	1.518	probe_AX
54.802	0.532	cue_AX
55.334	2.009	fixation
57.343	1.919	probe_AX
59.262	0.511	cue_BX
59.773	2.01	fixation
61.783	2.199	probe_BX
63.982	0.521	cue_AX
64.503	2.02	fixation
66.523	1.51	probe_AX
68.033	0.519	cue_BY
68.552	2.021	fixation
70.573	1.919	probe_BY
72.492	0.522	cue_BX
73.014	2.01	fixation
75.024	2.338	probe_BX
77.362	0.521	cue_AY
77.883	2.01	fixation
79.893	2.33	probe_AY
82.223	0.519	cue_BX
82.742	2.011	fixation
84.753	1.639	probe_BX
86.392	0.521	cue_AY
86.913	2.019	fixation
88.932	1.52	probe_AY
90.452	0.521	cue_BY
90.973	2.02	fixation
92.993	1.92	probe_BY
94.913	0.521	cue_AX
95.434	2.02	fixation
97.454	1.518	probe_AX
98.972	0.522	cue_AY
99.494	2.019	fixation
101.513	2.339	probe_AY
103.852	0.521	cue_AX
104.373	2.018	fixation
106.391	1.513	probe_AX
107.904	0.532	cue_AY
108.436	2.02	fixation
110.456	2.736	probe_AY
113.192	0.521	cue_AX
113.713	2.018	fixation
115.731	1.521	probe_AX
117.252	0.521	cue_AX
117.773	2.02	fixation
119.793	1.64	probe_AX
121.433	0.519	cue_AX
121.952	2.021	fixation
123.973	1.639	probe_AX
125.612	0.521	cue_AX
126.133	2.021	fixation
128.154	1.789	probe_AX
129.943	0.52	cue_BY
130.463	2.02	fixation
132.483	1.779	probe_BY
134.262	0.521	cue_AX
134.783	2.021	fixation
136.804	1.519	probe_AX
138.323	0.52	cue_BY
138.843	2.019	fixation
140.862	2.472	probe_BY
143.334	0.519	cue_AX
143.853	2.02	fixation
145.873	1.64	probe_AX
147.513	0.52	cue_AX
148.033	2.02	fixation
150.053	1.66	probe_AX
151.713	0.52	cue_BX
152.233	2.02	fixation
154.253	1.52	probe_BX
155.773	0.52	cue_BX
156.293	2.019	fixation
158.312	1.52	probe_BX
159.832	0.521	cue_AX
160.353	2.02	fixation
162.373	2.339	probe_AX
164.712	0.521	cue_AY
165.233	2.02	fixation
167.253	2.059	probe_AY
169.312	0.521	cue_AX
169.833	2.02	fixation
171.853	3.962	probe_AX
175.815	0.519	cue_AX
176.334	2.018	fixation
178.352	1.641	probe_AX
179.993	7.52	rest_block
187.513	2.54	test_start_block
190.053	1.04	cue_AY
191.093	2.021	fixation
193.114	1.648	probe_AY
194.762	0.519	cue_AX
195.281	2.021	fixation
197.302	1.64	probe_AX
198.942	0.52	cue_AX
199.462	2.021	fixation
201.483	1.509	probe_AX
202.992	0.522	cue_AX
203.514	2.018	fixation
205.532	1.51	probe_AX
207.042	0.522	cue_AX
207.564	2.007	fixation
209.571	1.931	probe_AX
211.502	0.521	cue_BX
212.023	2.02	fixation
214.043	1.647	probe_BX
215.69	0.523	cue_AX
216.213	2.02	fixation
218.233	2.049	probe_AX
220.282	0.511	cue_AX
220.793	2.008	fixation
222.801	1.781	probe_AX
224.582	0.521	cue_AX
225.103	2.02	fixation
227.123	1.519	probe_AX
228.642	0.51	cue_AX
229.152	2.02	fixation
231.172	2.2	probe_AX
233.372	0.52	cue_AX
233.892	2.011	fixation
235.903	1.519	probe_AX
237.422	0.522	cue_BX
237.944	2.019	fixation
239.963	3.68	probe_BX
243.643	0.52	cue_BY
244.163	2.019	fixation
246.182	1.64	probe_BY
247.822	0.521	cue_BY
248.343	2.02	fixation
250.363	1.659	probe_BY
252.022	0.521	cue_BX
252.543	2.021	fixation
254.564	1.519	probe_BX
256.083	0.519	cue_AX
256.602	2.021	fixation
258.623	1.919	probe_AX
260.542	0.522	cue_AX
261.064	2.02	fixation
263.084	1.637	probe_AX
264.721	0.522	cue_BX
265.243	2.01	fixation
267.253	1.519	probe_BX
268.772	0.521	cue_AX
269.293	2.01	fixation
271.303	1.919	probe_AX
273.222	0.511	cue_BY
273.733	2.019	fixation
275.752	2.2	probe_BY
277.952	0.52	cue_AX
278.472	2.021	fixation
280.493	1.779	probe_AX
282.272	0.521	cue_AX
282.793	2.009	fixation
284.802	1.521	probe_AX
286.323	0.519	cue_AX
286.842	2.021	fixation
288.863	1.518	probe_AX
290.381	0.522	cue_AX
290.903	2.02	fixation
292.923	2.05	probe_AX
294.973	0.527	cue_AX
295.5	2.006	fixation
297.506	2.876	probe_AX
300.382	0.52	cue_BX
300.902	2.01	fixation
302.912	1.52	probe_BX
304.432	0.521	cue_BY
304.953	2.019	fixation
306.972	1.781	probe_BY
308.753	0.519	cue_AX
309.272	2.027	fixation
311.299	1.793	probe_AX
313.092	0.522	cue_AX
313.614	2.019	fixation
315.633	2.874	probe_AX
318.507	0.518	cue_AX
319.025	2.017	fixation
321.042	1.781	probe_AX
322.823	0.521	cue_BX
323.344	2.019	fixation
325.363	1.64	probe_BX
327.003	0.521	cue_BX
327.524	2.009	fixation
329.533	2.468	probe_BX
332.001	0.525	cue_AX
332.526	2.015	fixation
334.541	1.642	probe_AX
336.183	0.52	cue_BX
336.703	2.02	fixation
338.723	1.519	probe_BX
340.242	0.522	cue_AX
340.764	2.019	fixation
342.783	1.639	probe_AX
344.422	0.521	cue_AX
344.943	2.01	fixation
346.953	1.66	probe_AX
348.613	0.51	cue_BY
349.123	2.02	fixation
351.143	2.199	probe_BY
353.342	0.522	cue_AX
353.864	2.018	fixation
355.882	1.52	probe_AX
357.402	0.511	cue_AY
357.913	2.02	fixation
359.933	1.639	probe_AY
361.572	0.521	cue_AX
362.093	2.019	fixation
364.112	1.64	probe_AX
365.752	7.51	rest_block
373.262	2.541	test_start_block
375.803	1.04	cue_AX
376.843	2.019	fixation
378.862	2.2	probe_AX
381.062	0.51	cue_AY
381.572	2.011	fixation
383.583	2.32	probe_AY
385.903	0.519	cue_AY
386.422	2.021	fixation
388.443	1.64	probe_AY
390.083	0.519	cue_BX
390.602	2.021	fixation
392.623	1.929	probe_BX
394.552	0.518	cue_AX
395.07	2.023	fixation
397.093	3.549	probe_AX
400.642	0.52	cue_BX
401.162	2.011	fixation
403.173	1.64	probe_BX
404.813	0.519	cue_BY
405.332	2.01	fixation
407.342	1.519	probe_BY
408.861	0.521	cue_AX
409.382	2.02	fixation
411.402	1.52	probe_AX
412.922	0.519	cue_AX
413.441	2.02	fixation
415.461	1.782	probe_AX
417.243	0.518	cue_BY
417.761	2.022	fixation
419.783	2.459	probe_BY
422.242	0.521	cue_AX
422.763	2.019	fixation
424.782	1.931	probe_AX
426.713	0.52	cue_BX
427.233	2.02	fixation
429.253	1.639	probe_BX
430.892	0.521	cue_AX
431.413	2.02	fixation
433.433	1.52	probe_AX
434.953	0.519	cue_AX
435.472	2.021	fixation
437.493	1.637	probe_AX
439.13	0.522	cue_AX
439.652	2.025	fixation
441.677	1.654	probe_AX
443.331	0.521	cue_BY
443.852	2.011	fixation
445.863	2.459	probe_BY
448.322	0.521	cue_AX
448.843	2.02	fixation
450.863	1.518	probe_AX
452.381	0.522	cue_BY
452.903	2.02	fixation
454.923	1.52	probe_BY
456.443	0.521	cue_AX
456.964	2.008	fixation
458.972	1.64	probe_AX
460.612	0.521	cue_AX
461.133	2.008	fixation
463.141	1.641	probe_AX
464.782	0.522	cue_AY
465.304	2.019	fixation
467.323	1.66	probe_AY
468.983	0.52	cue_AX
469.503	2.02	fixation
471.523	1.519	probe_AX
473.042	0.503	cue_AX
473.545	2.017	fixation
475.562	1.52	probe_AX
477.082	0.52	cue_AX
477.602	2.021	fixation
479.623	1.79	probe_AX
481.413	0.52	cue_AX
481.933	2.021	fixation
483.954	2.198	probe_AX
486.152	0.521	cue_BX
486.673	2.021	fixation
488.694	1.778	probe_BX
490.472	0.521	cue_BY
490.993	2.019	fixation
493.012	1.521	probe_BY
494.533	0.518	cue_AX
495.051	2.013	fixation
497.064	1.518	probe_AX
498.582	0.521	cue_AX
499.103	2.02	fixation
501.123	1.649	probe_AX
502.772	0.522	cue_AY
503.294	2.009	fixation
505.303	2.2	probe_AY
507.503	0.52	cue_AY
508.023	2.02	fixation
510.043	2.33	probe_AY
512.373	0.512	cue_BX
512.885	2.007	fixation
514.892	1.641	probe_BX
516.533	0.52	cue_BX
517.053	2.019	fixation
519.072	2.19	probe_BX
521.262	0.52	cue_AY
521.782	2.021	fixation
523.803	2.06	probe_AY
525.863	0.52	cue_AX
526.383	2.02	fixation
528.403	1.789	probe_AX
530.192	0.511	cue_AX
530.703	2.021	fixation
532.724	1.518	probe_AX
534.242	0.521	cue_AX
534.763	2.009	fixation
536.772	2.19	probe_AX
538.962	0.521	cue_AY
539.483	2.009	fixation
541.492	2.47	probe_AY
543.962	0.51	cue_AX
544.472	2.021	fixation
546.493	1.651	probe_AX
548.144	0.517	cue_AX
548.661	2.012	fixation
550.673	1.919	probe_AX
552.592	7.52	rest_block
560.112	2.531	test_start_block
562.643	1.041	cue_AX
563.684	2.018	fixation
565.702	1.789	probe_AX
567.491	0.521	cue_AX
568.012	2.022	fixation
570.034	1.516	probe_AX
571.55	0.512	cue_AY
572.062	2.021	fixation
574.083	2.469	probe_AY
576.552	0.52	cue_AY
577.072	2.02	fixation
579.092	1.781	probe_AY
580.873	0.52	cue_AX
581.393	2.009	fixation
583.402	1.919	probe_AX
585.321	0.521	cue_AX
585.842	2.021	fixation
587.863	1.918	probe_AX
589.781	0.522	cue_AX
590.303	2.019	fixation
592.322	2.609	probe_AX
594.931	0.521	cue_AY
595.452	2.021	fixation
597.473	1.519	probe_AY
598.992	0.519	cue_BY
599.511	2.011	fixation
601.522	1.52	probe_BY
603.042	0.519	cue_BY
603.561	2.011	fixation
605.572	1.52	probe_BY
607.092	0.52	cue_AX
607.612	2.021	fixation
609.633	1.649	probe_AX
611.282	0.52	cue_BX
611.802	2.021	fixation
613.823	2.058	probe_BX
615.881	0.522	cue_AX
616.403	2.016	fixation
618.419	1.784	probe_AX
620.203	0.522	cue_BX
620.725	2.019	fixation
622.744	2.598	probe_BX
625.342	0.519	cue_AY
625.861	2.022	fixation
627.883	1.519	probe_AY
629.402	0.521	cue_AX
629.923	2.019	fixation
631.942	2.46	probe_AX
634.402	0.521	cue_BY
634.923	2.018	fixation
636.941	1.641	probe_BY
638.582	0.519	cue_AX
639.101	2.023	fixation
641.124	1.638	probe_AX
642.762	0.521	cue_AX
643.283	2.01	fixation
645.293	1.519	probe_AX
646.812	0.521	cue_BY
647.333	2.02	fixation
649.353	1.647	probe_BY
651.0	0.523	cue_AX
651.523	2.02	fixation
653.543	1.518	probe_AX
655.061	0.521	cue_AY
655.582	2.021	fixation
657.603	2.198	probe_AY
659.801	0.521	cue_AX
660.322	2.019	fixation
662.341	1.509	probe_AX
663.85	0.522	cue_AX
664.372	2.021	fixation
666.393	1.919	probe_AX
668.312	0.52	cue_BY
668.832	2.021	fixation
670.853	1.66	probe_BY
672.513	0.52	cue_BY
673.033	2.019	fixation
675.052	1.639	probe_BY
676.691	0.52	cue_AX
677.211	2.021	fixation
679.232	1.65	probe_AX
680.882	0.52	cue_AX
681.402	2.012	fixation
683.414	1.518	probe_AX
684.932	0.52	cue_BY
685.452	2.01	fixation
687.462	2.06	probe_BY
689.522	0.522	cue_AY
690.044	2.018	fixation
692.062	2.201	probe_AY
694.263	0.519	cue_AY
694.782	2.011	fixation
696.793	1.639	probe_AY
698.432	0.519	cue_AY
698.951	2.025	fixation
700.976	1.779	probe_AY
702.755	0.516	cue_BY
703.271	2.012	fixation
705.283	1.519	probe_BY
706.802	0.521	cue_BX
707.323	2.019	fixation
709.342	1.919	probe_BX
711.261	0.52	cue_AX
711.781	2.003	fixation
713.784	2.048	probe_AX
715.832	0.521	cue_AX
716.353	2.01	fixation
718.363	1.639	probe_AX
720.002	0.517	cue_AX
720.519	2.014	fixation
722.533	1.779	probe_AX
724.312	0.519	cue_AX
724.831	2.023	fixation
726.854	1.658	probe_AX
728.512	0.519	cue_BX
729.031	2.011	fixation
731.042	1.78	probe_BX
732.822	0.524	cue_AX
733.346	2.008	fixation
735.354	1.517	probe_AX
736.871	4.755	end
