onset	duration	trial_type
0.0	1.018	fmri_buffer
1.018	1.52	test_start_block
2.538	1.04	cue_BY
3.578	2.018	fixation
5.596	1.66	probe_BY
7.256	0.521	cue_AY
7.777	2.01	fixation
9.787	1.509	probe_AY
11.296	0.522	cue_AX
11.818	2.009	fixation
13.827	2.049	probe_AX
15.876	0.511	cue_BY
16.387	2.009	fixation
18.396	1.79	probe_BY
20.186	0.52	cue_BX
20.706	2.011	fixation
22.717	1.638	probe_BX
24.355	0.522	cue_AX
24.877	2.02	fixation
26.897	1.649	probe_AX
28.546	0.521	cue_AX
29.067	2.02	fixation
31.087	1.519	probe_AX
32.606	0.52	cue_AX
33.126	2.02	fixation
35.146	1.52	probe_AX
36.666	0.52	cue_AY
37.186	2.011	fixation
39.197	2.049	probe_AY
41.246	0.52	cue_AX
41.766	2.011	fixation
43.777	2.458	probe_AX
46.235	0.521	cue_AX
46.756	2.021	fixation
48.777	1.919	probe_AX
50.696	0.521	cue_AX
51.217	2.019	fixation
53.236	1.52	probe_AX
54.756	0.521	cue_AX
55.277	2.02	fixation
57.297	1.93	probe_AX
59.227	0.509	cue_BX
59.736	2.011	fixation
61.747	2.189	probe_BX
63.936	0.521	cue_AX
64.457	2.02	fixation
66.477	1.509	probe_AX
67.986	0.522	cue_BY
68.508	2.019	fixation
70.527	1.917	probe_BY
72.444	0.522	cue_BX
72.966	2.011	fixation
74.977	2.339	probe_BX
77.316	0.52	cue_AY
77.836	2.021	fixation
79.857	2.318	probe_AY
82.175	0.521	cue_BX
82.696	2.021	fixation
84.717	1.639	probe_BX
86.356	0.521	cue_AY
86.877	2.008	fixation
88.885	1.522	probe_AY
90.407	0.52	cue_BY
90.927	2.02	fixation
92.947	1.918	probe_BY
94.865	0.522	cue_AX
95.387	2.009	fixation
97.396	1.519	probe_AX
98.915	0.511	cue_AY
99.426	2.02	fixation
101.446	2.32	probe_AY
103.766	0.52	cue_AX
104.286	2.021	fixation
106.307	1.519	probe_AX
107.826	0.521	cue_AY
108.347	2.02	fixation
110.367	2.73	probe_AY
113.097	0.519	cue_AX
113.616	2.011	fixation
115.627	1.519	probe_AX
117.146	0.519	cue_AX
117.665	2.021	fixation
119.686	1.64	probe_AX
121.326	0.555	cue_AX
121.881	2.016	fixation
123.897	1.66	probe_AX
125.557	0.51	cue_AX
126.067	2.01	fixation
128.077	1.779	probe_AX
129.856	0.521	cue_BY
130.377	2.01	fixation
132.387	1.778	probe_BY
134.165	0.522	cue_AX
134.687	2.02	fixation
136.707	1.509	probe_AX
138.216	0.519	cue_BY
138.735	2.021	fixation
140.756	2.459	probe_BY
143.215	0.521	cue_AX
143.736	2.021	fixation
145.757	1.639	probe_AX
147.396	0.521	cue_AX
147.917	2.019	fixation
149.936	1.65	probe_AX
151.586	0.521	cue_BX
152.107	2.02	fixation
154.127	1.519	probe_BX
155.646	0.52	cue_BX
156.166	2.011	fixation
158.177	1.519	probe_BX
159.696	0.52	cue_AX
160.216	2.021	fixation
162.237	2.319	probe_AX
164.556	0.519	cue_AY
