onset	duration	trial_type
0.0	1.02	fmri_buffer
1.02	1.523	test_start_block
2.543	2.782	stop
5.325	2.681	go
8.006	2.679	go
10.685	2.258	go
12.943	2.26	go
15.203	2.409	go
17.612	2.81	stop
20.422	2.4	stop
22.822	2.26	stop
25.082	2.261	stop
27.343	2.27	stop
29.613	2.679	go
32.292	2.67	go
34.962	2.26	go
37.222	2.54	go
39.762	2.26	go
42.022	2.539	stop
44.561	2.531	go
47.092	2.54	stop
49.632	2.41	stop
52.042	2.541	stop
54.583	2.529	go
57.112	2.39	go
59.502	2.26	go
61.762	2.529	go
64.291	2.81	go
67.101	2.531	stop
69.632	2.4	stop
72.032	2.259	go
74.291	2.261	stop
76.552	2.26	stop
78.812	2.26	stop
81.072	2.54	go
83.612	2.26	go
85.872	2.271	stop
88.143	2.258	go
90.401	2.26	go
92.661	2.401	go
95.062	2.259	go
97.321	2.262	stop
99.583	2.268	go
101.851	7.511	rest_block
109.362	2.54	test_start_block
111.902	2.78	stop
114.682	2.54	stop
117.222	2.39	go
119.612	2.528	go
122.14	2.262	stop
124.402	2.399	go
126.801	2.39	go
129.191	2.261	go
131.452	2.399	go
133.851	2.391	go
136.242	2.4	stop
138.642	2.68	go
141.322	2.568	go
143.89	2.252	stop
146.142	2.949	stop
149.091	2.27	go
151.361	2.54	go
153.901	2.272	stop
156.173	2.258	go
158.431	2.262	go
160.693	2.259	go
162.952	2.539	go
165.491	3.082	stop
168.573	2.257	stop
170.83	2.402	go
173.232	2.408	stop
175.64	2.541	go
178.181	2.391	go
180.572	2.388	go
182.96	2.811	stop
185.771	2.4	go
188.171	2.262	stop
190.433	2.539	stop
192.972	2.41	stop
195.382	2.4	go
197.782	2.261	stop
200.043	2.398	go
202.441	2.27	go
204.711	2.261	stop
206.972	2.268	go
209.24	2.401	go
211.641	2.26	stop
213.901	7.51	rest_block
221.411	2.531	test_start_block
223.942	2.78	stop
226.722	2.4	stop
229.122	2.399	stop
231.521	2.26	go
233.781	2.539	stop
236.32	2.272	go
238.592	2.4	go
240.992	2.269	go
243.261	2.261	stop
245.522	2.398	go
247.92	2.541	go
250.461	2.4	go
252.861	2.54	go
255.401	2.951	stop
258.352	2.539	go
260.891	2.541	go
263.432	2.259	go
265.691	2.549	stop
268.24	2.391	go
270.631	2.27	go
272.901	2.401	go
275.302	2.259	go
277.561	2.4	stop
279.961	2.538	go
282.499	2.263	stop
284.762	2.4	stop
287.162	2.679	go
289.841	2.261	stop
292.102	3.209	go
295.311	2.4	go
297.711	2.399	go
300.11	2.531	stop
302.641	2.271	go
304.912	2.27	stop
307.182	2.26	stop
309.442	2.94	go
312.382	2.53	go
314.912	2.528	go
317.44	2.261	go
319.701	2.541	stop
322.242	2.27	stop
324.512	2.4	go
326.912	9.64	end
