onset	duration	trial_type
0.0	1.021	fmri_buffer
1.021	1.519	practice_start_block
2.54	6.963	UA_with_intermediate
9.503	0.582	UA_with_intermediate
10.085	0.547	UA_with_intermediate
10.632	0.791	UA_with_intermediate
11.423	1.109	UA_with_intermediate
12.532	0.499	UA_with_intermediate
13.031	2.518	trial_end_and_next_start
15.549	3.407	UA_with_intermediate
18.956	0.496	UA_with_intermediate
19.452	0.501	UA_with_intermediate
19.953	0.487	UA_with_intermediate
20.44	0.512	UA_with_intermediate
20.952	0.479	UA_with_intermediate
21.431	2.117	trial_end_and_next_start
23.548	2.581	UA_without_intermediate
26.129	0.506	UA_without_intermediate
26.635	1.877	UA_without_intermediate
28.512	0.447	UA_without_intermediate
28.959	0.468	UA_without_intermediate
29.427	0.426	UA_without_intermediate
29.853	2.226	trial_end_and_next_start
32.079	2.586	UA_without_intermediate
34.665	0.406	UA_without_intermediate
35.071	0.628	UA_without_intermediate
35.699	1.271	UA_without_intermediate
36.97	0.455	UA_without_intermediate
37.425	0.441	UA_without_intermediate
37.866	0.7	UA_without_intermediate
38.566	0.397	UA_without_intermediate
38.963	2.025	trial_end_and_next_start
40.988	1.521	test_start_block
42.509	3.273	PA_without_intermediate
45.782	0.569	PA_without_intermediate
46.351	1.076	PA_without_intermediate
47.427	0.373	PA_without_intermediate
47.8	0.502	PA_without_intermediate
48.302	0.544	PA_without_intermediate
48.846	3.112	trial_end_and_next_start
51.958	2.754	PA_with_intermediate
54.712	1.318	PA_with_intermediate
56.03	2.235	PA_with_intermediate
58.265	0.539	PA_with_intermediate
58.804	0.472	PA_with_intermediate
59.276	0.344	PA_with_intermediate
59.62	2.029	trial_end_and_next_start
61.649	3.503	PA_without_intermediate
65.152	1.253	PA_without_intermediate
66.405	0.684	PA_without_intermediate
67.089	0.414	PA_without_intermediate
67.503	1.211	PA_without_intermediate
68.714	0.669	PA_without_intermediate
69.383	1.184	PA_without_intermediate
70.567	0.432	PA_without_intermediate
70.999	2.029	trial_end_and_next_start
73.028	3.073	PA_without_intermediate
76.101	0.619	PA_without_intermediate
76.72	0.515	PA_without_intermediate
77.235	0.45	PA_without_intermediate
77.685	0.795	PA_without_intermediate
78.48	0.883	PA_without_intermediate
79.363	2.024	trial_end_and_next_start
81.387	4.449	PA_with_intermediate
85.836	1.16	PA_with_intermediate
