Scenario - loca_lec1_ts
Logfile written - 06/26/2018 08:58:57

Subject	Trial	Event Type	Code	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index

sub-12_ts	0	Pulse	255	18424	18424	0
sub-12_ts	1	Nothing	cut	18492	0	1			0		other	0
sub-12_ts	1	Nothing	cut	23492	5000	1			5000		other	0
sub-12_ts	2	Picture	change_to_25	28555	0	1	25066	1	0	25000	other	0
sub-12_ts	3	Picture	20	58655	5000	1	20066	1	5000	20000	miss	0
sub-12_ts	4	Picture	20	83752	5000	1	20067	1	5000	20000	miss	0
sub-12_ts	5	Picture	20	108849	5000	1	20065	1	5000	20000	miss	0
sub-12_ts	6	Picture	20	134001	5000	1	20065	1	5000	20000	miss	0
sub-12_ts	7	Picture	20	159154	5000	1	20064	1	5000	20000	miss	0
sub-12_ts	8	Picture	change_to_15	179218	0	1	25066	1	0	25000	other	0
sub-12_ts	9	Picture	10	209315	5000	1	20066	1	5000	20000	miss	0
sub-12_ts	10	Picture	10	234412	5000	1	20066	1	5000	20000	miss	0
sub-12_ts	11	Picture	10	259511	5000	1	20066	1	5000	20000	miss	0
sub-12_ts	12	Picture	10	284609	5000	1	20066	1	5000	20000	miss	0
sub-12_ts	13	Picture	10	309706	5000	1	20063	1	5000	20000	miss	0
sub-12_ts	14	Picture	change_to_35	329770	0	1	25066	1	0	25000	other	0
sub-12_ts	15	Picture	30	359868	5000	1	20065	1	5000	20000	miss	0
sub-12_ts	16	Picture	30	385020	5000	1	20066	1	5000	20000	miss	0
sub-12_ts	17	Picture	30	410117	5000	1	20067	1	5000	20000	miss	0
sub-12_ts	18	Picture	30	435214	5000	1	20066	1	5000	20000	miss	0
sub-12_ts	19	Picture	30	460312	5000	1	26115	1	5000	20000	miss	0
