Scenario - loca_moto
Logfile written - 05/28/2018 09:06:13

Subject	Trial	Event Type	Code	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index

training_01	0	Pulse	255	68049	68049	0
training_01	1	Picture	Ins_main	68184	0	1	40179	1	0	40000	other	0
training_01	2	Picture	11	128202	0	1	10170	1	0	10000	other	0
training_01	3	Picture	11	153377	0	1	10170	1	0	10000	other	0
training_01	4	Picture	11	178551	0	1	10170	1	0	10000	other	0
training_01	5	Picture	12	203725	0	1	10170	1	0	10000	other	0
training_01	6	Picture	12	228900	0	1	10170	1	0	10000	other	0
training_01	7	Picture	12	254074	0	1	10170	1	0	10000	other	0
training_01	8	Picture	Bfix	279248	0	1	30176	1	0	30000	other	0
training_01	9	Picture	Ins_index	309424	0	1	40179	1	0	40000	other	0
training_01	10	Picture	21	369443	0	1	10170	1	0	10000	other	0
training_01	11	Picture	21	394617	0	1	10170	1	0	10000	other	0
training_01	12	Picture	21	419791	0	1	10170	1	0	10000	other	0
training_01	13	Picture	22	444966	0	1	10170	1	0	10000	other	0
training_01	14	Picture	22	470140	0	1	10170	1	0	10000	other	0
training_01	15	Picture	22	495314	0	1	10170	1	0	10000	other	0
training_01	16	Picture	Bfix	520489	0	1	30176	1	0	30000	other	0
training_01	17	Picture	Ins_yeux	550664	0	1	40179	1	0	40000	other	0
training_01	18	Picture	31	610683	0	1	10170	1	0	10000	other	0
training_01	19	Picture	31	635857	0	1	10170	1	0	10000	other	0
training_01	20	Picture	31	661031	0	1	10170	1	0	10000	other	0
training_01	21	Picture	32	686206	0	1	10170	1	0	10000	other	0
training_01	22	Picture	32	711380	0	1	10170	1	0	10000	other	0
training_01	23	Picture	32	736554	0	1	10170	1	0	10000	other	0
training_01	24	Picture	Bfix	761729	0	1	30176	1	0	30000	other	0
training_01	25	Picture	Ins_jambe	791904	0	1	40179	1	0	40000	other	0
training_01	26	Picture	51	851923	0	1	10170	1	0	10000	other	0
training_01	27	Picture	51	877097	0	1	10170	1	0	10000	other	0
training_01	28	Picture	51	902271	0	1	10170	1	0	10000	other	0
training_01	29	Picture	52	927446	0	1	10170	1	0	10000	other	0
training_01	30	Picture	52	952620	0	1	10170	1	0	10000	other	0
training_01	31	Picture	52	977794	0	1	10170	1	0	10000	other	0
training_01	32	Picture	Bfix	1002969	0	1	30176	1	0	30000	other	0
training_01	33	Picture	Ins_bouche	1033145	0	1	40179	1	0	40000	other	0
training_01	34	Picture	61	1093163	0	1	10170	1	0	10000	other	0
training_01	35	Picture	61	1118337	0	1	10170	1	0	10000	other	0
training_01	36	Picture	61	1143511	0	1	10170	1	0	10000	other	0
training_01	37	Picture	62	1168686	0	1	10170	1	0	10000	other	0
training_01	38	Picture	62	1193860	0	1	10170	1	0	10000	other	0
training_01	39	Picture	62	1219034	0	1	10170	1	0	10000	other	0
training_01	40	Picture	Bfix	1244209	0	1	30176	1	0	30000	other	0
training_01	41	Picture	Ins_repos	1274385	0	1	40179	1	0	40000	other	0
training_01	42	Picture	71	1334403	0	1	10170	1	0	10000	other	0
training_01	43	Picture	71	1359577	0	1	10170	1	0	10000	other	0
training_01	44	Picture	71	1384752	0	1	10170	1	0	10000	other	0
training_01	45	Picture	72	1409926	0	1	10170	1	0	10000	other	0
training_01	46	Picture	72	1435100	0	1	10170	1	0	10000	other	0
training_01	47	Picture	72	1460275	0	1	10170	1	0	10000	other	0
