Number,6
Initials,[]
Gender,[]
Age,[]
Data type,Time,sPos (x),sPos (y), sPos(z),View Angle,jPos (x),jPos (z)
POSITION,0.243502,0.000,1.800,-0.000,90.000,0.000,-0.000
EVENT,0.261415,Practice started
EVENT,0.262125,Start displaying intro screen
POSITION,0.365328,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.433923,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.514548,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.598154,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.667366,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.742061,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.815878,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.883887,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.957980,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.029054,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.097776,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.172098,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.245185,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.319225,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.393099,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.466870,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.544708,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.627630,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.710803,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.784995,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.859223,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.933707,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,2.008040,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,2.082792,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,2.157269,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,2.231260,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,2.305450,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,2.379240,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,2.452760,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,2.527680,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,2.602119,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,2.676506,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,2.758048,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,2.836040,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,2.909947,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,2.983782,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,3.057907,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,3.131403,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,3.202456,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,3.291933,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,3.365387,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,3.439653,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,3.514563,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,3.588209,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,3.664745,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,3.735893,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,3.819136,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,3.899062,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,3.973061,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,4.047320,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,4.121587,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,4.195109,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,4.272759,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,4.346755,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,4.435363,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,4.511354,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,4.589308,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,4.666385,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,4.748131,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,4.826043,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,4.915026,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,4.987198,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,5.067585,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,5.143846,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,5.227258,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,5.306555,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,5.381962,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,5.462442,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,5.539979,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,5.618432,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,5.696832,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,5.770847,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,5.849688,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,5.929843,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,6.010575,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,6.086484,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,6.161698,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,6.237972,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,6.314498,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,6.390213,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,6.519704,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,6.559078,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,6.632663,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,6.706903,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,6.781319,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,6.856947,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,6.930921,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,7.011617,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,7.097124,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,7.174229,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,7.246019,0.000,1.800,-0.000,90.000,0.000,-0.000
