Number,999
Data type,Time,sPos (x),sPos (y), sPos(z),View Angle,jPos (x),jPos (z)
POSITION,0.018323,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.027819,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.044594,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.061287,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.078130,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.094776,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.111479,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.128115,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.144903,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.161570,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.178458,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.194868,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.211275,0.000,1.800,-0.000,90.000,0.000,-0.000
EVENT,0.216412,Familiarisation started
EVENT,0.216752,Start displaying intro screen
POSITION,0.255902,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.279188,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.302642,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.326802,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.349933,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.373193,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.396185,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.419570,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.443159,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.466333,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.489647,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.515940,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.544450,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.575784,0.000,1.800,-0.000,90.000,0.000,-0.000
