Number,999
Data type,Time,sPos (x),sPos (y), sPos(z),View Angle,jPos (x),jPos (z)
POSITION,0.021283,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.028009,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.044147,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.060686,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.077408,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.094856,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.111640,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.128611,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.144613,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.161455,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.178284,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.194835,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.211493,0.000,1.800,-0.000,90.000,0.000,-0.000
EVENT,0.219642,Familiarisation started
EVENT,0.220247,Start displaying intro screen
POSITION,0.271596,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.296942,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.320644,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.344371,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.367743,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.391061,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.414339,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.437602,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.461234,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.484578,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.508345,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.531924,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.556501,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.579776,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.603364,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.626946,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.650079,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.673599,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.697128,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.731359,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.756601,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.788289,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.813322,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.837383,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.860525,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.884197,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.907784,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.931416,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.954798,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.978117,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.001449,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.025028,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.048215,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.072353,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.097951,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.122680,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.150767,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.173914,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.197262,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.220836,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.245373,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.268921,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.292749,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.316084,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.339804,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.363042,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.386404,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.410137,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.434040,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.457309,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.480669,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.503990,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.527601,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.550834,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.574045,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.597550,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.621034,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.644565,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.667695,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.691087,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.714187,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.737717,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.761659,0.000,1.800,-0.000,90.000,0.000,-0.000
