Number,9999
Data type,Time,sPos (x),sPos (y), sPos(z),View Angle,jPos (x),jPos (z)
POSITION,0.020399,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.038969,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.055370,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.072175,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.089776,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.107278,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.124045,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.141099,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.157407,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.173934,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.191108,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.207037,0.000,1.800,-0.000,90.000,0.000,-0.000
EVENT,0.219995,Familiarisation started
EVENT,0.221266,Start displaying intro screen
POSITION,0.320655,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.355915,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.408284,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.451108,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.484747,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.521119,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.556804,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.592464,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.627845,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.673362,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.722207,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.764123,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.807490,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.848975,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.886869,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.924693,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.962367,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.000450,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.038363,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.078796,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.117463,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.157505,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.195201,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.232994,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.270731,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.307847,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.345585,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.383374,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.420849,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.460945,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.506527,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.544234,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.582265,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.619972,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.657938,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.695739,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.733621,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.771264,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.808856,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.855014,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.897080,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.941154,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.978630,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,2.016589,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,2.054887,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,2.091995,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,2.129747,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,2.167851,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,2.205386,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,2.243576,0.000,1.800,-0.000,90.000,0.000,-0.000
