Number,11
Initials,[]
Gender,[]
Age,[]
Data type,Time,sPos (x),sPos (y), sPos(z),View Angle,jPos (x),jPos (z)
POSITION,0.030221,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.042497,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.059478,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.076301,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.093270,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.109563,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.126037,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.142856,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.159529,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.176138,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.192898,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.209610,0.000,1.800,-0.000,90.000,0.000,-0.000
EVENT,0.215206,Test started
EVENT,0.216014,Start displaying intro screen
EVENT,0.220485,"['Starting control trial', '[3, 2, 1]']"
EVENT,0.220815,"['Setting viewpoint position to', '[-4.174, 0.146, -29.425]']"
EVENT,0.221061,Rotating to intersection center
POSITION,0.316540,-4.174,1.946,-29.425,90.000,0.000,-0.000
EVENT,0.371080,"['Displaying control cue to target', '31']"
POSITION,0.371980,-4.174,1.946,-29.425,183.393,0.000,-0.000
POSITION,0.429406,-4.174,1.946,-29.425,183.393,0.000,-0.000
POSITION,0.474728,-4.174,1.946,-29.425,183.393,0.000,-0.000
POSITION,0.520599,-4.174,1.946,-29.425,183.393,0.000,-0.000
POSITION,0.564983,-4.174,1.946,-29.425,183.393,0.000,-0.000
POSITION,0.609681,-4.174,1.946,-29.425,183.393,0.000,-0.000
POSITION,0.655967,-4.174,1.946,-29.425,183.393,0.000,-0.000
POSITION,0.700568,-4.174,1.946,-29.425,183.393,0.000,-0.000
POSITION,0.745737,-4.174,1.946,-29.425,183.393,0.000,-0.000
POSITION,0.790008,-4.174,1.946,-29.425,183.393,0.000,-0.000
POSITION,0.834126,-4.174,1.946,-29.425,183.393,0.000,-0.000
POSITION,0.883002,-4.174,1.946,-29.425,183.393,0.000,-0.000
POSITION,0.939799,-4.174,1.946,-29.425,183.393,0.000,-0.000
