Number,999
Data type,Time,sPos (x),sPos (y), sPos(z),View Angle,jPos (x),jPos (z)
POSITION,0.019163,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.031554,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.048325,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.064795,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.081636,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.098345,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.114906,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.131532,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.148220,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.165010,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.181704,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.198432,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.215121,0.000,1.800,-0.000,90.000,0.000,-0.000
EVENT,0.220396,Familiarisation started
EVENT,0.220713,Start displaying intro screen
POSITION,0.259665,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.283128,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.306775,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.330783,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.354320,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.377639,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.400683,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.424088,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.450610,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.474243,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.497759,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.521448,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.544857,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.567974,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.590913,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.614519,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.637629,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.666156,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.691544,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.719522,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.742916,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.766065,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.789171,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.812544,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.835392,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.858458,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.881919,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.905016,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.928189,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.958521,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.984845,0.000,1.800,-0.000,90.000,0.000,-0.000
