Number,999
Data type,Time,sPos (x),sPos (y), sPos(z),View Angle,jPos (x),jPos (z)
POSITION,0.258349,0.000,1.800,-0.000,90.000,0.000,-0.000
EVENT,0.265391,Familiarisation started
EVENT,0.265907,Start displaying intro screen
POSITION,0.317851,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.367847,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.444186,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.544845,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.627795,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.713694,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.788465,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.866457,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.944279,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.023685,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.100258,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.178594,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.258713,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.339794,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.416394,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.495997,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.590371,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.689291,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.785028,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.866643,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.955588,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,2.041562,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,2.129661,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,2.215447,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,2.304921,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,2.396523,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,2.482727,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,2.566628,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,2.654286,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,2.757856,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,2.949955,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,3.250222,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,3.289120,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,3.310378,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,3.331232,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,3.357175,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,3.378106,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,3.398765,0.000,1.800,-0.000,90.000,0.000,-0.000
