Number,99
Initials,[]
Gender,[]
Age,[]
Data type,Time,sPos (x),sPos (y), sPos(z),View Angle,jPos (x),jPos (z)
POSITION,18.242338,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,18.319426,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,18.398232,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,18.474949,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,18.551794,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,18.628556,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,18.706384,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,18.783687,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,18.864638,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,18.950544,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,19.027253,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,19.104661,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,19.178565,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,19.258601,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,19.335676,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,19.413515,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,19.490352,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,19.567982,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,19.645204,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,19.722326,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,19.796488,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,19.876070,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,19.960618,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,20.045990,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,20.123973,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,20.200881,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,20.277515,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,20.354968,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,20.429838,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,20.510053,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,20.586928,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,20.663647,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,20.740496,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,20.817347,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,20.894032,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,20.971174,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,21.054161,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,21.139465,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,21.214948,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,21.293422,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,21.370500,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,21.448497,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,21.525628,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,21.602607,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,21.680596,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,21.757526,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,21.834266,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,21.911023,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,21.987902,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,22.064828,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,22.146676,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,22.233323,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,22.310298,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,22.390231,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,22.465562,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,22.543941,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,22.620747,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,22.697318,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,22.774227,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,22.851634,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,22.928264,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,23.015523,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,23.093330,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,23.170511,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,23.258307,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,23.339189,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,23.415433,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,23.494135,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,23.571547,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,23.648460,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,23.725642,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,23.803862,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,23.883128,30.838,2.196,40.932,304.265,0.000,-0.000
POSITION,23.959869,30.838,2.196,40.932,304.265,0.000,-0.000
