Number,45
Initials,[]
Gender,[]
Age,[]
Data type,Time,sPos (x),sPos (y), sPos(z),View Angle,jPos (x),jPos (z)
POSITION,0.022061,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.027728,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.044124,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.060820,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.077382,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.093946,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.110824,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.127460,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.144116,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.160840,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.177517,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.194158,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.211271,0.000,1.800,-0.000,90.000,0.000,-0.000
EVENT,0.218669,Practice started
EVENT,0.219260,Start displaying intro screen
POSITION,0.308592,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.352014,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.395828,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.440667,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.488878,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.533621,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.577382,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.621015,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.664509,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.707989,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.751307,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.795465,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.846190,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.890352,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.933805,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.977661,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.027235,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.076984,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.121160,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.165238,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.208655,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.252796,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.296552,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.341703,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.385859,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.431001,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.474196,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.517800,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.561595,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.605879,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.649831,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.693737,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.737674,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.781453,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.825231,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.868793,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.912454,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.956272,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.999764,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,2.044948,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,2.100508,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,2.145498,0.000,1.800,-0.000,90.000,0.000,-0.000
