Trial,Condition,Location,Direction,Target,Response_Angle,Right_Angle,Error_Angle,Accuracy,Travel_Onset,Crosshair_Onset,Response_Time,RT,ITI_Onset,ITI_Duration
8,1,2,1,1,166.776,264.027,97.251,None,361.028947,366.388051,None,None,381.446528,3.516067
9,2,1,3,3,8.01,148.822,140.813,0,386.128339,390.947108,None,None,406.024651,4.517185
9,2,2,2,1,259.8,287.922,28.122,0,411.668774,416.625245,None,None,431.680536,4.597160
9,2,1,2,1,273.702,330.706,57.003,0,437.454849,442.288112,None,None,457.368891,2.732779
9,2,2,0,0,74.712,207.599,132.887,0,461.255727,466.796360,None,None,481.851730,2.805860
Trial,Condition,Location,Direction,Target,Response_Angle,Right_Angle,Error_Angle,Accuracy,Travel_Onset,Crosshair_Onset,Response_Time,RT,ITI_Onset,ITI_Duration
1,2,3,2,1,266.607,316.33,49.723,0,1.449301,6.478946,6.653374,0.174428,6.654715,2.620195
1,1,3,1,0,177.932,23.97,-153.962,None,197.657770,202.268336,None,None,217.296296,3.519034
2,1,1,3,0,8.01,5.673,-2.337,None,221.972765,227.506452,227.926343,0.419891,227.929926,2.478850
3,1,3,0,1,87.519,267.238,179.719,None,231.567636,236.947215,237.447483,0.500268,237.450558,2.892227
4,1,1,2,0,273.702,5.673,91.97,None,241.476921,246.101890,246.958737,0.856847,246.962299,1.719724
5,1,2,1,0,166.776,1.098,-165.678,None,249.866557,255.201074,255.626253,0.425179,255.629164,1.265472
6,1,2,2,1,259.8,264.027,4.227,None,258.073078,263.292684,263.683879,0.391195,263.688078,1.654437
7,1,0,2,0,251.599,42.779,151.18,None,266.474222,271.296964,272.076282,0.779318,272.079775,3.917524
8,1,2,1,1,166.776,264.027,97.251,None,277.153987,282.761339,282.938950,0.177611,282.942032,4.647898
9,2,1,3,3,8.01,148.822,140.813,0,288.717542,293.532490,294.018512,0.486022,294.019625,4.862509
9,2,2,2,1,259.8,287.922,28.122,0,300.015767,304.844162,305.388527,0.544365,305.390287,1.480106
9,2,1,2,1,273.702,330.706,57.003,0,308.037811,312.858892,313.498389,0.639497,313.500161,4.609071
9,2,2,0,0,74.712,207.599,132.887,0,319.249189,324.118179,324.653566,0.535387,324.654689,2.679167
Trial,Condition,Location,Direction,Target,Response_Angle,Right_Angle,Error_Angle,Accuracy,Travel_Onset,Crosshair_Onset,Response_Time,RT,ITI_Onset,ITI_Duration
1,2,3,2,1,266.607,316.33,49.723,0,1.399529,6.216893,6.758488,0.541595,6.759892,4.131850
Trial,Condition,Location,Direction,Target,Response_Angle,Right_Angle,Error_Angle,Accuracy,Travel_Onset,Crosshair_Onset,Response_Time,RT,ITI_Onset,ITI_Duration
1,2,3,2,1,175.962,316.33,140.368,0,1.561111,6.753778,9.577400,2.823622,9.586933,2.042947
1,1,3,1,0,177.932,23.97,-153.962,None,196.615490,201.693824,None,None,216.745682,2.598548
2,1,1,3,0,8.01,5.673,-2.337,None,220.557062,225.726776,None,None,240.842153,2.010696
3,1,3,0,1,87.519,267.238,179.719,None,244.039027,249.155296,None,None,264.284436,3.849874
4,1,1,2,0,273.702,5.673,91.97,None,269.285746,274.692664,None,None,289.760928,1.242572
5,1,2,1,0,166.776,1.098,-165.678,None,292.238412,297.608863,None,None,312.699521,1.839475
6,1,2,2,1,259.8,264.027,4.227,None,315.779336,320.968837,None,None,336.116347,3.662360
7,1,0,2,0,251.599,42.779,151.18,None,341.028974,345.724885,None,None,360.793755,2.810011
8,1,2,1,1,166.776,264.027,97.251,None,364.851700,370.222048,None,None,385.320313,3.336690
9,2,1,3,3,8.01,148.822,140.813,0,389.842739,394.819187,None,None,409.926087,4.860160
9,2,2,2,1,259.8,287.922,28.122,0,415.984257,420.910665,None,None,435.989267,4.242896
9,2,1,2,1,273.702,330.706,57.003,0,441.541367,446.800392,None,None,461.936078,2.244509
9,2,2,0,0,74.712,207.599,132.887,0,465.448260,471.020871,None,None,486.101824,4.041347
