onset,duration,trial_type,response
0.0174,8.8194,p_startup,other
8.8534,0.4168,grid,other
9.2702,1.5171,6_dots,other
10.7874,3.0176,maintenance,other
15.2721,1.017,response,hit
16.3057,0.4168,grid,other
16.7225,1.5171,2_dots_control,other
18.2396,3.0176,maintenance,other
22.7243,2.0173,response,hit
24.7583,0.4168,grid,other
25.1751,1.5171,2_dots,other
26.6922,3.0176,maintenance,other
31.1769,3.0176,response,hit
34.2112,0.4168,grid,other
34.628,1.5171,4_dots,other
36.1451,3.0176,maintenance,other
40.6298,2.0173,response,hit
42.6638,0.4168,grid,other
43.0806,1.5171,6_dots_control,other
44.5977,3.0176,maintenance,other
49.0824,1.5171,response,hit
50.6162,0.4168,grid,other
51.033,1.5171,4_dots,other
52.5502,3.0176,maintenance,other
57.0349,1.017,response,hit
58.0685,0.4168,grid,other
58.4853,1.5171,4_dots_control,other
60.0024,3.0176,maintenance,other
64.4871,1.5171,response,hit
66.021,0.4168,grid,other
66.4377,1.5171,6_dots_control,other
67.9549,3.0176,maintenance,other
72.4396,2.5174,response,hit
74.9737,0.4168,grid,other
75.3905,1.5171,4_dots_control,other
76.9076,3.0176,maintenance,other
81.3923,3.5177,response,hit
84.9267,0.4168,grid,other
85.3435,1.5171,6_dots_control,other
86.8607,3.0176,maintenance,other
91.3454,4.5181,response,hit
95.8801,0.4168,grid,other
96.2969,1.5171,2_dots,other
97.814,3.0176,maintenance,other
102.2987,1.5171,response,hit
103.8325,0.4168,grid,other
104.2493,1.5171,4_dots,other
105.7665,3.0176,maintenance,other
110.2512,3.0176,response,hit
113.2854,0.4168,grid,other
113.7022,1.5171,4_dots_control,other
115.2194,3.0176,maintenance,other
119.7041,2.0173,response,hit
121.738,0.4168,grid,other
122.1548,1.5171,6_dots,other
123.672,3.0176,maintenance,other
128.1567,1.5171,response,hit
129.6905,0.4168,grid,other
130.1073,1.5171,2_dots,other
131.6244,3.0176,maintenance,other
136.1091,4.0179,response,hit
140.1437,0.4168,grid,other
140.5605,1.5171,2_dots_control,other
142.0776,3.0176,maintenance,other
146.5623,2.0173,response,hit
148.5963,0.4168,grid,other
149.0131,1.5171,2_dots,other
150.5302,3.0176,maintenance,other
155.0149,3.0176,response,hit
158.0492,0.4168,grid,other
158.466,1.5171,6_dots,other
159.9831,3.0176,maintenance,other
164.4678,1.017,response,miss
165.5014,0.4168,grid,other
165.9182,1.5171,2_dots,other
167.4354,3.0176,maintenance,other
171.9201,3.5177,response,hit
175.4545,0.4168,grid,other
175.8713,1.5171,2_dots,other
177.3884,3.0176,maintenance,other
181.8731,2.5174,response,hit
184.4072,0.4168,grid,other
184.824,1.5171,4_dots_control,other
186.3412,3.0176,maintenance,other
190.8259,5.5184,response,hit
196.3609,0.4168,grid,other
196.7777,1.5171,4_dots,other
198.2948,3.0176,maintenance,other
202.7795,1.5171,response,hit
204.3133,0.4168,grid,other
204.7301,1.5171,6_dots_control,other
206.2473,3.0176,maintenance,other
210.7153,5.0182,response,hit
215.7502,0.4168,grid,other
216.167,1.5171,6_dots,other
217.6841,3.0176,maintenance,other
222.1688,6.0185,response,hit
228.204,0.4168,grid,other
228.6208,1.5171,4_dots_control,other
230.1379,3.0176,maintenance,other
234.6226,2.0173,response,hit
236.6566,0.4168,grid,other
237.0734,1.5171,2_dots_control,other
238.5905,3.0176,maintenance,other
243.0752,1.5171,response,hit
244.609,0.4168,grid,other
245.0258,1.5171,6_dots,other
246.5429,3.0176,maintenance,other
251.0277,4.0179,response,hit
255.0622,0.4168,grid,other
255.479,1.5171,6_dots_control,other
256.9961,3.0176,maintenance,other
261.4809,6.0185,response,hit
267.516,0.4168,grid,other
267.9328,1.5171,4_dots,other
269.45,3.0176,maintenance,other
273.9347,3.0176,response,miss
276.9689,0.4168,grid,other
277.3857,1.5171,6_dots,other
278.9029,3.0176,maintenance,other
283.3876,4.0179,response,miss
287.4221,0.4168,grid,other
287.8389,1.5171,2_dots_control,other
289.3561,3.0176,maintenance,other
293.8408,3.5177,response,hit
297.3752,0.4168,grid,other
297.792,1.5171,2_dots_control,other
299.3091,3.0176,maintenance,other
303.7938,1.5171,response,hit
305.3276,0.4168,grid,other
305.7444,1.5171,4_dots_control,other
307.2615,3.0176,maintenance,other
311.7463,2.0173,response,hit
313.7802,0.4168,grid,other
314.197,1.5171,2_dots_control,other
315.7141,3.0176,maintenance,other
320.1988,5.5184,response,hit
325.7339,0.4168,grid,other
326.1507,1.5171,2_dots,other
327.6678,3.0176,maintenance,other
332.1525,6.0185,response,hit
338.1877,0.4168,grid,other
338.6045,1.5171,6_dots_control,other
340.1216,3.0176,maintenance,other
344.6063,3.0176,response,hit
