"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","stimulus","possible_responses","stim_duration","exp_stage","small_amount","large_amount","later_delay","choice","exp_id","bonus"
"509","71","poldrack-single-stim","104","557110","0.0-104.0","sub-12_ses-02_2","","5520","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">33€</div><br><br><div class = delbox style = ""color:white"">78 jours</div></div>","89,71","4000","","20","33","78","smaller_sooner","",""
"630","71","poldrack-single-stim","105","562710","0.0-105.0","sub-12_ses-02_2","","5588","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">74€</div><br><br><div class = delbox style = ""color:white"">52 jours</div></div>","89,71","4000","","20","74","52","smaller_sooner","",""
"552","71","poldrack-single-stim","106","568510","0.0-106.0","sub-12_ses-02_2","","5792","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">28€</div><br><br><div class = delbox style = ""color:white"">132 jours</div></div>","89,71","4000","","20","28","132","smaller_sooner","",""
"949","71","poldrack-single-stim","107","573099","0.0-107.0","sub-12_ses-02_2","","4568","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">28€</div><br><br><div class = delbox style = ""color:white"">59 jours</div></div>","89,71","4000","","20","28","59","smaller_sooner","",""
"635","71","poldrack-single-stim","108","578228","0.0-108.0","sub-12_ses-02_2","","5112","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">28€</div><br><br><div class = delbox style = ""color:white"">163 jours</div></div>","89,71","4000","","20","28","163","smaller_sooner","",""
"1055","71","poldrack-single-stim","109","582750","0.0-109.0","sub-12_ses-02_2","","4500","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">32€</div><br><br><div class = delbox style = ""color:white"">74 jours</div></div>","89,71","4000","","20","32","74","smaller_sooner","",""
"965","71","poldrack-single-stim","110","587609","0.0-110.0","sub-12_ses-02_2","","4840","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">57€</div><br><br><div class = delbox style = ""color:white"">89 jours</div></div>","89,71","4000","","20","57","89","smaller_sooner","",""
"1089","71","poldrack-single-stim","111","592190","0.0-111.0","sub-12_ses-02_2","","4568","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">70€</div><br><br><div class = delbox style = ""color:white"">108 jours</div></div>","89,71","4000","","20","70","108","smaller_sooner","",""
"938","71","poldrack-single-stim","112","597579","0.0-112.0","sub-12_ses-02_2","","5384","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">72€</div><br><br><div class = delbox style = ""color:white"">95 jours</div></div>","89,71","4000","","20","72","95","smaller_sooner","",""
"996","71","poldrack-single-stim","113","602639","0.0-113.0","sub-12_ses-02_2","","5044","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">30€</div><br><br><div class = delbox style = ""color:white"">36 jours</div></div>","89,71","4000","","20","30","36","smaller_sooner","",""
"840","71","poldrack-single-stim","114","607349","0.0-114.0","sub-12_ses-02_2","","4704","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">41€</div><br><br><div class = delbox style = ""color:white"">129 jours</div></div>","89,71","4000","","20","41","129","smaller_sooner","",""
"1127","71","poldrack-single-stim","115","612269","0.0-115.0","sub-12_ses-02_2","","4908","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">78€</div><br><br><div class = delbox style = ""color:white"">129 jours</div></div>","89,71","4000","","20","78","129","smaller_sooner","",""
"1013","71","poldrack-single-stim","116","617198","0.0-116.0","sub-12_ses-02_2","","4908","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">71€</div><br><br><div class = delbox style = ""color:white"">88 jours</div></div>","89,71","4000","","20","71","88","smaller_sooner","",""
"703","71","poldrack-single-stim","117","622058","0.0-117.0","sub-12_ses-02_2","","4840","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">65€</div><br><br><div class = delbox style = ""color:white"">159 jours</div></div>","89,71","4000","","20","65","159","smaller_sooner","",""
"857","71","poldrack-single-stim","118","627188","0.0-118.0","sub-12_ses-02_2","","5112","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">24€</div><br><br><div class = delbox style = ""color:white"">125 jours</div></div>","89,71","4000","","20","24","125","smaller_sooner","",""
"1164","89","poldrack-single-stim","119","632310","0.0-119.0","sub-12_ses-02_2","","5112","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">58€</div><br><br><div class = delbox style = ""color:white"">36 jours</div></div>","89,71","4000","","20","58","36","larger_later","",""
"947","89","poldrack-single-stim","120","637019","0.0-120.0","sub-12_ses-02_2","","4704","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">63€</div><br><br><div class = delbox style = ""color:white"">37 jours</div></div>","89,71","4000","","20","63","37","larger_later","",""
"968","89","poldrack-single-stim","121","641869","0.0-121.0","sub-12_ses-02_2","","4840","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">75€</div><br><br><div class = delbox style = ""color:white"">41 jours</div></div>","89,71","4000","","20","75","41","larger_later","",""
"1007","71","poldrack-single-stim","122","646721","0.0-122.0","sub-12_ses-02_2","","4840","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">45€</div><br><br><div class = delbox style = ""color:white"">72 jours</div></div>","89,71","4000","","20","45","72","smaller_sooner","",""
"752","71","poldrack-single-stim","123","653610","0.0-123.0","sub-12_ses-02_2","","6880","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">25€</div><br><br><div class = delbox style = ""color:white"">74 jours</div></div>","89,71","4000","","20","25","74","smaller_sooner","",""
"685","71","poldrack-single-stim","124","658179","0.0-124.0","sub-12_ses-02_2","","4568","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">65€</div><br><br><div class = delbox style = ""color:white"">137 jours</div></div>","89,71","4000","","20","65","137","smaller_sooner","",""
"623","71","poldrack-single-stim","125","662960","0.0-125.0","sub-12_ses-02_2","","4772","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">49€</div><br><br><div class = delbox style = ""color:white"">140 jours</div></div>","89,71","4000","","20","49","140","smaller_sooner","",""
"924","71","poldrack-single-stim","126","669990","0.0-126.0","sub-12_ses-02_2","","7016","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">67€</div><br><br><div class = delbox style = ""color:white"">103 jours</div></div>","89,71","4000","","20","67","103","smaller_sooner","",""
"632","71","poldrack-single-stim","127","674699","0.0-127.0","sub-12_ses-02_2","","4704","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">69€</div><br><br><div class = delbox style = ""color:white"">172 jours</div></div>","89,71","4000","","20","69","172","smaller_sooner","",""
"1032","71","poldrack-single-stim","128","679889","0.0-128.0","sub-12_ses-02_2","","5180","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">66€</div><br><br><div class = delbox style = ""color:white"">71 jours</div></div>","89,71","4000","","20","66","71","smaller_sooner","",""
"788","71","poldrack-single-stim","129","684940","0.0-129.0","sub-12_ses-02_2","","5044","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">71€</div><br><br><div class = delbox style = ""color:white"">176 jours</div></div>","89,71","4000","","20","71","176","smaller_sooner","",""
"220879","32","poldrack-single-stim","130","905822","0.0-130.0","sub-12_ses-02_2","","220879","0","end","<div class = centerbox><div class = center-text><i>Fin</i></div></div>","32","220879","","","","","","discount_fixed","[object Object]"
"900","13","text","131","906723","0.0-131.0","sub-12_ses-02_2","","","","","","","","","","","","","",""
