"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","stimulus","possible_responses","stim_duration","correct","correct_response","feedback_duration","condition","stim_color","stim_word","trial_num","exp_stage","exp_id"
"64199","84","poldrack-text","24","102279","0.0-7.0","pilot-39_ses-02_2","<div class = centerbox><div style='color:red'; class = center-text>+</div></div>","64199","0","fmri_trigger_wait","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","25","103305","0.0-8.0","pilot-39_ses-02_2","","1000","0","fmri_buffer","","none","1000","","","","","","","","",""
"-1","-1","poldrack-single-stim","26","104811","0.0-9.0","pilot-39_ses-02_2","","1500","500","test_start_block","<div class = centerbox><div class = center-text>Preparez-vous!</p></div>","none","1500","","","","","","","","",""
"-1","-1","poldrack-single-stim","27","105827","0.0-10.0","pilot-39_ses-02_2","","500","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","500","","","","","","","","",""
"689","71","poldrack-single-stim","28","107843","0.0-11.0-0.0","pilot-39_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">VERT</div></div>","89,71,82","1500","true","71","","incongruent","blue","green","0","test",""
"500","89","poldrack-single-stim","29","109844","0.0-11.0-1.0","pilot-39_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">ROUGE</div></div>","89,71,82","1500","true","89","","congruent","red","red","1","test",""
"651","71","poldrack-single-stim","30","112133","0.0-11.0-2.0","pilot-39_ses-02_2","","2272","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">ROUGE</div></div>","89,71,82","1500","true","71","","incongruent","blue","red","2","test",""
"403","82","poldrack-single-stim","31","114145","0.0-11.0-3.0","pilot-39_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">BLEU</div></div>","89,71,82","1500","true","82","","incongruent","green","blue","3","test",""
"533","89","poldrack-single-stim","32","116302","0.0-11.0-4.0","pilot-39_ses-02_2","","2136","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">ROUGE</div></div>","89,71,82","1500","true","89","","congruent","red","red","4","test",""
"811","82","poldrack-single-stim","33","118324","0.0-11.0-5.0","pilot-39_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">VERT</div></div>","89,71,82","1500","true","82","","congruent","green","green","5","test",""
"551","71","poldrack-single-stim","34","120475","0.0-11.0-6.0","pilot-39_ses-02_2","","2136","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLEU</div></div>","89,71,82","1500","true","71","","congruent","blue","blue","6","test",""
"605","71","poldrack-single-stim","35","122493","0.0-11.0-7.0","pilot-39_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLEU</div></div>","89,71,82","1500","true","71","","congruent","blue","blue","7","test",""
"618","71","poldrack-single-stim","36","124498","0.0-11.0-8.0","pilot-39_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLEU</div></div>","89,71,82","1500","true","71","","congruent","blue","blue","8","test",""
"1063","82","poldrack-single-stim","37","126489","0.0-11.0-9.0","pilot-39_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">BLEU</div></div>","89,71,82","1500","true","82","","incongruent","green","blue","9","test",""
"883","89","poldrack-single-stim","38","128788","0.0-11.0-10.0","pilot-39_ses-02_2","","2272","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">ROUGE</div></div>","89,71,82","1500","false","82","","incongruent","green","red","10","test",""
"751","71","poldrack-single-stim","39","130808","0.0-11.0-11.0","pilot-39_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">VERT</div></div>","89,71,82","1500","true","71","","incongruent","blue","green","11","test",""
"683","82","poldrack-single-stim","40","132978","0.0-11.0-12.0","pilot-39_ses-02_2","","2136","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">BLEU</div></div>","89,71,82","1500","true","82","","incongruent","green","blue","12","test",""
"1052","89","poldrack-single-stim","41","135406","0.0-11.0-13.0","pilot-39_ses-02_2","","2408","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">ROUGE</div></div>","89,71,82","1500","true","89","","congruent","red","red","13","test",""
"583","89","poldrack-single-stim","42","137697","0.0-11.0-14.0","pilot-39_ses-02_2","","2272","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">BLEU</div></div>","89,71,82","1500","true","89","","incongruent","red","blue","14","test",""
"868","71","poldrack-single-stim","43","140405","0.0-11.0-15.0","pilot-39_ses-02_2","","2680","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLEU</div></div>","89,71,82","1500","true","71","","congruent","blue","blue","15","test",""
"519","82","poldrack-single-stim","44","142411","0.0-11.0-16.0","pilot-39_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">VERT</div></div>","89,71,82","1500","true","82","","congruent","green","green","16","test",""
"441","71","poldrack-single-stim","45","144835","0.0-11.0-17.0","pilot-39_ses-02_2","","2408","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLEU</div></div>","89,71,82","1500","true","71","","congruent","blue","blue","17","test",""
"617","89","poldrack-single-stim","46","146996","0.0-11.0-18.0","pilot-39_ses-02_2","","2136","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">ROUGE</div></div>","89,71,82","1500","true","89","","congruent","red","red","18","test",""
"837","89","poldrack-single-stim","47","149698","0.0-11.0-19.0","pilot-39_ses-02_2","","2680","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">BLEU</div></div>","89,71,82","1500","true","89","","incongruent","red","blue","19","test",""
"581","82","poldrack-single-stim","48","151721","0.0-11.0-20.0","pilot-39_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">ROUGE</div></div>","89,71,82","1500","true","82","","incongruent","green","red","20","test",""
"660","71","poldrack-single-stim","49","153880","0.0-11.0-21.0","pilot-39_ses-02_2","","2136","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">ROUGE</div></div>","89,71,82","1500","true","71","","incongruent","blue","red","21","test",""
"610","89","poldrack-single-stim","50","156851","0.0-11.0-22.0","pilot-39_ses-02_2","","2952","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">ROUGE</div></div>","89,71,82","1500","true","89","","congruent","red","red","22","test",""
"1028","89","poldrack-single-stim","51","158873","0.0-11.0-23.0","pilot-39_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">BLEU</div></div>","89,71,82","1500","true","89","","incongruent","red","blue","23","test",""
"736","89","poldrack-single-stim","52","161164","0.0-11.0-24.0","pilot-39_ses-02_2","","2272","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">VERT</div></div>","89,71,82","1500","true","89","","incongruent","red","green","24","test",""
"647","82","poldrack-single-stim","53","163178","0.0-11.0-25.0","pilot-39_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">ROUGE</div></div>","89,71,82","1500","true","82","","incongruent","green","red","25","test",""
"788","71","poldrack-single-stim","54","165181","0.0-11.0-26.0","pilot-39_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLEU</div></div>","89,71,82","1500","true","71","","congruent","blue","blue","26","test",""
"1401","71","poldrack-single-stim","55","167173","0.0-11.0-27.0","pilot-39_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLEU</div></div>","89,71,82","1500","true","71","","congruent","blue","blue","27","test",""
"802","71","poldrack-single-stim","56","169181","0.0-11.0-28.0","pilot-39_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">VERT</div></div>","89,71,82","1500","true","71","","incongruent","blue","green","28","test",""
"1701","82","poldrack-single-stim","57","171348","0.0-11.0-29.0","pilot-39_ses-02_2","","2136","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLEU</div></div>","89,71,82","1500","false","71","","congruent","blue","blue","29","test",""
"677","82","poldrack-single-stim","58","173363","0.0-11.0-30.0","pilot-39_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">VERT</div></div>","89,71,82","1500","true","82","","congruent","green","green","30","test",""
"584","89","poldrack-single-stim","59","175363","0.0-11.0-31.0","pilot-39_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">VERT</div></div>","89,71,82","1500","true","89","","incongruent","red","green","31","test",""
"718","89","poldrack-single-stim","60","177522","0.0-11.0-32.0","pilot-39_ses-02_2","","2136","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">ROUGE</div></div>","89,71,82","1500","true","89","","congruent","red","red","32","test",""
"902","82","poldrack-single-stim","61","179537","0.0-11.0-33.0","pilot-39_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">ROUGE</div></div>","89,71,82","1500","true","82","","incongruent","green","red","33","test",""
"832","71","poldrack-single-stim","62","181544","0.0-11.0-34.0","pilot-39_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">VERT</div></div>","89,71,82","1500","true","71","","incongruent","blue","green","34","test",""
"856","71","poldrack-single-stim","63","183705","0.0-11.0-35.0","pilot-39_ses-02_2","","2136","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">ROUGE</div></div>","89,71,82","1500","true","71","","incongruent","blue","red","35","test",""
"820","82","poldrack-single-stim","64","185838","0.0-11.0-36.0","pilot-39_ses-02_2","","2136","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">VERT</div></div>","89,71,82","1500","true","82","","congruent","green","green","36","test",""
"931","82","poldrack-single-stim","65","188131","0.0-11.0-37.0","pilot-39_ses-02_2","","2272","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">VERT</div></div>","89,71,82","1500","true","82","","congruent","green","green","37","test",""
"665","82","poldrack-single-stim","66","190840","0.0-11.0-38.0","pilot-39_ses-02_2","","2680","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">BLEU</div></div>","89,71,82","1500","true","82","","incongruent","green","blue","38","test",""
"708","82","poldrack-single-stim","67","192845","0.0-11.0-39.0","pilot-39_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">VERT</div></div>","89,71,82","1500","true","82","","congruent","green","green","39","test",""
"484","82","poldrack-single-stim","68","194858","0.0-11.0-40.0","pilot-39_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">VERT</div></div>","89,71,82","1500","true","82","","congruent","green","green","40","test",""
"789","89","poldrack-single-stim","69","197145","0.0-11.0-41.0","pilot-39_ses-02_2","","2272","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">VERT</div></div>","89,71,82","1500","true","89","","incongruent","red","green","41","test",""
"561","89","poldrack-single-stim","70","199166","0.0-11.0-42.0","pilot-39_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">VERT</div></div>","89,71,82","1500","true","89","","incongruent","red","green","42","test",""
"1190","71","poldrack-single-stim","71","201172","0.0-11.0-43.0","pilot-39_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">VERT</div></div>","89,71,82","1500","false","82","","congruent","green","green","43","test",""
"713","89","poldrack-single-stim","72","203163","0.0-11.0-44.0","pilot-39_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">VERT</div></div>","89,71,82","1500","true","89","","incongruent","red","green","44","test",""
"630","89","poldrack-single-stim","73","205168","0.0-11.0-45.0","pilot-39_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">ROUGE</div></div>","89,71,82","1500","false","82","","incongruent","green","red","45","test",""
"984","82","poldrack-single-stim","74","207167","0.0-11.0-46.0","pilot-39_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">ROUGE</div></div>","89,71,82","1500","false","71","","incongruent","blue","red","46","test",""
"839","89","poldrack-single-stim","75","209159","0.0-11.0-47.0","pilot-39_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">BLEU</div></div>","89,71,82","1500","true","89","","incongruent","red","blue","47","test",""
"1193","71","poldrack-single-stim","76","211446","0.0-11.0-48.0","pilot-39_ses-02_2","","2272","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLEU</div></div>","89,71,82","1500","true","71","","congruent","blue","blue","48","test",""
"772","71","poldrack-single-stim","77","213458","0.0-11.0-49.0","pilot-39_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">ROUGE</div></div>","89,71,82","1500","true","71","","incongruent","blue","red","49","test",""
"567","71","poldrack-single-stim","78","215888","0.0-11.0-50.0","pilot-39_ses-02_2","","2408","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLEU</div></div>","89,71,82","1500","true","71","","congruent","blue","blue","50","test",""
"561","89","poldrack-single-stim","79","217901","0.0-11.0-51.0","pilot-39_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">ROUGE</div></div>","89,71,82","1500","true","89","","congruent","red","red","51","test",""
"582","82","poldrack-single-stim","80","220051","0.0-11.0-52.0","pilot-39_ses-02_2","","2136","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">VERT</div></div>","89,71,82","1500","true","82","","congruent","green","green","52","test",""
"580","82","poldrack-single-stim","81","222068","0.0-11.0-53.0","pilot-39_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">VERT</div></div>","89,71,82","1500","true","82","","congruent","green","green","53","test",""
"572","82","poldrack-single-stim","82","224075","0.0-11.0-54.0","pilot-39_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">VERT</div></div>","89,71,82","1500","true","82","","congruent","green","green","54","test",""
"603","71","poldrack-single-stim","83","226069","0.0-11.0-55.0","pilot-39_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">VERT</div></div>","89,71,82","1500","true","71","","incongruent","blue","green","55","test",""
"599","82","poldrack-single-stim","84","228362","0.0-11.0-56.0","pilot-39_ses-02_2","","2272","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">VERT</div></div>","89,71,82","1500","true","82","","congruent","green","green","56","test",""
"861","82","poldrack-single-stim","85","230381","0.0-11.0-57.0","pilot-39_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">BLEU</div></div>","89,71,82","1500","true","82","","incongruent","green","blue","57","test",""
"745","89","poldrack-single-stim","86","232667","0.0-11.0-58.0","pilot-39_ses-02_2","","2272","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">VERT</div></div>","89,71,82","1500","true","89","","incongruent","red","green","58","test",""
"1060","82","poldrack-single-stim","87","234940","0.0-11.0-59.0","pilot-39_ses-02_2","","2272","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">BLEU</div></div>","89,71,82","1500","true","82","","incongruent","green","blue","59","test",""
"-1","-1","poldrack-single-stim","88","236963","0.0-11.0-60.0","pilot-39_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">VERT</div></div>","89,71,82","1500","false","71","","incongruent","blue","green","60","test",""
"1030","71","poldrack-single-stim","89","239662","0.0-11.0-61.0","pilot-39_ses-02_2","","2680","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLEU</div></div>","89,71,82","1500","true","71","","congruent","blue","blue","61","test",""
"-1","-1","poldrack-single-stim","90","241684","0.0-11.0-62.0","pilot-39_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">BLEU</div></div>","89,71,82","1500","false","89","","incongruent","red","blue","62","test",""
"-1","-1","poldrack-single-stim","91","243974","0.0-11.0-63.0","pilot-39_ses-02_2","","2272","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">ROUGE</div></div>","89,71,82","1500","false","89","","congruent","red","red","63","test",""
"649","89","poldrack-single-stim","92","245978","0.0-11.0-64.0","pilot-39_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">ROUGE</div></div>","89,71,82","1500","true","89","","congruent","red","red","64","test",""
"709","82","poldrack-single-stim","93","247996","0.0-11.0-65.0","pilot-39_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">VERT</div></div>","89,71,82","1500","true","82","","congruent","green","green","65","test",""
"-1","-1","poldrack-single-stim","94","250290","0.0-11.0-66.0","pilot-39_ses-02_2","","2272","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">VERT</div></div>","89,71,82","1500","false","71","","incongruent","blue","green","66","test",""
"918","89","poldrack-single-stim","95","252445","0.0-11.0-67.0","pilot-39_ses-02_2","","2136","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">ROUGE</div></div>","89,71,82","1500","true","89","","congruent","red","red","67","test",""
"718","71","poldrack-single-stim","96","255005","0.0-11.0-68.0","pilot-39_ses-02_2","","2544","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLEU</div></div>","89,71,82","1500","true","71","","congruent","blue","blue","68","test",""
"713","82","poldrack-single-stim","97","257443","0.0-11.0-69.0","pilot-39_ses-02_2","","2408","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">BLEU</div></div>","89,71,82","1500","true","82","","incongruent","green","blue","69","test",""
"582","82","poldrack-single-stim","98","259458","0.0-11.0-70.0","pilot-39_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">ROUGE</div></div>","89,71,82","1500","true","82","","incongruent","green","red","70","test",""
"827","71","poldrack-single-stim","99","261464","0.0-11.0-71.0","pilot-39_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">VERT</div></div>","89,71,82","1500","true","71","","incongruent","blue","green","71","test",""
"1470","89","poldrack-single-stim","100","263464","0.0-11.0-72.0","pilot-39_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">BLEU</div></div>","89,71,82","1500","true","89","","incongruent","red","blue","72","test",""
"743","71","poldrack-single-stim","101","266024","0.0-11.0-73.0","pilot-39_ses-02_2","","2544","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLEU</div></div>","89,71,82","1500","true","71","","congruent","blue","blue","73","test",""
"417","82","poldrack-single-stim","102","268192","0.0-11.0-74.0","pilot-39_ses-02_2","","2136","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">VERT</div></div>","89,71,82","1500","true","82","","congruent","green","green","74","test",""
"835","71","poldrack-single-stim","103","270215","0.0-11.0-75.0","pilot-39_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLEU</div></div>","89,71,82","1500","true","71","","congruent","blue","blue","75","test",""
"688","89","poldrack-single-stim","104","272208","0.0-11.0-76.0","pilot-39_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">ROUGE</div></div>","89,71,82","1500","true","89","","congruent","red","red","76","test",""
"634","89","poldrack-single-stim","105","274497","0.0-11.0-77.0","pilot-39_ses-02_2","","2272","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">ROUGE</div></div>","89,71,82","1500","true","89","","congruent","red","red","77","test",""
"625","89","poldrack-single-stim","106","276528","0.0-11.0-78.0","pilot-39_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">BLEU</div></div>","89,71,82","1500","true","89","","incongruent","red","blue","78","test",""
"720","71","poldrack-single-stim","107","278520","0.0-11.0-79.0","pilot-39_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLEU</div></div>","89,71,82","1500","true","71","","congruent","blue","blue","79","test",""
"735","71","poldrack-single-stim","108","280669","0.0-11.0-80.0","pilot-39_ses-02_2","","2136","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">ROUGE</div></div>","89,71,82","1500","true","71","","incongruent","blue","red","80","test",""
"664","89","poldrack-single-stim","109","282692","0.0-11.0-81.0","pilot-39_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">BLEU</div></div>","89,71,82","1500","true","89","","incongruent","red","blue","81","test",""
"677","71","poldrack-single-stim","110","284975","0.0-11.0-82.0","pilot-39_ses-02_2","","2272","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">VERT</div></div>","89,71,82","1500","false","89","","incongruent","red","green","82","test",""
"699","82","poldrack-single-stim","111","287135","0.0-11.0-83.0","pilot-39_ses-02_2","","2136","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">VERT</div></div>","89,71,82","1500","true","82","","congruent","green","green","83","test",""
"826","89","poldrack-single-stim","112","289570","0.0-11.0-84.0","pilot-39_ses-02_2","","2408","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">VERT</div></div>","89,71,82","1500","true","89","","incongruent","red","green","84","test",""
