"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","stimulus","possible_responses","stim_duration","correct","correct_response","feedback_duration","condition","stim_color","stim_word","trial_num","exp_stage","exp_id"
"516","71","poldrack-single-stim","33","1020625","0.0-11.0-5.0","sub-12_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLEU</div></div>","89,71,82","1500","true","71","","congruent","blue","blue","5","test",""
"665","82","poldrack-single-stim","34","1022766","0.0-11.0-6.0","sub-12_ses-02_1","","2136","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">VERT</div></div>","89,71,82","1500","true","82","","congruent","green","green","6","test",""
"581","71","poldrack-single-stim","35","1024785","0.0-11.0-7.0","sub-12_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLEU</div></div>","89,71,82","1500","true","71","","congruent","blue","blue","7","test",""
"602","82","poldrack-single-stim","36","1026796","0.0-11.0-8.0","sub-12_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">VERT</div></div>","89,71,82","1500","true","82","","congruent","green","green","8","test",""
"904","82","poldrack-single-stim","37","1028815","0.0-11.0-9.0","sub-12_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">BLEU</div></div>","89,71,82","1500","true","82","","incongruent","green","blue","9","test",""
"691","82","poldrack-single-stim","38","1031095","0.0-11.0-10.0","sub-12_ses-02_1","","2272","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">ROUGE</div></div>","89,71,82","1500","true","82","","incongruent","green","red","10","test",""
"688","82","poldrack-single-stim","39","1033106","0.0-11.0-11.0","sub-12_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">ROUGE</div></div>","89,71,82","1500","true","82","","incongruent","green","red","11","test",""
"696","82","poldrack-single-stim","40","1035254","0.0-11.0-12.0","sub-12_ses-02_1","","2136","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">ROUGE</div></div>","89,71,82","1500","true","82","","incongruent","green","red","12","test",""
"686","71","poldrack-single-stim","41","1037674","0.0-11.0-13.0","sub-12_ses-02_1","","2408","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLEU</div></div>","89,71,82","1500","true","71","","congruent","blue","blue","13","test",""
"790","71","poldrack-single-stim","42","1039965","0.0-11.0-14.0","sub-12_ses-02_1","","2272","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">VERT</div></div>","89,71,82","1500","true","71","","incongruent","blue","green","14","test",""
"635","71","poldrack-single-stim","43","1042666","0.0-11.0-15.0","sub-12_ses-02_1","","2680","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLEU</div></div>","89,71,82","1500","true","71","","congruent","blue","blue","15","test",""
"795","89","poldrack-single-stim","44","1044685","0.0-11.0-16.0","sub-12_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">ROUGE</div></div>","89,71,82","1500","true","89","","congruent","red","red","16","test",""
"741","82","poldrack-single-stim","45","1047105","0.0-11.0-17.0","sub-12_ses-02_1","","2408","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">VERT</div></div>","89,71,82","1500","true","82","","congruent","green","green","17","test",""
"871","89","poldrack-single-stim","46","1049246","0.0-11.0-18.0","sub-12_ses-02_1","","2136","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">ROUGE</div></div>","89,71,82","1500","true","89","","congruent","red","red","18","test",""
"587","89","poldrack-single-stim","47","1051936","0.0-11.0-19.0","sub-12_ses-02_1","","2680","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">VERT</div></div>","89,71,82","1500","true","89","","incongruent","red","green","19","test",""
"862","82","poldrack-single-stim","48","1053956","0.0-11.0-20.0","sub-12_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">VERT</div></div>","89,71,82","1500","false","71","","incongruent","blue","green","20","test",""
"1087","82","poldrack-single-stim","49","1056095","0.0-11.0-21.0","sub-12_ses-02_1","","2136","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">BLEU</div></div>","89,71,82","1500","true","82","","incongruent","green","blue","21","test",""
"1039","89","poldrack-single-stim","50","1059065","0.0-11.0-22.0","sub-12_ses-02_1","","2952","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">ROUGE</div></div>","89,71,82","1500","true","89","","congruent","red","red","22","test",""
"1018","71","poldrack-single-stim","51","1061075","0.0-11.0-23.0","sub-12_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">VERT</div></div>","89,71,82","1500","true","71","","incongruent","blue","green","23","test",""
"997","82","poldrack-single-stim","52","1063355","0.0-11.0-24.0","sub-12_ses-02_1","","2272","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">ROUGE</div></div>","89,71,82","1500","true","82","","incongruent","green","red","24","test",""
"1103","71","poldrack-single-stim","53","1065374","0.0-11.0-25.0","sub-12_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">VERT</div></div>","89,71,82","1500","true","71","","incongruent","blue","green","25","test",""
"745","71","poldrack-single-stim","54","1067393","0.0-11.0-26.0","sub-12_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLEU</div></div>","89,71,82","1500","true","71","","congruent","blue","blue","26","test",""
"656","89","poldrack-single-stim","55","1069415","0.0-11.0-27.0","sub-12_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">ROUGE</div></div>","89,71,82","1500","true","89","","congruent","red","red","27","test",""
"768","89","poldrack-single-stim","56","1071436","0.0-11.0-28.0","sub-12_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">VERT</div></div>","89,71,82","1500","true","89","","incongruent","red","green","28","test",""
"521","89","poldrack-single-stim","57","1073585","0.0-11.0-29.0","sub-12_ses-02_1","","2136","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">ROUGE</div></div>","89,71,82","1500","true","89","","congruent","red","red","29","test",""
"810","82","poldrack-single-stim","58","1075605","0.0-11.0-30.0","sub-12_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">VERT</div></div>","89,71,82","1500","true","82","","congruent","green","green","30","test",""
"787","89","poldrack-single-stim","59","1077625","0.0-11.0-31.0","sub-12_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">BLEU</div></div>","89,71,82","1500","true","89","","incongruent","red","blue","31","test",""
"888","82","poldrack-single-stim","60","1079766","0.0-11.0-32.0","sub-12_ses-02_1","","2136","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">VERT</div></div>","89,71,82","1500","true","82","","congruent","green","green","32","test",""
"849","89","poldrack-single-stim","61","1081785","0.0-11.0-33.0","sub-12_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">VERT</div></div>","89,71,82","1500","true","89","","incongruent","red","green","33","test",""
"975","82","poldrack-single-stim","62","1083805","0.0-11.0-34.0","sub-12_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">BLEU</div></div>","89,71,82","1500","true","82","","incongruent","green","blue","34","test",""
"752","71","poldrack-single-stim","63","1085986","0.0-11.0-35.0","sub-12_ses-02_1","","2136","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">VERT</div></div>","89,71,82","1500","true","71","","incongruent","blue","green","35","test",""
"660","89","poldrack-single-stim","64","1088125","0.0-11.0-36.0","sub-12_ses-02_1","","2136","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">ROUGE</div></div>","89,71,82","1500","true","89","","congruent","red","red","36","test",""
"655","89","poldrack-single-stim","65","1090406","0.0-11.0-37.0","sub-12_ses-02_1","","2272","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">ROUGE</div></div>","89,71,82","1500","true","89","","congruent","red","red","37","test",""
"739","71","poldrack-single-stim","66","1093106","0.0-11.0-38.0","sub-12_ses-02_1","","2680","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">VERT</div></div>","89,71,82","1500","true","71","","incongruent","blue","green","38","test",""
"668","89","poldrack-single-stim","67","1095125","0.0-11.0-39.0","sub-12_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">ROUGE</div></div>","89,71,82","1500","true","89","","congruent","red","red","39","test",""
"576","89","poldrack-single-stim","68","1097134","0.0-11.0-40.0","sub-12_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">ROUGE</div></div>","89,71,82","1500","true","89","","congruent","red","red","40","test",""
"512","89","poldrack-single-stim","69","1099426","0.0-11.0-41.0","sub-12_ses-02_1","","2272","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">VERT</div></div>","89,71,82","1500","true","89","","incongruent","red","green","41","test",""
"816","82","poldrack-single-stim","70","1101428","0.0-11.0-42.0","sub-12_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">ROUGE</div></div>","89,71,82","1500","true","82","","incongruent","green","red","42","test",""
"682","82","poldrack-single-stim","71","1103445","0.0-11.0-43.0","sub-12_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">VERT</div></div>","89,71,82","1500","true","82","","congruent","green","green","43","test",""
"747","82","poldrack-single-stim","72","1105465","0.0-11.0-44.0","sub-12_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">BLEU</div></div>","89,71,82","1500","true","82","","incongruent","green","blue","44","test",""
"717","71","poldrack-single-stim","73","1107486","0.0-11.0-45.0","sub-12_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">ROUGE</div></div>","89,71,82","1500","true","71","","incongruent","blue","red","45","test",""
"871","82","poldrack-single-stim","74","1109505","0.0-11.0-46.0","sub-12_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">BLEU</div></div>","89,71,82","1500","true","82","","incongruent","green","blue","46","test",""
"745","82","poldrack-single-stim","75","1111526","0.0-11.0-47.0","sub-12_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">ROUGE</div></div>","89,71,82","1500","true","82","","incongruent","green","red","47","test",""
"509","82","poldrack-single-stim","76","1113816","0.0-11.0-48.0","sub-12_ses-02_1","","2272","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">VERT</div></div>","89,71,82","1500","true","82","","congruent","green","green","48","test",""
"810","71","poldrack-single-stim","77","1115836","0.0-11.0-49.0","sub-12_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">ROUGE</div></div>","89,71,82","1500","true","71","","incongruent","blue","red","49","test",""
"712","71","poldrack-single-stim","78","1118255","0.0-11.0-50.0","sub-12_ses-02_1","","2408","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLEU</div></div>","89,71,82","1500","true","71","","congruent","blue","blue","50","test",""
"757","82","poldrack-single-stim","79","1120275","0.0-11.0-51.0","sub-12_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">VERT</div></div>","89,71,82","1500","true","82","","congruent","green","green","51","test",""
"677","82","poldrack-single-stim","80","1122425","0.0-11.0-52.0","sub-12_ses-02_1","","2136","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">VERT</div></div>","89,71,82","1500","true","82","","congruent","green","green","52","test",""
"636","89","poldrack-single-stim","81","1124436","0.0-11.0-53.0","sub-12_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">ROUGE</div></div>","89,71,82","1500","true","89","","congruent","red","red","53","test",""
"728","71","poldrack-single-stim","82","1126444","0.0-11.0-54.0","sub-12_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLEU</div></div>","89,71,82","1500","true","71","","congruent","blue","blue","54","test",""
"884","71","poldrack-single-stim","83","1128474","0.0-11.0-55.0","sub-12_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">ROUGE</div></div>","89,71,82","1500","true","71","","incongruent","blue","red","55","test",""
"645","82","poldrack-single-stim","84","1130755","0.0-11.0-56.0","sub-12_ses-02_1","","2272","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">VERT</div></div>","89,71,82","1500","true","82","","congruent","green","green","56","test",""
"764","82","poldrack-single-stim","85","1132764","0.0-11.0-57.0","sub-12_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">ROUGE</div></div>","89,71,82","1500","true","82","","incongruent","green","red","57","test",""
"755","89","poldrack-single-stim","86","1135054","0.0-11.0-58.0","sub-12_ses-02_1","","2272","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">VERT</div></div>","89,71,82","1500","true","89","","incongruent","red","green","58","test",""
"645","89","poldrack-single-stim","87","1137334","0.0-11.0-59.0","sub-12_ses-02_1","","2272","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">BLEU</div></div>","89,71,82","1500","true","89","","incongruent","red","blue","59","test",""
"669","89","poldrack-single-stim","88","1139354","0.0-11.0-60.0","sub-12_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">VERT</div></div>","89,71,82","1500","true","89","","incongruent","red","green","60","test",""
"642","89","poldrack-single-stim","89","1142055","0.0-11.0-61.0","sub-12_ses-02_1","","2680","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">ROUGE</div></div>","89,71,82","1500","true","89","","congruent","red","red","61","test",""
"761","71","poldrack-single-stim","90","1144075","0.0-11.0-62.0","sub-12_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">ROUGE</div></div>","89,71,82","1500","true","71","","incongruent","blue","red","62","test",""
"732","71","poldrack-single-stim","91","1146365","0.0-11.0-63.0","sub-12_ses-02_1","","2272","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLEU</div></div>","89,71,82","1500","true","71","","congruent","blue","blue","63","test",""
"723","82","poldrack-single-stim","92","1148376","0.0-11.0-64.0","sub-12_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">VERT</div></div>","89,71,82","1500","true","82","","congruent","green","green","64","test",""
"716","89","poldrack-single-stim","93","1150385","0.0-11.0-65.0","sub-12_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">ROUGE</div></div>","89,71,82","1500","true","89","","congruent","red","red","65","test",""
"1017","82","poldrack-single-stim","94","1152674","0.0-11.0-66.0","sub-12_ses-02_1","","2272","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">BLEU</div></div>","89,71,82","1500","true","82","","incongruent","green","blue","66","test",""
"726","71","poldrack-single-stim","95","1154814","0.0-11.0-67.0","sub-12_ses-02_1","","2136","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLEU</div></div>","89,71,82","1500","true","71","","congruent","blue","blue","67","test",""
"527","89","poldrack-single-stim","96","1157375","0.0-11.0-68.0","sub-12_ses-02_1","","2544","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">ROUGE</div></div>","89,71,82","1500","true","89","","congruent","red","red","68","test",""
"783","71","poldrack-single-stim","97","1159795","0.0-11.0-69.0","sub-12_ses-02_1","","2408","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">ROUGE</div></div>","89,71,82","1500","true","71","","incongruent","blue","red","69","test",""
"841","89","poldrack-single-stim","98","1161805","0.0-11.0-70.0","sub-12_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">BLEU</div></div>","89,71,82","1500","true","89","","incongruent","red","blue","70","test",""
"670","89","poldrack-single-stim","99","1163828","0.0-11.0-71.0","sub-12_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">BLEU</div></div>","89,71,82","1500","true","89","","incongruent","red","blue","71","test",""
"989","71","poldrack-single-stim","100","1165845","0.0-11.0-72.0","sub-12_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">VERT</div></div>","89,71,82","1500","true","71","","incongruent","blue","green","72","test",""
"814","82","poldrack-single-stim","101","1168405","0.0-11.0-73.0","sub-12_ses-02_1","","2544","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">VERT</div></div>","89,71,82","1500","true","82","","congruent","green","green","73","test",""
"930","71","poldrack-single-stim","102","1170545","0.0-11.0-74.0","sub-12_ses-02_1","","2136","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLEU</div></div>","89,71,82","1500","true","71","","congruent","blue","blue","74","test",""
"617","89","poldrack-single-stim","103","1172555","0.0-11.0-75.0","sub-12_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">ROUGE</div></div>","89,71,82","1500","true","89","","congruent","red","red","75","test",""
"718","89","poldrack-single-stim","104","1174575","0.0-11.0-76.0","sub-12_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">ROUGE</div></div>","89,71,82","1500","true","89","","congruent","red","red","76","test",""
"792","82","poldrack-single-stim","105","1176855","0.0-11.0-77.0","sub-12_ses-02_1","","2272","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">VERT</div></div>","89,71,82","1500","true","82","","congruent","green","green","77","test",""
"763","89","poldrack-single-stim","106","1178874","0.0-11.0-78.0","sub-12_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">BLEU</div></div>","89,71,82","1500","true","89","","incongruent","red","blue","78","test",""
"842","71","poldrack-single-stim","107","1180895","0.0-11.0-79.0","sub-12_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLEU</div></div>","89,71,82","1500","true","71","","congruent","blue","blue","79","test",""
"990","82","poldrack-single-stim","108","1183033","0.0-11.0-80.0","sub-12_ses-02_1","","2136","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">BLEU</div></div>","89,71,82","1500","true","82","","incongruent","green","blue","80","test",""
"790","82","poldrack-single-stim","109","1185044","0.0-11.0-81.0","sub-12_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">BLEU</div></div>","89,71,82","1500","true","82","","incongruent","green","blue","81","test",""
"739","89","poldrack-single-stim","110","1187325","0.0-11.0-82.0","sub-12_ses-02_1","","2272","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">BLEU</div></div>","89,71,82","1500","true","89","","incongruent","red","blue","82","test",""
"948","71","poldrack-single-stim","111","1189484","0.0-11.0-83.0","sub-12_ses-02_1","","2136","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLEU</div></div>","89,71,82","1500","true","71","","congruent","blue","blue","83","test",""
"785","82","poldrack-single-stim","112","1191905","0.0-11.0-84.0","sub-12_ses-02_1","","2408","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">ROUGE</div></div>","89,71,82","1500","true","82","","incongruent","green","red","84","test",""
"768","82","poldrack-single-stim","113","1193915","0.0-11.0-85.0","sub-12_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">VERT</div></div>","89,71,82","1500","true","82","","congruent","green","green","85","test",""
