"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","stimulus","possible_responses","stim_duration","correct","correct_response","feedback_duration","condition","stim_color","stim_word","trial_num","exp_stage","exp_id"
"756","71","poldrack-categorize","11","1440361","0.0-5.0-6.0-0.0","sub-07_ses-02_1","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">VERT</div></div>","89,71,82","1500","true","71","500","incongruent","blue","green","4","practice",""
"-1","-1","poldrack-single-stim","12","1440621","0.0-5.0-7.0","sub-07_ses-02_1","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"1213","82","poldrack-categorize","13","1442644","0.0-5.0-8.0-0.0","sub-07_ses-02_1","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">BLEU</div></div>","89,71,82","1500","true","82","500","incongruent","green","blue","5","practice",""
"-1","-1","poldrack-single-stim","14","1442902","0.0-5.0-9.0","sub-07_ses-02_1","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"648","89","poldrack-categorize","15","1444941","0.0-5.0-10.0-0.0","sub-07_ses-02_1","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">BLEU</div></div>","89,71,82","1500","true","89","500","incongruent","red","blue","6","practice",""
"-1","-1","poldrack-single-stim","16","1445203","0.0-5.0-11.0","sub-07_ses-02_1","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"890","82","poldrack-categorize","17","1447243","0.0-5.0-12.0-0.0","sub-07_ses-02_1","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">ROUGE</div></div>","89,71,82","1500","true","82","500","incongruent","green","red","7","practice",""
"-1","-1","poldrack-single-stim","18","1447502","0.0-5.0-13.0","sub-07_ses-02_1","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"867","71","poldrack-categorize","19","1449542","0.0-5.0-14.0-0.0","sub-07_ses-02_1","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">ROUGE</div></div>","89,71,82","1500","true","71","500","incongruent","blue","red","8","practice",""
"-1","-1","poldrack-single-stim","20","1449802","0.0-5.0-15.0","sub-07_ses-02_1","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"865","82","poldrack-categorize","21","1451842","0.0-5.0-16.0-0.0","sub-07_ses-02_1","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">VERT</div></div>","89,71,82","1500","true","82","500","congruent","green","green","9","practice",""
"-1","-1","poldrack-single-stim","22","1452102","0.0-5.0-17.0","sub-07_ses-02_1","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"1953","32","poldrack-text","23","1454065","0.0-6.0","sub-07_ses-02_1","<div class = centerbox><div  class = center-text>Scanner Setup</div></div>","1953","0","fmri_scanner_wait","","","","","","","","","","","",""
"54468","84","poldrack-text","24","1508537","0.0-7.0","sub-07_ses-02_1","<div class = centerbox><div style='color:red'; class = center-text>+</div></div>","54468","0","fmri_trigger_wait","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","25","1509552","0.0-8.0","sub-07_ses-02_1","","1000","0","fmri_buffer","","none","1000","","","","","","","","",""
"-1","-1","poldrack-single-stim","26","1511073","0.0-9.0","sub-07_ses-02_1","","1500","500","test_start_block","<div class = centerbox><div class = center-text>Preparez-vous!</p></div>","none","1500","","","","","","","","",""
"-1","-1","poldrack-single-stim","27","1512111","0.0-10.0","sub-07_ses-02_1","","500","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","500","","","","","","","","",""
"727","89","poldrack-single-stim","28","1514132","0.0-11.0-0.0","sub-07_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">BLEU</div></div>","89,71,82","1500","true","89","","incongruent","red","blue","0","test",""
"675","82","poldrack-single-stim","29","1516151","0.0-11.0-1.0","sub-07_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">VERT</div></div>","89,71,82","1500","true","82","","congruent","green","green","1","test",""
"730","89","poldrack-single-stim","30","1518431","0.0-11.0-2.0","sub-07_ses-02_1","","2272","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">VERT</div></div>","89,71,82","1500","true","89","","incongruent","red","green","2","test",""
"676","89","poldrack-single-stim","31","1520452","0.0-11.0-3.0","sub-07_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">VERT</div></div>","89,71,82","1500","true","89","","incongruent","red","green","3","test",""
"728","82","poldrack-single-stim","32","1522591","0.0-11.0-4.0","sub-07_ses-02_1","","2136","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">VERT</div></div>","89,71,82","1500","true","82","","congruent","green","green","4","test",""
"618","82","poldrack-single-stim","33","1524612","0.0-11.0-5.0","sub-07_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">VERT</div></div>","89,71,82","1500","true","82","","congruent","green","green","5","test",""
"597","71","poldrack-single-stim","34","1526753","0.0-11.0-6.0","sub-07_ses-02_1","","2136","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLEU</div></div>","89,71,82","1500","true","71","","congruent","blue","blue","6","test",""
"860","82","poldrack-single-stim","35","1528772","0.0-11.0-7.0","sub-07_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">VERT</div></div>","89,71,82","1500","true","82","","congruent","green","green","7","test",""
"576","89","poldrack-single-stim","36","1530781","0.0-11.0-8.0","sub-07_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">ROUGE</div></div>","89,71,82","1500","true","89","","congruent","red","red","8","test",""
"764","71","poldrack-single-stim","37","1532802","0.0-11.0-9.0","sub-07_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">VERT</div></div>","89,71,82","1500","true","71","","incongruent","blue","green","9","test",""
"688","89","poldrack-single-stim","38","1535082","0.0-11.0-10.0","sub-07_ses-02_1","","2272","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">BLEU</div></div>","89,71,82","1500","true","89","","incongruent","red","blue","10","test",""
"584","71","poldrack-single-stim","39","1537102","0.0-11.0-11.0","sub-07_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">ROUGE</div></div>","89,71,82","1500","true","71","","incongruent","blue","red","11","test",""
"769","89","poldrack-single-stim","40","1539251","0.0-11.0-12.0","sub-07_ses-02_1","","2136","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">BLEU</div></div>","89,71,82","1500","true","89","","incongruent","red","blue","12","test",""
"580","82","poldrack-single-stim","41","1541661","0.0-11.0-13.0","sub-07_ses-02_1","","2408","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">VERT</div></div>","89,71,82","1500","true","82","","congruent","green","green","13","test",""
"870","89","poldrack-single-stim","42","1543943","0.0-11.0-14.0","sub-07_ses-02_1","","2272","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">VERT</div></div>","89,71,82","1500","true","89","","incongruent","red","green","14","test",""
"665","71","poldrack-single-stim","43","1546642","0.0-11.0-15.0","sub-07_ses-02_1","","2680","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLEU</div></div>","89,71,82","1500","true","71","","congruent","blue","blue","15","test",""
"717","71","poldrack-single-stim","44","1548662","0.0-11.0-16.0","sub-07_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLEU</div></div>","89,71,82","1500","true","71","","congruent","blue","blue","16","test",""
"605","71","poldrack-single-stim","45","1551092","0.0-11.0-17.0","sub-07_ses-02_1","","2408","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLEU</div></div>","89,71,82","1500","true","71","","congruent","blue","blue","17","test",""
"494","82","poldrack-single-stim","46","1553252","0.0-11.0-18.0","sub-07_ses-02_1","","2136","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">VERT</div></div>","89,71,82","1500","true","82","","congruent","green","green","18","test",""
"660","82","poldrack-single-stim","47","1555951","0.0-11.0-19.0","sub-07_ses-02_1","","2680","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">BLEU</div></div>","89,71,82","1500","true","82","","incongruent","green","blue","19","test",""
"1025","71","poldrack-single-stim","48","1557972","0.0-11.0-20.0","sub-07_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">VERT</div></div>","89,71,82","1500","true","71","","incongruent","blue","green","20","test",""
"821","82","poldrack-single-stim","49","1560112","0.0-11.0-21.0","sub-07_ses-02_1","","2136","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">BLEU</div></div>","89,71,82","1500","true","82","","incongruent","green","blue","21","test",""
"523","89","poldrack-single-stim","50","1563071","0.0-11.0-22.0","sub-07_ses-02_1","","2952","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">ROUGE</div></div>","89,71,82","1500","true","89","","congruent","red","red","22","test",""
"597","89","poldrack-single-stim","51","1565082","0.0-11.0-23.0","sub-07_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">BLEU</div></div>","89,71,82","1500","true","89","","incongruent","red","blue","23","test",""
"1087","71","poldrack-single-stim","52","1567362","0.0-11.0-24.0","sub-07_ses-02_1","","2272","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">VERT</div></div>","89,71,82","1500","true","71","","incongruent","blue","green","24","test",""
"622","89","poldrack-single-stim","53","1569371","0.0-11.0-25.0","sub-07_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">BLEU</div></div>","89,71,82","1500","true","89","","incongruent","red","blue","25","test",""
"650","89","poldrack-single-stim","54","1571391","0.0-11.0-26.0","sub-07_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">ROUGE</div></div>","89,71,82","1500","true","89","","congruent","red","red","26","test",""
"617","89","poldrack-single-stim","55","1573411","0.0-11.0-27.0","sub-07_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">ROUGE</div></div>","89,71,82","1500","true","89","","congruent","red","red","27","test",""
"630","89","poldrack-single-stim","56","1575431","0.0-11.0-28.0","sub-07_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">BLEU</div></div>","89,71,82","1500","true","89","","incongruent","red","blue","28","test",""
"696","71","poldrack-single-stim","57","1577571","0.0-11.0-29.0","sub-07_ses-02_1","","2136","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLEU</div></div>","89,71,82","1500","true","71","","congruent","blue","blue","29","test",""
"531","82","poldrack-single-stim","58","1579581","0.0-11.0-30.0","sub-07_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">VERT</div></div>","89,71,82","1500","true","82","","congruent","green","green","30","test",""
"1095","82","poldrack-single-stim","59","1581601","0.0-11.0-31.0","sub-07_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">ROUGE</div></div>","89,71,82","1500","true","82","","incongruent","green","red","31","test",""
"611","82","poldrack-single-stim","60","1583741","0.0-11.0-32.0","sub-07_ses-02_1","","2136","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">VERT</div></div>","89,71,82","1500","true","82","","congruent","green","green","32","test",""
"677","71","poldrack-single-stim","61","1585750","0.0-11.0-33.0","sub-07_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">VERT</div></div>","89,71,82","1500","true","71","","incongruent","blue","green","33","test",""
"726","89","poldrack-single-stim","62","1587764","0.0-11.0-34.0","sub-07_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">BLEU</div></div>","89,71,82","1500","true","89","","incongruent","red","blue","34","test",""
"789","82","poldrack-single-stim","63","1589911","0.0-11.0-35.0","sub-07_ses-02_1","","2136","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">BLEU</div></div>","89,71,82","1500","true","82","","incongruent","green","blue","35","test",""
"819","89","poldrack-single-stim","64","1592052","0.0-11.0-36.0","sub-07_ses-02_1","","2136","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">ROUGE</div></div>","89,71,82","1500","true","89","","congruent","red","red","36","test",""
"659","71","poldrack-single-stim","65","1594341","0.0-11.0-37.0","sub-07_ses-02_1","","2272","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLEU</div></div>","89,71,82","1500","true","71","","congruent","blue","blue","37","test",""
"775","71","poldrack-single-stim","66","1597042","0.0-11.0-38.0","sub-07_ses-02_1","","2680","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">ROUGE</div></div>","89,71,82","1500","true","71","","incongruent","blue","red","38","test",""
"604","89","poldrack-single-stim","67","1599061","0.0-11.0-39.0","sub-07_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">ROUGE</div></div>","89,71,82","1500","true","89","","congruent","red","red","39","test",""
"726","71","poldrack-single-stim","68","1601082","0.0-11.0-40.0","sub-07_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLEU</div></div>","89,71,82","1500","true","71","","congruent","blue","blue","40","test",""
"1062","89","poldrack-single-stim","69","1603371","0.0-11.0-41.0","sub-07_ses-02_1","","2272","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">VERT</div></div>","89,71,82","1500","true","89","","incongruent","red","green","41","test",""
"578","82","poldrack-single-stim","70","1605391","0.0-11.0-42.0","sub-07_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">ROUGE</div></div>","89,71,82","1500","true","82","","incongruent","green","red","42","test",""
"737","71","poldrack-single-stim","71","1607413","0.0-11.0-43.0","sub-07_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLEU</div></div>","89,71,82","1500","true","71","","congruent","blue","blue","43","test",""
"559","71","poldrack-single-stim","72","1609432","0.0-11.0-44.0","sub-07_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">ROUGE</div></div>","89,71,82","1500","true","71","","incongruent","blue","red","44","test",""
"479","82","poldrack-single-stim","73","1611451","0.0-11.0-45.0","sub-07_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">ROUGE</div></div>","89,71,82","1500","false","71","","incongruent","blue","red","45","test",""
"928","82","poldrack-single-stim","74","1613473","0.0-11.0-46.0","sub-07_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">ROUGE</div></div>","89,71,82","1500","true","82","","incongruent","green","red","46","test",""
"818","71","poldrack-single-stim","75","1615481","0.0-11.0-47.0","sub-07_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">VERT</div></div>","89,71,82","1500","true","71","","incongruent","blue","green","47","test",""
"485","71","poldrack-single-stim","76","1617762","0.0-11.0-48.0","sub-07_ses-02_1","","2272","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLEU</div></div>","89,71,82","1500","true","71","","congruent","blue","blue","48","test",""
"619","89","poldrack-single-stim","77","1619781","0.0-11.0-49.0","sub-07_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">VERT</div></div>","89,71,82","1500","true","89","","incongruent","red","green","49","test",""
"868","82","poldrack-single-stim","78","1622202","0.0-11.0-50.0","sub-07_ses-02_1","","2408","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">VERT</div></div>","89,71,82","1500","true","82","","congruent","green","green","50","test",""
"855","89","poldrack-single-stim","79","1624212","0.0-11.0-51.0","sub-07_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">ROUGE</div></div>","89,71,82","1500","true","89","","congruent","red","red","51","test",""
"647","71","poldrack-single-stim","80","1626362","0.0-11.0-52.0","sub-07_ses-02_1","","2136","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLEU</div></div>","89,71,82","1500","true","71","","congruent","blue","blue","52","test",""
"700","89","poldrack-single-stim","81","1628381","0.0-11.0-53.0","sub-07_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">ROUGE</div></div>","89,71,82","1500","true","89","","congruent","red","red","53","test",""
"868","71","poldrack-single-stim","82","1630392","0.0-11.0-54.0","sub-07_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLEU</div></div>","89,71,82","1500","true","71","","congruent","blue","blue","54","test",""
"701","82","poldrack-single-stim","83","1632412","0.0-11.0-55.0","sub-07_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">ROUGE</div></div>","89,71,82","1500","true","82","","incongruent","green","red","55","test",""
"1152","89","poldrack-single-stim","84","1634691","0.0-11.0-56.0","sub-07_ses-02_1","","2272","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">ROUGE</div></div>","89,71,82","1500","true","89","","congruent","red","red","56","test",""
"851","71","poldrack-single-stim","85","1636713","0.0-11.0-57.0","sub-07_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">VERT</div></div>","89,71,82","1500","true","71","","incongruent","blue","green","57","test",""
"600","82","poldrack-single-stim","86","1639002","0.0-11.0-58.0","sub-07_ses-02_1","","2272","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">BLEU</div></div>","89,71,82","1500","true","82","","incongruent","green","blue","58","test",""
"843","82","poldrack-single-stim","87","1641280","0.0-11.0-59.0","sub-07_ses-02_1","","2272","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">ROUGE</div></div>","89,71,82","1500","true","82","","incongruent","green","red","59","test",""
"681","71","poldrack-single-stim","88","1643301","0.0-11.0-60.0","sub-07_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">VERT</div></div>","89,71,82","1500","true","71","","incongruent","blue","green","60","test",""
"975","82","poldrack-single-stim","89","1646002","0.0-11.0-61.0","sub-07_ses-02_1","","2680","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">VERT</div></div>","89,71,82","1500","true","82","","congruent","green","green","61","test",""
"648","82","poldrack-single-stim","90","1648022","0.0-11.0-62.0","sub-07_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">BLEU</div></div>","89,71,82","1500","true","82","","incongruent","green","blue","62","test",""
"641","82","poldrack-single-stim","91","1650301","0.0-11.0-63.0","sub-07_ses-02_1","","2272","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">VERT</div></div>","89,71,82","1500","true","82","","congruent","green","green","63","test",""
"633","82","poldrack-single-stim","92","1652321","0.0-11.0-64.0","sub-07_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">VERT</div></div>","89,71,82","1500","true","82","","congruent","green","green","64","test",""
"503","82","poldrack-single-stim","93","1654342","0.0-11.0-65.0","sub-07_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">VERT</div></div>","89,71,82","1500","true","82","","congruent","green","green","65","test",""
"721","89","poldrack-single-stim","94","1656631","0.0-11.0-66.0","sub-07_ses-02_1","","2272","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">BLEU</div></div>","89,71,82","1500","true","89","","incongruent","red","blue","66","test",""
"629","89","poldrack-single-stim","95","1658771","0.0-11.0-67.0","sub-07_ses-02_1","","2136","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">ROUGE</div></div>","89,71,82","1500","true","89","","congruent","red","red","67","test",""
"659","82","poldrack-single-stim","96","1661322","0.0-11.0-68.0","sub-07_ses-02_1","","2544","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">VERT</div></div>","89,71,82","1500","true","82","","congruent","green","green","68","test",""
"759","89","poldrack-single-stim","97","1663752","0.0-11.0-69.0","sub-07_ses-02_1","","2408","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">VERT</div></div>","89,71,82","1500","true","89","","incongruent","red","green","69","test",""
"653","89","poldrack-single-stim","98","1665761","0.0-11.0-70.0","sub-07_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">VERT</div></div>","89,71,82","1500","true","89","","incongruent","red","green","70","test",""
"635","89","poldrack-single-stim","99","1667774","0.0-11.0-71.0","sub-07_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">VERT</div></div>","89,71,82","1500","true","89","","incongruent","red","green","71","test",""
"606","82","poldrack-single-stim","100","1669781","0.0-11.0-72.0","sub-07_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">ROUGE</div></div>","89,71,82","1500","true","82","","incongruent","green","red","72","test",""
"745","89","poldrack-single-stim","101","1672331","0.0-11.0-73.0","sub-07_ses-02_1","","2544","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">ROUGE</div></div>","89,71,82","1500","true","89","","congruent","red","red","73","test",""
"613","89","poldrack-single-stim","102","1674471","0.0-11.0-74.0","sub-07_ses-02_1","","2136","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">ROUGE</div></div>","89,71,82","1500","true","89","","congruent","red","red","74","test",""
"721","71","poldrack-single-stim","103","1676491","0.0-11.0-75.0","sub-07_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLEU</div></div>","89,71,82","1500","true","71","","congruent","blue","blue","75","test",""
"683","89","poldrack-single-stim","104","1678502","0.0-11.0-76.0","sub-07_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">ROUGE</div></div>","89,71,82","1500","true","89","","congruent","red","red","76","test",""
"440","82","poldrack-single-stim","105","1680791","0.0-11.0-77.0","sub-07_ses-02_1","","2272","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">VERT</div></div>","89,71,82","1500","true","82","","congruent","green","green","77","test",""
"611","82","poldrack-single-stim","106","1682802","0.0-11.0-78.0","sub-07_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">ROUGE</div></div>","89,71,82","1500","true","82","","incongruent","green","red","78","test",""
"791","89","poldrack-single-stim","107","1684822","0.0-11.0-79.0","sub-07_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">ROUGE</div></div>","89,71,82","1500","true","89","","congruent","red","red","79","test",""
"612","82","poldrack-single-stim","108","1686982","0.0-11.0-80.0","sub-07_ses-02_1","","2136","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">BLEU</div></div>","89,71,82","1500","true","82","","incongruent","green","blue","80","test",""
"1191","71","poldrack-single-stim","109","1689001","0.0-11.0-81.0","sub-07_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">ROUGE</div></div>","89,71,82","1500","true","71","","incongruent","blue","red","81","test",""
"949","71","poldrack-single-stim","110","1691281","0.0-11.0-82.0","sub-07_ses-02_1","","2272","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">ROUGE</div></div>","89,71,82","1500","true","71","","incongruent","blue","red","82","test",""
"565","82","poldrack-single-stim","111","1693421","0.0-11.0-83.0","sub-07_ses-02_1","","2136","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">VERT</div></div>","89,71,82","1500","true","82","","congruent","green","green","83","test",""
"770","82","poldrack-single-stim","112","1695841","0.0-11.0-84.0","sub-07_ses-02_1","","2408","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">BLEU</div></div>","89,71,82","1500","true","82","","incongruent","green","blue","84","test",""
