"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","stimulus","possible_responses","stim_duration","correct","correct_response","feedback_duration","condition","stim_color","stim_word","trial_num","exp_stage","exp_id"
"698","89","poldrack-single-stim","84","216824","0.0-11.0-56.0","sub-12_ses-02_2","","2272","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">ROUGE</div></div>","89,71,82","1500","true","89","","congruent","red","red","56","test",""
"749","71","poldrack-single-stim","85","218843","0.0-11.0-57.0","sub-12_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">VERT</div></div>","89,71,82","1500","true","71","","incongruent","blue","green","57","test",""
"882","89","poldrack-single-stim","86","221122","0.0-11.0-58.0","sub-12_ses-02_2","","2272","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">VERT</div></div>","89,71,82","1500","true","89","","incongruent","red","green","58","test",""
"1050","82","poldrack-single-stim","87","223398","0.0-11.0-59.0","sub-12_ses-02_2","","2272","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">BLEU</div></div>","89,71,82","1500","true","82","","incongruent","green","blue","59","test",""
"691","89","poldrack-single-stim","88","225402","0.0-11.0-60.0","sub-12_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">VERT</div></div>","89,71,82","1500","true","89","","incongruent","red","green","60","test",""
"715","71","poldrack-single-stim","89","228105","0.0-11.0-61.0","sub-12_ses-02_2","","2680","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLEU</div></div>","89,71,82","1500","true","71","","congruent","blue","blue","61","test",""
"716","89","poldrack-single-stim","90","230113","0.0-11.0-62.0","sub-12_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">BLEU</div></div>","89,71,82","1500","true","89","","incongruent","red","blue","62","test",""
"810","71","poldrack-single-stim","91","232393","0.0-11.0-63.0","sub-12_ses-02_2","","2272","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLEU</div></div>","89,71,82","1500","true","71","","congruent","blue","blue","63","test",""
"760","71","poldrack-single-stim","92","234404","0.0-11.0-64.0","sub-12_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLEU</div></div>","89,71,82","1500","true","71","","congruent","blue","blue","64","test",""
"600","89","poldrack-single-stim","93","236423","0.0-11.0-65.0","sub-12_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">ROUGE</div></div>","89,71,82","1500","true","89","","congruent","red","red","65","test",""
"1029","82","poldrack-single-stim","94","238704","0.0-11.0-66.0","sub-12_ses-02_2","","2272","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">ROUGE</div></div>","89,71,82","1500","true","82","","incongruent","green","red","66","test",""
"705","89","poldrack-single-stim","95","240847","0.0-11.0-67.0","sub-12_ses-02_2","","2136","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">ROUGE</div></div>","89,71,82","1500","true","89","","congruent","red","red","67","test",""
"739","71","poldrack-single-stim","96","243404","0.0-11.0-68.0","sub-12_ses-02_2","","2544","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLEU</div></div>","89,71,82","1500","true","71","","congruent","blue","blue","68","test",""
"981","82","poldrack-single-stim","97","245823","0.0-11.0-69.0","sub-12_ses-02_2","","2408","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">BLEU</div></div>","89,71,82","1500","true","82","","incongruent","green","blue","69","test",""
"742","82","poldrack-single-stim","98","247844","0.0-11.0-70.0","sub-12_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">BLEU</div></div>","89,71,82","1500","true","82","","incongruent","green","blue","70","test",""
"897","82","poldrack-single-stim","99","249863","0.0-11.0-71.0","sub-12_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">ROUGE</div></div>","89,71,82","1500","true","82","","incongruent","green","red","71","test",""
"682","89","poldrack-single-stim","100","251883","0.0-11.0-72.0","sub-12_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">VERT</div></div>","89,71,82","1500","true","89","","incongruent","red","green","72","test",""
"580","89","poldrack-single-stim","101","254443","0.0-11.0-73.0","sub-12_ses-02_2","","2544","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">ROUGE</div></div>","89,71,82","1500","true","89","","congruent","red","red","73","test",""
"747","82","poldrack-single-stim","102","256583","0.0-11.0-74.0","sub-12_ses-02_2","","2136","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">VERT</div></div>","89,71,82","1500","true","82","","congruent","green","green","74","test",""
"599","89","poldrack-single-stim","103","258603","0.0-11.0-75.0","sub-12_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">ROUGE</div></div>","89,71,82","1500","true","89","","congruent","red","red","75","test",""
"687","89","poldrack-single-stim","104","260622","0.0-11.0-76.0","sub-12_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">ROUGE</div></div>","89,71,82","1500","true","89","","congruent","red","red","76","test",""
"488","89","poldrack-single-stim","105","262903","0.0-11.0-77.0","sub-12_ses-02_2","","2272","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">ROUGE</div></div>","89,71,82","1500","true","89","","congruent","red","red","77","test",""
"785","71","poldrack-single-stim","106","264923","0.0-11.0-78.0","sub-12_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">ROUGE</div></div>","89,71,82","1500","true","71","","incongruent","blue","red","78","test",""
"736","89","poldrack-single-stim","107","266944","0.0-11.0-79.0","sub-12_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">ROUGE</div></div>","89,71,82","1500","true","89","","congruent","red","red","79","test",""
"865","89","poldrack-single-stim","108","269083","0.0-11.0-80.0","sub-12_ses-02_2","","2136","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">VERT</div></div>","89,71,82","1500","true","89","","incongruent","red","green","80","test",""
"891","82","poldrack-single-stim","109","271104","0.0-11.0-81.0","sub-12_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">BLEU</div></div>","89,71,82","1500","true","82","","incongruent","green","blue","81","test",""
"763","89","poldrack-single-stim","110","273391","0.0-11.0-82.0","sub-12_ses-02_2","","2272","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">BLEU</div></div>","89,71,82","1500","true","89","","incongruent","red","blue","82","test",""
"798","71","poldrack-single-stim","111","275533","0.0-11.0-83.0","sub-12_ses-02_2","","2136","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLEU</div></div>","89,71,82","1500","true","71","","congruent","blue","blue","83","test",""
"660","71","poldrack-single-stim","112","277953","0.0-11.0-84.0","sub-12_ses-02_2","","2408","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">VERT</div></div>","89,71,82","1500","true","71","","incongruent","blue","green","84","test",""
"846","71","poldrack-single-stim","113","279973","0.0-11.0-85.0","sub-12_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLEU</div></div>","89,71,82","1500","true","71","","congruent","blue","blue","85","test",""
