"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","stimulus","possible_responses","stim_duration","correct","correct_response","feedback_duration","condition","stim_color","stim_word","trial_num","exp_stage","exp_id"
"527","89","poldrack-single-stim","32","104104","0.0-11.0-4.0","sub-07_ses-02_2","","2136","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">ROUGE</div></div>","89,71,82","1500","true","89","","congruent","red","red","4","test",""
"910","71","poldrack-single-stim","33","106125","0.0-11.0-5.0","sub-07_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLEU</div></div>","89,71,82","1500","true","71","","congruent","blue","blue","5","test",""
"780","89","poldrack-single-stim","34","108265","0.0-11.0-6.0","sub-07_ses-02_2","","2136","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">ROUGE</div></div>","89,71,82","1500","true","89","","congruent","red","red","6","test",""
"804","82","poldrack-single-stim","35","110285","0.0-11.0-7.0","sub-07_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">VERT</div></div>","89,71,82","1500","true","82","","congruent","green","green","7","test",""
"769","89","poldrack-single-stim","36","112306","0.0-11.0-8.0","sub-07_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">ROUGE</div></div>","89,71,82","1500","true","89","","congruent","red","red","8","test",""
"1355","71","poldrack-single-stim","37","114327","0.0-11.0-9.0","sub-07_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">ROUGE</div></div>","89,71,82","1500","true","71","","incongruent","blue","red","9","test",""
"593","82","poldrack-single-stim","38","116606","0.0-11.0-10.0","sub-07_ses-02_2","","2272","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">BLEU</div></div>","89,71,82","1500","true","82","","incongruent","green","blue","10","test",""
"967","89","poldrack-single-stim","39","118625","0.0-11.0-11.0","sub-07_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">VERT</div></div>","89,71,82","1500","true","89","","incongruent","red","green","11","test",""
"735","71","poldrack-single-stim","40","120776","0.0-11.0-12.0","sub-07_ses-02_2","","2136","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">VERT</div></div>","89,71,82","1500","true","71","","incongruent","blue","green","12","test",""
"878","82","poldrack-single-stim","41","123195","0.0-11.0-13.0","sub-07_ses-02_2","","2408","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">VERT</div></div>","89,71,82","1500","true","82","","congruent","green","green","13","test",""
"639","89","poldrack-single-stim","42","125475","0.0-11.0-14.0","sub-07_ses-02_2","","2272","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">BLEU</div></div>","89,71,82","1500","true","89","","incongruent","red","blue","14","test",""
"902","89","poldrack-single-stim","43","128175","0.0-11.0-15.0","sub-07_ses-02_2","","2680","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">ROUGE</div></div>","89,71,82","1500","true","89","","congruent","red","red","15","test",""
"794","89","poldrack-single-stim","44","130197","0.0-11.0-16.0","sub-07_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">ROUGE</div></div>","89,71,82","1500","true","89","","congruent","red","red","16","test",""
"626","82","poldrack-single-stim","45","132616","0.0-11.0-17.0","sub-07_ses-02_2","","2408","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">VERT</div></div>","89,71,82","1500","true","82","","congruent","green","green","17","test",""
"723","82","poldrack-single-stim","46","134755","0.0-11.0-18.0","sub-07_ses-02_2","","2136","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">VERT</div></div>","89,71,82","1500","true","82","","congruent","green","green","18","test",""
"807","82","poldrack-single-stim","47","137445","0.0-11.0-19.0","sub-07_ses-02_2","","2680","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">BLEU</div></div>","89,71,82","1500","true","82","","incongruent","green","blue","19","test",""
"987","82","poldrack-single-stim","48","139467","0.0-11.0-20.0","sub-07_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">ROUGE</div></div>","89,71,82","1500","true","82","","incongruent","green","red","20","test",""
"766","89","poldrack-single-stim","49","141624","0.0-11.0-21.0","sub-07_ses-02_2","","2136","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">VERT</div></div>","89,71,82","1500","true","89","","incongruent","red","green","21","test",""
"622","82","poldrack-single-stim","50","144586","0.0-11.0-22.0","sub-07_ses-02_2","","2952","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">VERT</div></div>","89,71,82","1500","true","82","","congruent","green","green","22","test",""
"877","71","poldrack-single-stim","51","146606","0.0-11.0-23.0","sub-07_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">ROUGE</div></div>","89,71,82","1500","true","71","","incongruent","blue","red","23","test",""
"1119","71","poldrack-single-stim","52","148888","0.0-11.0-24.0","sub-07_ses-02_2","","2272","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">VERT</div></div>","89,71,82","1500","true","71","","incongruent","blue","green","24","test",""
"693","82","poldrack-single-stim","53","150905","0.0-11.0-25.0","sub-07_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">BLEU</div></div>","89,71,82","1500","true","82","","incongruent","green","blue","25","test",""
"728","71","poldrack-single-stim","54","152926","0.0-11.0-26.0","sub-07_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLEU</div></div>","89,71,82","1500","true","71","","congruent","blue","blue","26","test",""
"1071","71","poldrack-single-stim","55","154945","0.0-11.0-27.0","sub-07_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLEU</div></div>","89,71,82","1500","true","71","","congruent","blue","blue","27","test",""
"543","89","poldrack-single-stim","56","156955","0.0-11.0-28.0","sub-07_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">BLEU</div></div>","89,71,82","1500","true","89","","incongruent","red","blue","28","test",""
"628","89","poldrack-single-stim","57","159095","0.0-11.0-29.0","sub-07_ses-02_2","","2136","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">ROUGE</div></div>","89,71,82","1500","true","89","","congruent","red","red","29","test",""
"862","82","poldrack-single-stim","58","161116","0.0-11.0-30.0","sub-07_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">VERT</div></div>","89,71,82","1500","true","82","","congruent","green","green","30","test",""
"493","82","poldrack-single-stim","59","163125","0.0-11.0-31.0","sub-07_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">BLEU</div></div>","89,71,82","1500","true","82","","incongruent","green","blue","31","test",""
"1162","71","poldrack-single-stim","60","165265","0.0-11.0-32.0","sub-07_ses-02_2","","2136","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLEU</div></div>","89,71,82","1500","true","71","","congruent","blue","blue","32","test",""
"558","71","poldrack-single-stim","61","167284","0.0-11.0-33.0","sub-07_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">ROUGE</div></div>","89,71,82","1500","true","71","","incongruent","blue","red","33","test",""
"806","82","poldrack-single-stim","62","169310","0.0-11.0-34.0","sub-07_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">BLEU</div></div>","89,71,82","1500","true","82","","incongruent","green","blue","34","test",""
"1104","71","poldrack-single-stim","63","171467","0.0-11.0-35.0","sub-07_ses-02_2","","2136","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">VERT</div></div>","89,71,82","1500","true","71","","incongruent","blue","green","35","test",""
"707","82","poldrack-single-stim","64","173626","0.0-11.0-36.0","sub-07_ses-02_2","","2136","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">VERT</div></div>","89,71,82","1500","true","82","","congruent","green","green","36","test",""
"667","89","poldrack-single-stim","65","175906","0.0-11.0-37.0","sub-07_ses-02_2","","2272","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">ROUGE</div></div>","89,71,82","1500","true","89","","congruent","red","red","37","test",""
"1618","71","poldrack-single-stim","66","178595","0.0-11.0-38.0","sub-07_ses-02_2","","2680","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">ROUGE</div></div>","89,71,82","1500","false","82","","incongruent","green","red","38","test",""
"688","71","poldrack-single-stim","67","180616","0.0-11.0-39.0","sub-07_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLEU</div></div>","89,71,82","1500","true","71","","congruent","blue","blue","39","test",""
"657","82","poldrack-single-stim","68","182625","0.0-11.0-40.0","sub-07_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">VERT</div></div>","89,71,82","1500","true","82","","congruent","green","green","40","test",""
"685","89","poldrack-single-stim","69","184906","0.0-11.0-41.0","sub-07_ses-02_2","","2272","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">VERT</div></div>","89,71,82","1500","true","89","","incongruent","red","green","41","test",""
"619","89","poldrack-single-stim","70","186926","0.0-11.0-42.0","sub-07_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">VERT</div></div>","89,71,82","1500","true","89","","incongruent","red","green","42","test",""
"572","89","poldrack-single-stim","71","188935","0.0-11.0-43.0","sub-07_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">ROUGE</div></div>","89,71,82","1500","true","89","","congruent","red","red","43","test",""
"993","89","poldrack-single-stim","72","190945","0.0-11.0-44.0","sub-07_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">BLEU</div></div>","89,71,82","1500","true","89","","incongruent","red","blue","44","test",""
"639","89","poldrack-single-stim","73","192967","0.0-11.0-45.0","sub-07_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">BLEU</div></div>","89,71,82","1500","true","89","","incongruent","red","blue","45","test",""
"524","89","poldrack-single-stim","74","194975","0.0-11.0-46.0","sub-07_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">BLEU</div></div>","89,71,82","1500","true","89","","incongruent","red","blue","46","test",""
"1045","71","poldrack-single-stim","75","196986","0.0-11.0-47.0","sub-07_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">VERT</div></div>","89,71,82","1500","true","71","","incongruent","blue","green","47","test",""
"607","89","poldrack-single-stim","76","199276","0.0-11.0-48.0","sub-07_ses-02_2","","2272","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">ROUGE</div></div>","89,71,82","1500","true","89","","congruent","red","red","48","test",""
"708","89","poldrack-single-stim","77","201296","0.0-11.0-49.0","sub-07_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">VERT</div></div>","89,71,82","1500","true","89","","incongruent","red","green","49","test",""
"860","82","poldrack-single-stim","78","203726","0.0-11.0-50.0","sub-07_ses-02_2","","2408","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">VERT</div></div>","89,71,82","1500","true","82","","congruent","green","green","50","test",""
"1015","71","poldrack-single-stim","79","205746","0.0-11.0-51.0","sub-07_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLEU</div></div>","89,71,82","1500","true","71","","congruent","blue","blue","51","test",""
"565","89","poldrack-single-stim","80","207886","0.0-11.0-52.0","sub-07_ses-02_2","","2136","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">ROUGE</div></div>","89,71,82","1500","true","89","","congruent","red","red","52","test",""
"532","82","poldrack-single-stim","81","209905","0.0-11.0-53.0","sub-07_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">VERT</div></div>","89,71,82","1500","true","82","","congruent","green","green","53","test",""
"521","82","poldrack-single-stim","82","211925","0.0-11.0-54.0","sub-07_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">VERT</div></div>","89,71,82","1500","true","82","","congruent","green","green","54","test",""
"716","71","poldrack-single-stim","83","213945","0.0-11.0-55.0","sub-07_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">ROUGE</div></div>","89,71,82","1500","true","71","","incongruent","blue","red","55","test",""
"556","71","poldrack-single-stim","84","216236","0.0-11.0-56.0","sub-07_ses-02_2","","2272","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLEU</div></div>","89,71,82","1500","true","71","","congruent","blue","blue","56","test",""
"624","89","poldrack-single-stim","85","218256","0.0-11.0-57.0","sub-07_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">VERT</div></div>","89,71,82","1500","true","89","","incongruent","red","green","57","test",""
"729","82","poldrack-single-stim","86","220535","0.0-11.0-58.0","sub-07_ses-02_2","","2272","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">ROUGE</div></div>","89,71,82","1500","true","82","","incongruent","green","red","58","test",""
"850","71","poldrack-single-stim","87","222816","0.0-11.0-59.0","sub-07_ses-02_2","","2272","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">VERT</div></div>","89,71,82","1500","true","71","","incongruent","blue","green","59","test",""
"618","71","poldrack-single-stim","88","224835","0.0-11.0-60.0","sub-07_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">ROUGE</div></div>","89,71,82","1500","true","71","","incongruent","blue","red","60","test",""
"612","71","poldrack-single-stim","89","227525","0.0-11.0-61.0","sub-07_ses-02_2","","2680","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLEU</div></div>","89,71,82","1500","true","71","","congruent","blue","blue","61","test",""
"775","71","poldrack-single-stim","90","229545","0.0-11.0-62.0","sub-07_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">VERT</div></div>","89,71,82","1500","true","71","","incongruent","blue","green","62","test",""
"702","71","poldrack-single-stim","91","231835","0.0-11.0-63.0","sub-07_ses-02_2","","2272","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLEU</div></div>","89,71,82","1500","true","71","","congruent","blue","blue","63","test",""
"597","82","poldrack-single-stim","92","233845","0.0-11.0-64.0","sub-07_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">VERT</div></div>","89,71,82","1500","true","82","","congruent","green","green","64","test",""
"619","89","poldrack-single-stim","93","235866","0.0-11.0-65.0","sub-07_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">ROUGE</div></div>","89,71,82","1500","true","89","","congruent","red","red","65","test",""
"659","82","poldrack-single-stim","94","238155","0.0-11.0-66.0","sub-07_ses-02_2","","2272","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">BLEU</div></div>","89,71,82","1500","true","82","","incongruent","green","blue","66","test",""
"801","71","poldrack-single-stim","95","240299","0.0-11.0-67.0","sub-07_ses-02_2","","2136","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLEU</div></div>","89,71,82","1500","true","71","","congruent","blue","blue","67","test",""
"554","71","poldrack-single-stim","96","242854","0.0-11.0-68.0","sub-07_ses-02_2","","2544","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLEU</div></div>","89,71,82","1500","true","71","","congruent","blue","blue","68","test",""
"1045","82","poldrack-single-stim","97","245276","0.0-11.0-69.0","sub-07_ses-02_2","","2408","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">ROUGE</div></div>","89,71,82","1500","true","82","","incongruent","green","red","69","test",""
"803","82","poldrack-single-stim","98","247296","0.0-11.0-70.0","sub-07_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">BLEU</div></div>","89,71,82","1500","true","82","","incongruent","green","blue","70","test",""
"765","82","poldrack-single-stim","99","249315","0.0-11.0-71.0","sub-07_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">ROUGE</div></div>","89,71,82","1500","true","82","","incongruent","green","red","71","test",""
"731","89","poldrack-single-stim","100","251336","0.0-11.0-72.0","sub-07_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">BLEU</div></div>","89,71,82","1500","true","89","","incongruent","red","blue","72","test",""
"1281","71","poldrack-single-stim","101","253886","0.0-11.0-73.0","sub-07_ses-02_2","","2544","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLEU</div></div>","89,71,82","1500","true","71","","congruent","blue","blue","73","test",""
"789","82","poldrack-single-stim","102","256046","0.0-11.0-74.0","sub-07_ses-02_2","","2136","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">VERT</div></div>","89,71,82","1500","true","82","","congruent","green","green","74","test",""
"698","89","poldrack-single-stim","103","258065","0.0-11.0-75.0","sub-07_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">ROUGE</div></div>","89,71,82","1500","true","89","","congruent","red","red","75","test",""
"874","89","poldrack-single-stim","104","260086","0.0-11.0-76.0","sub-07_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">ROUGE</div></div>","89,71,82","1500","true","89","","congruent","red","red","76","test",""
"636","82","poldrack-single-stim","105","262365","0.0-11.0-77.0","sub-07_ses-02_2","","2272","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">VERT</div></div>","89,71,82","1500","true","82","","congruent","green","green","77","test",""
"635","82","poldrack-single-stim","106","264383","0.0-11.0-78.0","sub-07_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">ROUGE</div></div>","89,71,82","1500","true","82","","incongruent","green","red","78","test",""
"865","89","poldrack-single-stim","107","266405","0.0-11.0-79.0","sub-07_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">ROUGE</div></div>","89,71,82","1500","true","89","","congruent","red","red","79","test",""
"686","82","poldrack-single-stim","108","268545","0.0-11.0-80.0","sub-07_ses-02_2","","2136","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">BLEU</div></div>","89,71,82","1500","true","82","","incongruent","green","blue","80","test",""
"1102","71","poldrack-single-stim","109","270566","0.0-11.0-81.0","sub-07_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">ROUGE</div></div>","89,71,82","1500","true","71","","incongruent","blue","red","81","test",""
"790","89","poldrack-single-stim","110","272856","0.0-11.0-82.0","sub-07_ses-02_2","","2272","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">BLEU</div></div>","89,71,82","1500","true","89","","incongruent","red","blue","82","test",""
"954","71","poldrack-single-stim","111","274996","0.0-11.0-83.0","sub-07_ses-02_2","","2136","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLEU</div></div>","89,71,82","1500","true","71","","congruent","blue","blue","83","test",""
"568","71","poldrack-single-stim","112","277425","0.0-11.0-84.0","sub-07_ses-02_2","","2408","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">ROUGE</div></div>","89,71,82","1500","true","71","","incongruent","blue","red","84","test",""
"470","71","poldrack-single-stim","113","279446","0.0-11.0-85.0","sub-07_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLEU</div></div>","89,71,82","1500","true","71","","congruent","blue","blue","85","test",""
