"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","stimulus","possible_responses","stim_duration","exp_stage","small_amount","large_amount","later_delay","choice","exp_id","bonus"
"1445","71","poldrack-single-stim","19","193607","0.0-19.0","sub-09_sess-02_1","","4704","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">41€</div><br><br><div class = delbox style = ""color:white"">174 jours</div></div>","89,71","4000","","20","41","174","smaller_sooner","",""
"1144","71","poldrack-single-stim","20","198667","0.0-20.0","sub-09_sess-02_1","","5044","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">42€</div><br><br><div class = delbox style = ""color:white"">145 jours</div></div>","89,71","4000","","20","42","145","smaller_sooner","",""
"1705","71","poldrack-single-stim","21","203727","0.0-21.0","sub-09_sess-02_1","","5044","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">36€</div><br><br><div class = delbox style = ""color:white"">114 jours</div></div>","89,71","4000","","20","36","114","smaller_sooner","",""
"1545","89","poldrack-single-stim","22","208916","0.0-22.0","sub-09_sess-02_1","","5180","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">58€</div><br><br><div class = delbox style = ""color:white"">55 jours</div></div>","89,71","4000","","20","58","55","larger_later","",""
"1687","89","poldrack-single-stim","23","213897","0.0-23.0","sub-09_sess-02_1","","4976","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">81€</div><br><br><div class = delbox style = ""color:white"">58 jours</div></div>","89,71","4000","","20","81","58","larger_later","",""
"1281","71","poldrack-single-stim","24","218686","0.0-24.0","sub-09_sess-02_1","","4772","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">32€</div><br><br><div class = delbox style = ""color:white"">111 jours</div></div>","89,71","4000","","20","32","111","smaller_sooner","",""
"1233","71","poldrack-single-stim","25","223467","0.0-25.0","sub-09_sess-02_1","","4772","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">25€</div><br><br><div class = delbox style = ""color:white"">141 jours</div></div>","89,71","4000","","20","25","141","smaller_sooner","",""
"1377","89","poldrack-single-stim","26","228668","0.0-26.0","sub-09_sess-02_1","","5180","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">67€</div><br><br><div class = delbox style = ""color:white"">23 jours</div></div>","89,71","4000","","20","67","23","larger_later","",""
"2089","71","poldrack-single-stim","27","233867","0.0-27.0","sub-09_sess-02_1","","5180","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">77€</div><br><br><div class = delbox style = ""color:white"">161 jours</div></div>","89,71","4000","","20","77","161","smaller_sooner","",""
"1294","71","poldrack-single-stim","28","239137","0.0-28.0","sub-09_sess-02_1","","5248","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">55€</div><br><br><div class = delbox style = ""color:white"">163 jours</div></div>","89,71","4000","","20","55","163","smaller_sooner","",""
"1922","71","poldrack-single-stim","29","243716","0.0-29.0","sub-09_sess-02_1","","4568","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">40€</div><br><br><div class = delbox style = ""color:white"">159 jours</div></div>","89,71","4000","","20","40","159","smaller_sooner","",""
"2075","89","poldrack-single-stim","30","248237","0.0-30.0","sub-09_sess-02_1","","4500","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">76€</div><br><br><div class = delbox style = ""color:white"">161 jours</div></div>","89,71","4000","","20","76","161","larger_later","",""
"1468","71","poldrack-single-stim","31","253166","0.0-31.0","sub-09_sess-02_1","","4908","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">48€</div><br><br><div class = delbox style = ""color:white"">128 jours</div></div>","89,71","4000","","20","48","128","smaller_sooner","",""
"2132","71","poldrack-single-stim","32","257746","0.0-32.0","sub-09_sess-02_1","","4568","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">39€</div><br><br><div class = delbox style = ""color:white"">95 jours</div></div>","89,71","4000","","20","39","95","smaller_sooner","",""
"1200","89","poldrack-single-stim","33","263967","0.0-33.0","sub-09_sess-02_1","","6200","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">83€</div><br><br><div class = delbox style = ""color:white"">105 jours</div></div>","89,71","4000","","20","83","105","larger_later","",""
"1291","89","poldrack-single-stim","34","268886","0.0-34.0","sub-09_sess-02_1","","4908","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">67€</div><br><br><div class = delbox style = ""color:white"">41 jours</div></div>","89,71","4000","","20","67","41","larger_later","",""
"1861","71","poldrack-single-stim","35","274147","0.0-35.0","sub-09_sess-02_1","","5248","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">56€</div><br><br><div class = delbox style = ""color:white"">172 jours</div></div>","89,71","4000","","20","56","172","smaller_sooner","",""
"1468","71","poldrack-single-stim","36","279206","0.0-36.0","sub-09_sess-02_1","","5044","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">28€</div><br><br><div class = delbox style = ""color:white"">123 jours</div></div>","89,71","4000","","20","28","123","smaller_sooner","",""
"1378","71","poldrack-single-stim","37","283847","0.0-37.0","sub-09_sess-02_1","","4636","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">50€</div><br><br><div class = delbox style = ""color:white"">129 jours</div></div>","89,71","4000","","20","50","129","smaller_sooner","",""
"1360","89","poldrack-single-stim","38","288567","0.0-38.0","sub-09_sess-02_1","","4704","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">23€</div><br><br><div class = delbox style = ""color:white"">61 jours</div></div>","89,71","4000","","20","23","61","larger_later","",""
"1741","89","poldrack-single-stim","39","293217","0.0-39.0","sub-09_sess-02_1","","4636","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">79€</div><br><br><div class = delbox style = ""color:white"">92 jours</div></div>","89,71","4000","","20","79","92","larger_later","",""
"1938","71","poldrack-single-stim","40","297787","0.0-40.0","sub-09_sess-02_1","","4568","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">61€</div><br><br><div class = delbox style = ""color:white"">141 jours</div></div>","89,71","4000","","20","61","141","smaller_sooner","",""
"2088","71","poldrack-single-stim","41","302367","0.0-41.0","sub-09_sess-02_1","","4568","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">43€</div><br><br><div class = delbox style = ""color:white"">38 jours</div></div>","89,71","4000","","20","43","38","smaller_sooner","",""
"2025","71","poldrack-single-stim","42","307297","0.0-42.0","sub-09_sess-02_1","","4908","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">66€</div><br><br><div class = delbox style = ""color:white"">145 jours</div></div>","89,71","4000","","20","66","145","smaller_sooner","",""
"2212","89","poldrack-single-stim","43","312148","0.0-43.0","sub-09_sess-02_1","","4840","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">30€</div><br><br><div class = delbox style = ""color:white"">23 jours</div></div>","89,71","4000","","20","30","23","larger_later","",""
"1944","71","poldrack-single-stim","44","317407","0.0-44.0","sub-09_sess-02_1","","5248","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">32€</div><br><br><div class = delbox style = ""color:white"">57 jours</div></div>","89,71","4000","","20","32","57","smaller_sooner","",""
"1963","71","poldrack-single-stim","45","322187","0.0-45.0","sub-09_sess-02_1","","4772","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">27€</div><br><br><div class = delbox style = ""color:white"">91 jours</div></div>","89,71","4000","","20","27","91","smaller_sooner","",""
"1778","71","poldrack-single-stim","46","328197","0.0-46.0","sub-09_sess-02_1","","5996","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">43€</div><br><br><div class = delbox style = ""color:white"">120 jours</div></div>","89,71","4000","","20","43","120","smaller_sooner","",""
"1412","89","poldrack-single-stim","47","333807","0.0-47.0","sub-09_sess-02_1","","5588","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">75€</div><br><br><div class = delbox style = ""color:white"">60 jours</div></div>","89,71","4000","","20","75","60","larger_later","",""
"1239","71","poldrack-single-stim","48","338396","0.0-48.0","sub-09_sess-02_1","","4568","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">34€</div><br><br><div class = delbox style = ""color:white"">176 jours</div></div>","89,71","4000","","20","34","176","smaller_sooner","",""
"2108","71","poldrack-single-stim","49","343516","0.0-49.0","sub-09_sess-02_1","","5112","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">24€</div><br><br><div class = delbox style = ""color:white"">38 jours</div></div>","89,71","4000","","20","24","38","smaller_sooner","",""
"1646","89","poldrack-single-stim","50","349176","0.0-50.0","sub-09_sess-02_1","","5656","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">82€</div><br><br><div class = delbox style = ""color:white"">74 jours</div></div>","89,71","4000","","20","82","74","larger_later","",""
"1912","89","poldrack-single-stim","51","353756","0.0-51.0","sub-09_sess-02_1","","4568","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">58€</div><br><br><div class = delbox style = ""color:white"">53 jours</div></div>","89,71","4000","","20","58","53","larger_later","",""
"1516","89","poldrack-single-stim","52","358536","0.0-52.0","sub-09_sess-02_1","","4772","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">54€</div><br><br><div class = delbox style = ""color:white"">23 jours</div></div>","89,71","4000","","20","54","23","larger_later","",""
"2494","71","poldrack-single-stim","53","363598","0.0-53.0","sub-09_sess-02_1","","5044","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">41€</div><br><br><div class = delbox style = ""color:white"">55 jours</div></div>","89,71","4000","","20","41","55","smaller_sooner","",""
"1882","71","poldrack-single-stim","54","368447","0.0-54.0","sub-09_sess-02_1","","4840","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">77€</div><br><br><div class = delbox style = ""color:white"">142 jours</div></div>","89,71","4000","","20","77","142","smaller_sooner","",""
"1920","71","poldrack-single-stim","55","373637","0.0-55.0","sub-09_sess-02_1","","5180","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">25€</div><br><br><div class = delbox style = ""color:white"">108 jours</div></div>","89,71","4000","","20","25","108","smaller_sooner","",""
"1441","71","poldrack-single-stim","56","378698","0.0-56.0","sub-09_sess-02_1","","5044","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">33€</div><br><br><div class = delbox style = ""color:white"">163 jours</div></div>","89,71","4000","","20","33","163","smaller_sooner","",""
"1566","71","poldrack-single-stim","57","383687","0.0-57.0","sub-09_sess-02_1","","4976","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">29€</div><br><br><div class = delbox style = ""color:white"">75 jours</div></div>","89,71","4000","","20","29","75","smaller_sooner","",""
"1455","71","poldrack-single-stim","58","388668","0.0-58.0","sub-09_sess-02_1","","4976","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">45€</div><br><br><div class = delbox style = ""color:white"">157 jours</div></div>","89,71","4000","","20","45","157","smaller_sooner","",""
"1231","71","poldrack-single-stim","59","393996","0.0-59.0","sub-09_sess-02_1","","5316","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">31€</div><br><br><div class = delbox style = ""color:white"">74 jours</div></div>","89,71","4000","","20","31","74","smaller_sooner","",""
"1510","89","poldrack-single-stim","60","398507","0.0-60.0","sub-09_sess-02_1","","4500","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">80€</div><br><br><div class = delbox style = ""color:white"">39 jours</div></div>","89,71","4000","","20","80","39","larger_later","",""
"1006","71","poldrack-single-stim","61","403567","0.0-61.0","sub-09_sess-02_1","","5044","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">22€</div><br><br><div class = delbox style = ""color:white"">21 jours</div></div>","89,71","4000","","20","22","21","smaller_sooner","",""
"1451","71","poldrack-single-stim","62","408286","0.0-62.0","sub-09_sess-02_1","","4704","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">52€</div><br><br><div class = delbox style = ""color:white"">139 jours</div></div>","89,71","4000","","20","52","139","smaller_sooner","",""
"951","71","poldrack-single-stim","63","413147","0.0-63.0","sub-09_sess-02_1","","4840","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">54€</div><br><br><div class = delbox style = ""color:white"">126 jours</div></div>","89,71","4000","","20","54","126","smaller_sooner","",""
"1018","71","poldrack-single-stim","64","419937","0.0-64.0","sub-09_sess-02_1","","6744","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">23€</div><br><br><div class = delbox style = ""color:white"">176 jours</div></div>","89,71","4000","","20","23","176","smaller_sooner","",""
"1594","71","poldrack-single-stim","65","424456","0.0-65.0","sub-09_sess-02_1","","4500","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">24€</div><br><br><div class = delbox style = ""color:white"">87 jours</div></div>","89,71","4000","","20","24","87","smaller_sooner","",""
"898","71","poldrack-single-stim","66","429037","0.0-66.0","sub-09_sess-02_1","","4568","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">36€</div><br><br><div class = delbox style = ""color:white"">140 jours</div></div>","89,71","4000","","20","36","140","smaller_sooner","",""
"677","71","poldrack-single-stim","67","433755","0.0-67.0","sub-09_sess-02_1","","4704","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">35€</div><br><br><div class = delbox style = ""color:white"">171 jours</div></div>","89,71","4000","","20","35","171","smaller_sooner","",""
"571","71","poldrack-single-stim","68","438678","0.0-68.0","sub-09_sess-02_1","","4908","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">34€</div><br><br><div class = delbox style = ""color:white"">43 jours</div></div>","89,71","4000","","20","34","43","smaller_sooner","",""
"2059","89","poldrack-single-stim","69","443256","0.0-69.0","sub-09_sess-02_1","","4568","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">74€</div><br><br><div class = delbox style = ""color:white"">121 jours</div></div>","89,71","4000","","20","74","121","larger_later","",""
"-1","-1","poldrack-single-stim","70","450769","0.0-70.0","sub-09_sess-02_1","","7500","1000","rest_block","<div class = centerbox><div class = center-text>+</div></div>","none","7500","","","","","","",""
"1542","71","poldrack-single-stim","71","456578","0.0-71.0","sub-09_sess-02_1","","4772","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">45€</div><br><br><div class = delbox style = ""color:white"">107 jours</div></div>","89,71","4000","","20","45","107","smaller_sooner","",""
"1594","89","poldrack-single-stim","72","461227","0.0-72.0","sub-09_sess-02_1","","4636","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">77€</div><br><br><div class = delbox style = ""color:white"">24 jours</div></div>","89,71","4000","","20","77","24","larger_later","",""
"1057","71","poldrack-single-stim","73","465798","0.0-73.0","sub-09_sess-02_1","","4568","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">39€</div><br><br><div class = delbox style = ""color:white"">161 jours</div></div>","89,71","4000","","20","39","161","smaller_sooner","",""
"2259","71","poldrack-single-stim","74","471267","0.0-74.0","sub-09_sess-02_1","","5452","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">62€</div><br><br><div class = delbox style = ""color:white"">180 jours</div></div>","89,71","4000","","20","62","180","smaller_sooner","",""
"1782","71","poldrack-single-stim","75","476667","0.0-75.0","sub-09_sess-02_1","","5384","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">24€</div><br><br><div class = delbox style = ""color:white"">139 jours</div></div>","89,71","4000","","20","24","139","smaller_sooner","",""
"1285","89","poldrack-single-stim","76","481248","0.0-76.0","sub-09_sess-02_1","","4568","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">58€</div><br><br><div class = delbox style = ""color:white"">72 jours</div></div>","89,71","4000","","20","58","72","larger_later","",""
"1637","71","poldrack-single-stim","77","487536","0.0-77.0","sub-09_sess-02_1","","6268","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">56€</div><br><br><div class = delbox style = ""color:white"">93 jours</div></div>","89,71","4000","","20","56","93","smaller_sooner","",""
"2164","89","poldrack-single-stim","78","493076","0.0-78.0","sub-09_sess-02_1","","5520","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">45€</div><br><br><div class = delbox style = ""color:white"">26 jours</div></div>","89,71","4000","","20","45","26","larger_later","",""
"1212","71","poldrack-single-stim","79","497646","0.0-79.0","sub-09_sess-02_1","","4568","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">23€</div><br><br><div class = delbox style = ""color:white"">42 jours</div></div>","89,71","4000","","20","23","42","smaller_sooner","",""
"1395","89","poldrack-single-stim","80","502287","0.0-80.0","sub-09_sess-02_1","","4636","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">50€</div><br><br><div class = delbox style = ""color:white"">41 jours</div></div>","89,71","4000","","20","50","41","larger_later","",""
"1001","71","poldrack-single-stim","81","506938","0.0-81.0","sub-09_sess-02_1","","4636","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">25€</div><br><br><div class = delbox style = ""color:white"">176 jours</div></div>","89,71","4000","","20","25","176","smaller_sooner","",""
"1213","89","poldrack-single-stim","82","512057","0.0-82.0","sub-09_sess-02_1","","5112","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">54€</div><br><br><div class = delbox style = ""color:white"">22 jours</div></div>","89,71","4000","","20","54","22","larger_later","",""
"803","71","poldrack-single-stim","83","517378","0.0-83.0","sub-09_sess-02_1","","5316","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">29€</div><br><br><div class = delbox style = ""color:white"">44 jours</div></div>","89,71","4000","","20","29","44","smaller_sooner","",""
"1144","71","poldrack-single-stim","84","521956","0.0-84.0","sub-09_sess-02_1","","4568","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">24€</div><br><br><div class = delbox style = ""color:white"">89 jours</div></div>","89,71","4000","","20","24","89","smaller_sooner","",""
"910","71","poldrack-single-stim","85","526546","0.0-85.0","sub-09_sess-02_1","","4568","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">23€</div><br><br><div class = delbox style = ""color:white"">77 jours</div></div>","89,71","4000","","20","23","77","smaller_sooner","",""
"840","71","poldrack-single-stim","86","531126","0.0-86.0","sub-09_sess-02_1","","4568","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">27€</div><br><br><div class = delbox style = ""color:white"">130 jours</div></div>","89,71","4000","","20","27","130","smaller_sooner","",""
"664","71","poldrack-single-stim","87","535977","0.0-87.0","sub-09_sess-02_1","","4840","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">23€</div><br><br><div class = delbox style = ""color:white"">134 jours</div></div>","89,71","4000","","20","23","134","smaller_sooner","",""
"1874","89","poldrack-single-stim","88","540497","0.0-88.0","sub-09_sess-02_1","","4500","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">55€</div><br><br><div class = delbox style = ""color:white"">107 jours</div></div>","89,71","4000","","20","55","107","larger_later","",""
"1302","71","poldrack-single-stim","89","546167","0.0-89.0","sub-09_sess-02_1","","5656","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">44€</div><br><br><div class = delbox style = ""color:white"">143 jours</div></div>","89,71","4000","","20","44","143","smaller_sooner","",""
"848","71","poldrack-single-stim","90","551078","0.0-90.0","sub-09_sess-02_1","","4908","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">23€</div><br><br><div class = delbox style = ""color:white"">110 jours</div></div>","89,71","4000","","20","23","110","smaller_sooner","",""
"1117","89","poldrack-single-stim","91","555727","0.0-91.0","sub-09_sess-02_1","","4636","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">65€</div><br><br><div class = delbox style = ""color:white"">156 jours</div></div>","89,71","4000","","20","65","156","larger_later","",""
"789","71","poldrack-single-stim","92","560249","0.0-92.0","sub-09_sess-02_1","","4500","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">22€</div><br><br><div class = delbox style = ""color:white"">27 jours</div></div>","89,71","4000","","20","22","27","smaller_sooner","",""
"1265","89","poldrack-single-stim","93","564756","0.0-93.0","sub-09_sess-02_1","","4500","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">50€</div><br><br><div class = delbox style = ""color:white"">59 jours</div></div>","89,71","4000","","20","50","59","larger_later","",""
"1634","89","poldrack-single-stim","94","569887","0.0-94.0","sub-09_sess-02_1","","5112","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">85€</div><br><br><div class = delbox style = ""color:white"">129 jours</div></div>","89,71","4000","","20","85","129","larger_later","",""
"1406","89","poldrack-single-stim","95","576026","0.0-95.0","sub-09_sess-02_1","","6132","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">66€</div><br><br><div class = delbox style = ""color:white"">58 jours</div></div>","89,71","4000","","20","66","58","larger_later","",""
"1394","71","poldrack-single-stim","96","580887","0.0-96.0","sub-09_sess-02_1","","4840","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">49€</div><br><br><div class = delbox style = ""color:white"">172 jours</div></div>","89,71","4000","","20","49","172","smaller_sooner","",""
"1356","89","poldrack-single-stim","97","585477","0.0-97.0","sub-09_sess-02_1","","4568","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">73€</div><br><br><div class = delbox style = ""color:white"">44 jours</div></div>","89,71","4000","","20","73","44","larger_later","",""
"1465","89","poldrack-single-stim","98","590187","0.0-98.0","sub-09_sess-02_1","","4704","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">58€</div><br><br><div class = delbox style = ""color:white"">73 jours</div></div>","89,71","4000","","20","58","73","larger_later","",""
"2617","89","poldrack-single-stim","99","596067","0.0-99.0","sub-09_sess-02_1","","5860","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">71€</div><br><br><div class = delbox style = ""color:white"">76 jours</div></div>","89,71","4000","","20","71","76","larger_later","",""
"1019","89","poldrack-single-stim","100","600707","0.0-100.0","sub-09_sess-02_1","","4636","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">67€</div><br><br><div class = delbox style = ""color:white"">74 jours</div></div>","89,71","4000","","20","67","74","larger_later","",""
"888","71","poldrack-single-stim","101","606027","0.0-101.0","sub-09_sess-02_1","","5316","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">29€</div><br><br><div class = delbox style = ""color:white"">58 jours</div></div>","89,71","4000","","20","29","58","smaller_sooner","",""
"1768","71","poldrack-single-stim","102","611008","0.0-102.0","sub-09_sess-02_1","","4976","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">39€</div><br><br><div class = delbox style = ""color:white"">104 jours</div></div>","89,71","4000","","20","39","104","smaller_sooner","",""
"912","71","poldrack-single-stim","103","615586","0.0-103.0","sub-09_sess-02_1","","4568","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">33€</div><br><br><div class = delbox style = ""color:white"">103 jours</div></div>","89,71","4000","","20","33","103","smaller_sooner","",""
"767","71","poldrack-single-stim","104","621127","0.0-104.0","sub-09_sess-02_1","","5520","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">33€</div><br><br><div class = delbox style = ""color:white"">78 jours</div></div>","89,71","4000","","20","33","78","smaller_sooner","",""
"1575","89","poldrack-single-stim","105","626727","0.0-105.0","sub-09_sess-02_1","","5588","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">74€</div><br><br><div class = delbox style = ""color:white"">52 jours</div></div>","89,71","4000","","20","74","52","larger_later","",""
