"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","stimulus","possible_responses","stim_duration","exp_stage","small_amount","large_amount","later_delay","choice","exp_id","bonus"
"1642","89","poldrack-single-stim","16","129023","0.0-16.0","sub-12_ses-02_1","","4568","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">64€</div><br><br><div class = delbox style = ""color:white"">89 jours</div></div>","89,71","4000","","20","64","89","larger_later","",""
"1786","71","poldrack-single-stim","17","133532","0.0-17.0","sub-12_ses-02_1","","4500","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">78€</div><br><br><div class = delbox style = ""color:white"">108 jours</div></div>","89,71","4000","","20","78","108","smaller_sooner","",""
"1660","71","poldrack-single-stim","18","139754","0.0-18.0","sub-12_ses-02_1","","6200","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">80€</div><br><br><div class = delbox style = ""color:white"">145 jours</div></div>","89,71","4000","","20","80","145","smaller_sooner","",""
"1723","71","poldrack-single-stim","19","144463","0.0-19.0","sub-12_ses-02_1","","4704","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">41€</div><br><br><div class = delbox style = ""color:white"">174 jours</div></div>","89,71","4000","","20","41","174","smaller_sooner","",""
"1149","71","poldrack-single-stim","20","149524","0.0-20.0","sub-12_ses-02_1","","5044","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">42€</div><br><br><div class = delbox style = ""color:white"">145 jours</div></div>","89,71","4000","","20","42","145","smaller_sooner","",""
"1845","71","poldrack-single-stim","21","154573","0.0-21.0","sub-12_ses-02_1","","5044","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">36€</div><br><br><div class = delbox style = ""color:white"">114 jours</div></div>","89,71","4000","","20","36","114","smaller_sooner","",""
"1540","89","poldrack-single-stim","22","159763","0.0-22.0","sub-12_ses-02_1","","5180","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">58€</div><br><br><div class = delbox style = ""color:white"">55 jours</div></div>","89,71","4000","","20","58","55","larger_later","",""
"1328","89","poldrack-single-stim","23","164753","0.0-23.0","sub-12_ses-02_1","","4976","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">81€</div><br><br><div class = delbox style = ""color:white"">58 jours</div></div>","89,71","4000","","20","81","58","larger_later","",""
"1514","71","poldrack-single-stim","24","169534","0.0-24.0","sub-12_ses-02_1","","4772","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">32€</div><br><br><div class = delbox style = ""color:white"">111 jours</div></div>","89,71","4000","","20","32","111","smaller_sooner","",""
"1124","71","poldrack-single-stim","25","174313","0.0-25.0","sub-12_ses-02_1","","4772","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">25€</div><br><br><div class = delbox style = ""color:white"">141 jours</div></div>","89,71","4000","","20","25","141","smaller_sooner","",""
"1621","89","poldrack-single-stim","26","179503","0.0-26.0","sub-12_ses-02_1","","5180","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">67€</div><br><br><div class = delbox style = ""color:white"">23 jours</div></div>","89,71","4000","","20","67","23","larger_later","",""
"1228","71","poldrack-single-stim","27","184703","0.0-27.0","sub-12_ses-02_1","","5180","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">77€</div><br><br><div class = delbox style = ""color:white"">161 jours</div></div>","89,71","4000","","20","77","161","smaller_sooner","",""
"1231","71","poldrack-single-stim","28","189974","0.0-28.0","sub-12_ses-02_1","","5248","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">55€</div><br><br><div class = delbox style = ""color:white"">163 jours</div></div>","89,71","4000","","20","55","163","smaller_sooner","",""
"1099","71","poldrack-single-stim","29","194554","0.0-29.0","sub-12_ses-02_1","","4568","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">40€</div><br><br><div class = delbox style = ""color:white"">159 jours</div></div>","89,71","4000","","20","40","159","smaller_sooner","",""
"1603","71","poldrack-single-stim","30","199073","0.0-30.0","sub-12_ses-02_1","","4500","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">76€</div><br><br><div class = delbox style = ""color:white"">161 jours</div></div>","89,71","4000","","20","76","161","smaller_sooner","",""
"972","71","poldrack-single-stim","31","203993","0.0-31.0","sub-12_ses-02_1","","4908","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">48€</div><br><br><div class = delbox style = ""color:white"">128 jours</div></div>","89,71","4000","","20","48","128","smaller_sooner","",""
"1534","71","poldrack-single-stim","32","208563","0.0-32.0","sub-12_ses-02_1","","4568","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">39€</div><br><br><div class = delbox style = ""color:white"">95 jours</div></div>","89,71","4000","","20","39","95","smaller_sooner","",""
"1616","89","poldrack-single-stim","33","214773","0.0-33.0","sub-12_ses-02_1","","6200","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">83€</div><br><br><div class = delbox style = ""color:white"">105 jours</div></div>","89,71","4000","","20","83","105","larger_later","",""
"1774","89","poldrack-single-stim","34","219693","0.0-34.0","sub-12_ses-02_1","","4908","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">67€</div><br><br><div class = delbox style = ""color:white"">41 jours</div></div>","89,71","4000","","20","67","41","larger_later","",""
"1125","71","poldrack-single-stim","35","224953","0.0-35.0","sub-12_ses-02_1","","5248","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">56€</div><br><br><div class = delbox style = ""color:white"">172 jours</div></div>","89,71","4000","","20","56","172","smaller_sooner","",""
"1202","71","poldrack-single-stim","36","230004","0.0-36.0","sub-12_ses-02_1","","5044","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">28€</div><br><br><div class = delbox style = ""color:white"">123 jours</div></div>","89,71","4000","","20","28","123","smaller_sooner","",""
"1272","71","poldrack-single-stim","37","234643","0.0-37.0","sub-12_ses-02_1","","4636","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">50€</div><br><br><div class = delbox style = ""color:white"">129 jours</div></div>","89,71","4000","","20","50","129","smaller_sooner","",""
"1386","71","poldrack-single-stim","38","239363","0.0-38.0","sub-12_ses-02_1","","4704","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">23€</div><br><br><div class = delbox style = ""color:white"">61 jours</div></div>","89,71","4000","","20","23","61","smaller_sooner","",""
"1745","71","poldrack-single-stim","39","244003","0.0-39.0","sub-12_ses-02_1","","4636","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">79€</div><br><br><div class = delbox style = ""color:white"">92 jours</div></div>","89,71","4000","","20","79","92","smaller_sooner","",""
"968","71","poldrack-single-stim","40","248584","0.0-40.0","sub-12_ses-02_1","","4568","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">61€</div><br><br><div class = delbox style = ""color:white"">141 jours</div></div>","89,71","4000","","20","61","141","smaller_sooner","",""
"1476","89","poldrack-single-stim","41","253172","0.0-41.0","sub-12_ses-02_1","","4568","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">43€</div><br><br><div class = delbox style = ""color:white"">38 jours</div></div>","89,71","4000","","20","43","38","larger_later","",""
"1111","71","poldrack-single-stim","42","258094","0.0-42.0","sub-12_ses-02_1","","4908","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">66€</div><br><br><div class = delbox style = ""color:white"">145 jours</div></div>","89,71","4000","","20","66","145","smaller_sooner","",""
"1645","89","poldrack-single-stim","43","262953","0.0-43.0","sub-12_ses-02_1","","4840","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">30€</div><br><br><div class = delbox style = ""color:white"">23 jours</div></div>","89,71","4000","","20","30","23","larger_later","",""
"1301","71","poldrack-single-stim","44","268224","0.0-44.0","sub-12_ses-02_1","","5248","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">32€</div><br><br><div class = delbox style = ""color:white"">57 jours</div></div>","89,71","4000","","20","32","57","smaller_sooner","",""
"1188","71","poldrack-single-stim","45","273014","0.0-45.0","sub-12_ses-02_1","","4772","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">27€</div><br><br><div class = delbox style = ""color:white"">91 jours</div></div>","89,71","4000","","20","27","91","smaller_sooner","",""
"1039","71","poldrack-single-stim","46","279022","0.0-46.0","sub-12_ses-02_1","","5996","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">43€</div><br><br><div class = delbox style = ""color:white"">120 jours</div></div>","89,71","4000","","20","43","120","smaller_sooner","",""
"1475","89","poldrack-single-stim","47","284623","0.0-47.0","sub-12_ses-02_1","","5588","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">75€</div><br><br><div class = delbox style = ""color:white"">60 jours</div></div>","89,71","4000","","20","75","60","larger_later","",""
"1073","71","poldrack-single-stim","48","289213","0.0-48.0","sub-12_ses-02_1","","4568","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">34€</div><br><br><div class = delbox style = ""color:white"">176 jours</div></div>","89,71","4000","","20","34","176","smaller_sooner","",""
"1864","71","poldrack-single-stim","49","294342","0.0-49.0","sub-12_ses-02_1","","5112","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">24€</div><br><br><div class = delbox style = ""color:white"">38 jours</div></div>","89,71","4000","","20","24","38","smaller_sooner","",""
"1527","89","poldrack-single-stim","50","300003","0.0-50.0","sub-12_ses-02_1","","5656","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">82€</div><br><br><div class = delbox style = ""color:white"">74 jours</div></div>","89,71","4000","","20","82","74","larger_later","",""
"1650","89","poldrack-single-stim","51","304583","0.0-51.0","sub-12_ses-02_1","","4568","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">58€</div><br><br><div class = delbox style = ""color:white"">53 jours</div></div>","89,71","4000","","20","58","53","larger_later","",""
"1718","89","poldrack-single-stim","52","309374","0.0-52.0","sub-12_ses-02_1","","4772","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">54€</div><br><br><div class = delbox style = ""color:white"">23 jours</div></div>","89,71","4000","","20","54","23","larger_later","",""
"1884","89","poldrack-single-stim","53","314433","0.0-53.0","sub-12_ses-02_1","","5044","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">41€</div><br><br><div class = delbox style = ""color:white"">55 jours</div></div>","89,71","4000","","20","41","55","larger_later","",""
"1103","71","poldrack-single-stim","54","319293","0.0-54.0","sub-12_ses-02_1","","4840","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">77€</div><br><br><div class = delbox style = ""color:white"">142 jours</div></div>","89,71","4000","","20","77","142","smaller_sooner","",""
"838","71","poldrack-single-stim","55","324483","0.0-55.0","sub-12_ses-02_1","","5180","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">25€</div><br><br><div class = delbox style = ""color:white"">108 jours</div></div>","89,71","4000","","20","25","108","smaller_sooner","",""
"929","71","poldrack-single-stim","56","329534","0.0-56.0","sub-12_ses-02_1","","5044","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">33€</div><br><br><div class = delbox style = ""color:white"">163 jours</div></div>","89,71","4000","","20","33","163","smaller_sooner","",""
"780","71","poldrack-single-stim","57","334523","0.0-57.0","sub-12_ses-02_1","","4976","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">29€</div><br><br><div class = delbox style = ""color:white"">75 jours</div></div>","89,71","4000","","20","29","75","smaller_sooner","",""
"871","71","poldrack-single-stim","58","339512","0.0-58.0","sub-12_ses-02_1","","4976","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">45€</div><br><br><div class = delbox style = ""color:white"">157 jours</div></div>","89,71","4000","","20","45","157","smaller_sooner","",""
"1118","71","poldrack-single-stim","59","344833","0.0-59.0","sub-12_ses-02_1","","5316","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">31€</div><br><br><div class = delbox style = ""color:white"">74 jours</div></div>","89,71","4000","","20","31","74","smaller_sooner","",""
"1595","89","poldrack-single-stim","60","349343","0.0-60.0","sub-12_ses-02_1","","4500","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">80€</div><br><br><div class = delbox style = ""color:white"">39 jours</div></div>","89,71","4000","","20","80","39","larger_later","",""
"1614","89","poldrack-single-stim","61","354393","0.0-61.0","sub-12_ses-02_1","","5044","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">22€</div><br><br><div class = delbox style = ""color:white"">21 jours</div></div>","89,71","4000","","20","22","21","larger_later","",""
"821","71","poldrack-single-stim","62","359103","0.0-62.0","sub-12_ses-02_1","","4704","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">52€</div><br><br><div class = delbox style = ""color:white"">139 jours</div></div>","89,71","4000","","20","52","139","smaller_sooner","",""
"811","71","poldrack-single-stim","63","363953","0.0-63.0","sub-12_ses-02_1","","4840","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">54€</div><br><br><div class = delbox style = ""color:white"">126 jours</div></div>","89,71","4000","","20","54","126","smaller_sooner","",""
"804","71","poldrack-single-stim","64","370754","0.0-64.0","sub-12_ses-02_1","","6744","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">23€</div><br><br><div class = delbox style = ""color:white"">176 jours</div></div>","89,71","4000","","20","23","176","smaller_sooner","",""
"1216","71","poldrack-single-stim","65","375272","0.0-65.0","sub-12_ses-02_1","","4500","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">24€</div><br><br><div class = delbox style = ""color:white"">87 jours</div></div>","89,71","4000","","20","24","87","smaller_sooner","",""
"1059","71","poldrack-single-stim","66","379843","0.0-66.0","sub-12_ses-02_1","","4568","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">36€</div><br><br><div class = delbox style = ""color:white"">140 jours</div></div>","89,71","4000","","20","36","140","smaller_sooner","",""
"758","71","poldrack-single-stim","67","384554","0.0-67.0","sub-12_ses-02_1","","4704","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">35€</div><br><br><div class = delbox style = ""color:white"">171 jours</div></div>","89,71","4000","","20","35","171","smaller_sooner","",""
"1239","71","poldrack-single-stim","68","389474","0.0-68.0","sub-12_ses-02_1","","4908","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">34€</div><br><br><div class = delbox style = ""color:white"">43 jours</div></div>","89,71","4000","","20","34","43","smaller_sooner","",""
"1026","71","poldrack-single-stim","69","394053","0.0-69.0","sub-12_ses-02_1","","4568","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">74€</div><br><br><div class = delbox style = ""color:white"">121 jours</div></div>","89,71","4000","","20","74","121","smaller_sooner","",""
"-1","-1","poldrack-single-stim","70","401564","0.0-70.0","sub-12_ses-02_1","","7500","1000","rest_block","<div class = centerbox><div class = center-text>+</div></div>","none","7500","","","","","","",""
"968","71","poldrack-single-stim","71","407363","0.0-71.0","sub-12_ses-02_1","","4772","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">45€</div><br><br><div class = delbox style = ""color:white"">107 jours</div></div>","89,71","4000","","20","45","107","smaller_sooner","",""
"1719","89","poldrack-single-stim","72","412003","0.0-72.0","sub-12_ses-02_1","","4636","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">77€</div><br><br><div class = delbox style = ""color:white"">24 jours</div></div>","89,71","4000","","20","77","24","larger_later","",""
"1023","71","poldrack-single-stim","73","416594","0.0-73.0","sub-12_ses-02_1","","4568","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">39€</div><br><br><div class = delbox style = ""color:white"">161 jours</div></div>","89,71","4000","","20","39","161","smaller_sooner","",""
"1282","71","poldrack-single-stim","74","422054","0.0-74.0","sub-12_ses-02_1","","5452","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">62€</div><br><br><div class = delbox style = ""color:white"">180 jours</div></div>","89,71","4000","","20","62","180","smaller_sooner","",""
"1215","71","poldrack-single-stim","75","427443","0.0-75.0","sub-12_ses-02_1","","5384","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">24€</div><br><br><div class = delbox style = ""color:white"">139 jours</div></div>","89,71","4000","","20","24","139","smaller_sooner","",""
"1386","71","poldrack-single-stim","76","432031","0.0-76.0","sub-12_ses-02_1","","4568","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">58€</div><br><br><div class = delbox style = ""color:white"">72 jours</div></div>","89,71","4000","","20","58","72","smaller_sooner","",""
"1053","71","poldrack-single-stim","77","438303","0.0-77.0","sub-12_ses-02_1","","6268","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">56€</div><br><br><div class = delbox style = ""color:white"">93 jours</div></div>","89,71","4000","","20","56","93","smaller_sooner","",""
"1504","89","poldrack-single-stim","78","443834","0.0-78.0","sub-12_ses-02_1","","5520","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">45€</div><br><br><div class = delbox style = ""color:white"">26 jours</div></div>","89,71","4000","","20","45","26","larger_later","",""
"1333","71","poldrack-single-stim","79","448412","0.0-79.0","sub-12_ses-02_1","","4568","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">23€</div><br><br><div class = delbox style = ""color:white"">42 jours</div></div>","89,71","4000","","20","23","42","smaller_sooner","",""
"1459","89","poldrack-single-stim","80","453053","0.0-80.0","sub-12_ses-02_1","","4636","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">50€</div><br><br><div class = delbox style = ""color:white"">41 jours</div></div>","89,71","4000","","20","50","41","larger_later","",""
"944","71","poldrack-single-stim","81","457692","0.0-81.0","sub-12_ses-02_1","","4636","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">25€</div><br><br><div class = delbox style = ""color:white"">176 jours</div></div>","89,71","4000","","20","25","176","smaller_sooner","",""
"1659","89","poldrack-single-stim","82","462812","0.0-82.0","sub-12_ses-02_1","","5112","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">54€</div><br><br><div class = delbox style = ""color:white"">22 jours</div></div>","89,71","4000","","20","54","22","larger_later","",""
"1153","71","poldrack-single-stim","83","468133","0.0-83.0","sub-12_ses-02_1","","5316","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">29€</div><br><br><div class = delbox style = ""color:white"">44 jours</div></div>","89,71","4000","","20","29","44","smaller_sooner","",""
"968","71","poldrack-single-stim","84","472713","0.0-84.0","sub-12_ses-02_1","","4568","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">24€</div><br><br><div class = delbox style = ""color:white"">89 jours</div></div>","89,71","4000","","20","24","89","smaller_sooner","",""
"789","71","poldrack-single-stim","85","477304","0.0-85.0","sub-12_ses-02_1","","4568","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">23€</div><br><br><div class = delbox style = ""color:white"">77 jours</div></div>","89,71","4000","","20","23","77","smaller_sooner","",""
"670","71","poldrack-single-stim","86","481883","0.0-86.0","sub-12_ses-02_1","","4568","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">27€</div><br><br><div class = delbox style = ""color:white"">130 jours</div></div>","89,71","4000","","20","27","130","smaller_sooner","",""
"766","71","poldrack-single-stim","87","486733","0.0-87.0","sub-12_ses-02_1","","4840","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">23€</div><br><br><div class = delbox style = ""color:white"">134 jours</div></div>","89,71","4000","","20","23","134","smaller_sooner","",""
"801","71","poldrack-single-stim","88","491254","0.0-88.0","sub-12_ses-02_1","","4500","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">55€</div><br><br><div class = delbox style = ""color:white"">107 jours</div></div>","89,71","4000","","20","55","107","smaller_sooner","",""
"759","71","poldrack-single-stim","89","496913","0.0-89.0","sub-12_ses-02_1","","5656","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">44€</div><br><br><div class = delbox style = ""color:white"">143 jours</div></div>","89,71","4000","","20","44","143","smaller_sooner","",""
"719","71","poldrack-single-stim","90","501833","0.0-90.0","sub-12_ses-02_1","","4908","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">23€</div><br><br><div class = delbox style = ""color:white"">110 jours</div></div>","89,71","4000","","20","23","110","smaller_sooner","",""
"1155","71","poldrack-single-stim","91","506482","0.0-91.0","sub-12_ses-02_1","","4636","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">65€</div><br><br><div class = delbox style = ""color:white"">156 jours</div></div>","89,71","4000","","20","65","156","smaller_sooner","",""
"640","71","poldrack-single-stim","92","511001","0.0-92.0","sub-12_ses-02_1","","4500","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">22€</div><br><br><div class = delbox style = ""color:white"">27 jours</div></div>","89,71","4000","","20","22","27","smaller_sooner","",""
"1582","71","poldrack-single-stim","93","515513","0.0-93.0","sub-12_ses-02_1","","4500","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">50€</div><br><br><div class = delbox style = ""color:white"">59 jours</div></div>","89,71","4000","","20","50","59","smaller_sooner","",""
"1760","71","poldrack-single-stim","94","520633","0.0-94.0","sub-12_ses-02_1","","5112","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">85€</div><br><br><div class = delbox style = ""color:white"">129 jours</div></div>","89,71","4000","","20","85","129","smaller_sooner","",""
"1622","89","poldrack-single-stim","95","526773","0.0-95.0","sub-12_ses-02_1","","6132","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">66€</div><br><br><div class = delbox style = ""color:white"">58 jours</div></div>","89,71","4000","","20","66","58","larger_later","",""
"866","71","poldrack-single-stim","96","531633","0.0-96.0","sub-12_ses-02_1","","4840","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">49€</div><br><br><div class = delbox style = ""color:white"">172 jours</div></div>","89,71","4000","","20","49","172","smaller_sooner","",""
"1332","89","poldrack-single-stim","97","536214","0.0-97.0","sub-12_ses-02_1","","4568","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">73€</div><br><br><div class = delbox style = ""color:white"">44 jours</div></div>","89,71","4000","","20","73","44","larger_later","",""
"1145","71","poldrack-single-stim","98","540932","0.0-98.0","sub-12_ses-02_1","","4704","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">58€</div><br><br><div class = delbox style = ""color:white"">73 jours</div></div>","89,71","4000","","20","58","73","smaller_sooner","",""
"1482","89","poldrack-single-stim","99","546804","0.0-99.0","sub-12_ses-02_1","","5860","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">71€</div><br><br><div class = delbox style = ""color:white"">76 jours</div></div>","89,71","4000","","20","71","76","larger_later","",""
"2079","89","poldrack-single-stim","100","551452","0.0-100.0","sub-12_ses-02_1","","4636","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">67€</div><br><br><div class = delbox style = ""color:white"">74 jours</div></div>","89,71","4000","","20","67","74","larger_later","",""
"761","71","poldrack-single-stim","101","556783","0.0-101.0","sub-12_ses-02_1","","5316","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">29€</div><br><br><div class = delbox style = ""color:white"">58 jours</div></div>","89,71","4000","","20","29","58","smaller_sooner","",""
"713","71","poldrack-single-stim","102","561763","0.0-102.0","sub-12_ses-02_1","","4976","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">39€</div><br><br><div class = delbox style = ""color:white"">104 jours</div></div>","89,71","4000","","20","39","104","smaller_sooner","",""
"590","71","poldrack-single-stim","103","566343","0.0-103.0","sub-12_ses-02_1","","4568","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">33€</div><br><br><div class = delbox style = ""color:white"">103 jours</div></div>","89,71","4000","","20","33","103","smaller_sooner","",""
"1053","71","poldrack-single-stim","104","571873","0.0-104.0","sub-12_ses-02_1","","5520","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">33€</div><br><br><div class = delbox style = ""color:white"">78 jours</div></div>","89,71","4000","","20","33","78","smaller_sooner","",""
"1243","89","poldrack-single-stim","105","577465","0.0-105.0","sub-12_ses-02_1","","5588","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">74€</div><br><br><div class = delbox style = ""color:white"">52 jours</div></div>","89,71","4000","","20","74","52","larger_later","",""
