"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","stimulus","possible_responses","stim_duration","correct","correct_response","feedback_duration","condition","stim_color","stim_word","trial_num","exp_stage","exp_id"
"1009","89","poldrack-single-stim","39","140005","0.0-11.0-11.0","sub-04_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">BLEU</div></div>","89,71,82","1500","true","89","","incongruent","red","blue","11","test",""
"843","89","poldrack-single-stim","40","142144","0.0-11.0-12.0","sub-04_ses-02_1","","2136","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">VERT</div></div>","89,71,82","1500","true","89","","incongruent","red","green","12","test",""
"585","71","poldrack-single-stim","41","144565","0.0-11.0-13.0","sub-04_ses-02_1","","2408","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLEU</div></div>","89,71,82","1500","true","71","","congruent","blue","blue","13","test",""
"550","89","poldrack-single-stim","42","146846","0.0-11.0-14.0","sub-04_ses-02_1","","2272","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">BLEU</div></div>","89,71,82","1500","true","89","","incongruent","red","blue","14","test",""
"688","82","poldrack-single-stim","43","149546","0.0-11.0-15.0","sub-04_ses-02_1","","2680","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">VERT</div></div>","89,71,82","1500","true","82","","congruent","green","green","15","test",""
"718","89","poldrack-single-stim","44","151566","0.0-11.0-16.0","sub-04_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">ROUGE</div></div>","89,71,82","1500","true","89","","congruent","red","red","16","test",""
"644","89","poldrack-single-stim","45","153985","0.0-11.0-17.0","sub-04_ses-02_1","","2408","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">ROUGE</div></div>","89,71,82","1500","true","89","","congruent","red","red","17","test",""
"679","89","poldrack-single-stim","46","156136","0.0-11.0-18.0","sub-04_ses-02_1","","2136","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">ROUGE</div></div>","89,71,82","1500","true","89","","congruent","red","red","18","test",""
"910","82","poldrack-single-stim","47","158835","0.0-11.0-19.0","sub-04_ses-02_1","","2680","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">BLEU</div></div>","89,71,82","1500","true","82","","incongruent","green","blue","19","test",""
"735","71","poldrack-single-stim","48","160856","0.0-11.0-20.0","sub-04_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">ROUGE</div></div>","89,71,82","1500","true","71","","incongruent","blue","red","20","test",""
"881","71","poldrack-single-stim","49","162995","0.0-11.0-21.0","sub-04_ses-02_1","","2136","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">VERT</div></div>","89,71,82","1500","true","71","","incongruent","blue","green","21","test",""
"550","71","poldrack-single-stim","50","165956","0.0-11.0-22.0","sub-04_ses-02_1","","2952","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLEU</div></div>","89,71,82","1500","true","71","","congruent","blue","blue","22","test",""
"723","71","poldrack-single-stim","51","167974","0.0-11.0-23.0","sub-04_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">VERT</div></div>","89,71,82","1500","true","71","","incongruent","blue","green","23","test",""
"703","82","poldrack-single-stim","52","170265","0.0-11.0-24.0","sub-04_ses-02_1","","2272","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">BLEU</div></div>","89,71,82","1500","true","82","","incongruent","green","blue","24","test",""
"449","89","poldrack-single-stim","53","172285","0.0-11.0-25.0","sub-04_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">BLEU</div></div>","89,71,82","1500","true","89","","incongruent","red","blue","25","test",""
"556","82","poldrack-single-stim","54","174295","0.0-11.0-26.0","sub-04_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">VERT</div></div>","89,71,82","1500","true","82","","congruent","green","green","26","test",""
"438","82","poldrack-single-stim","55","176315","0.0-11.0-27.0","sub-04_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">VERT</div></div>","89,71,82","1500","true","82","","congruent","green","green","27","test",""
"868","71","poldrack-single-stim","56","178336","0.0-11.0-28.0","sub-04_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">VERT</div></div>","89,71,82","1500","true","71","","incongruent","blue","green","28","test",""
"530","71","poldrack-single-stim","57","180486","0.0-11.0-29.0","sub-04_ses-02_1","","2136","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLEU</div></div>","89,71,82","1500","true","71","","congruent","blue","blue","29","test",""
"509","89","poldrack-single-stim","58","182494","0.0-11.0-30.0","sub-04_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">ROUGE</div></div>","89,71,82","1500","true","89","","congruent","red","red","30","test",""
"635","89","poldrack-single-stim","59","184515","0.0-11.0-31.0","sub-04_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">VERT</div></div>","89,71,82","1500","true","89","","incongruent","red","green","31","test",""
"579","82","poldrack-single-stim","60","186655","0.0-11.0-32.0","sub-04_ses-02_1","","2136","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">VERT</div></div>","89,71,82","1500","true","82","","congruent","green","green","32","test",""
"892","71","poldrack-single-stim","61","188666","0.0-11.0-33.0","sub-04_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">ROUGE</div></div>","89,71,82","1500","true","71","","incongruent","blue","red","33","test",""
"972","82","poldrack-single-stim","62","190691","0.0-11.0-34.0","sub-04_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">ROUGE</div></div>","89,71,82","1500","true","82","","incongruent","green","red","34","test",""
"890","82","poldrack-single-stim","63","192846","0.0-11.0-35.0","sub-04_ses-02_1","","2136","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">VERT</div></div>","89,71,82","1500","false","71","","incongruent","blue","green","35","test",""
"581","82","poldrack-single-stim","64","194986","0.0-11.0-36.0","sub-04_ses-02_1","","2136","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">VERT</div></div>","89,71,82","1500","true","82","","congruent","green","green","36","test",""
"653","82","poldrack-single-stim","65","197265","0.0-11.0-37.0","sub-04_ses-02_1","","2272","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">VERT</div></div>","89,71,82","1500","true","82","","congruent","green","green","37","test",""
"715","82","poldrack-single-stim","66","199956","0.0-11.0-38.0","sub-04_ses-02_1","","2680","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">BLEU</div></div>","89,71,82","1500","true","82","","incongruent","green","blue","38","test",""
"622","71","poldrack-single-stim","67","201975","0.0-11.0-39.0","sub-04_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLEU</div></div>","89,71,82","1500","true","71","","congruent","blue","blue","39","test",""
"664","89","poldrack-single-stim","68","203995","0.0-11.0-40.0","sub-04_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">ROUGE</div></div>","89,71,82","1500","true","89","","congruent","red","red","40","test",""
"1389","71","poldrack-single-stim","69","206271","0.0-11.0-41.0","sub-04_ses-02_1","","2272","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">ROUGE</div></div>","89,71,82","1500","true","71","","incongruent","blue","red","41","test",""
"685","71","poldrack-single-stim","70","208275","0.0-11.0-42.0","sub-04_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">ROUGE</div></div>","89,71,82","1500","true","71","","incongruent","blue","red","42","test",""
"554","82","poldrack-single-stim","71","210286","0.0-11.0-43.0","sub-04_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">VERT</div></div>","89,71,82","1500","true","82","","congruent","green","green","43","test",""
"703","89","poldrack-single-stim","72","212305","0.0-11.0-44.0","sub-04_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">BLEU</div></div>","89,71,82","1500","true","89","","incongruent","red","blue","44","test",""
"608","89","poldrack-single-stim","73","214315","0.0-11.0-45.0","sub-04_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">VERT</div></div>","89,71,82","1500","true","89","","incongruent","red","green","45","test",""
"420","89","poldrack-single-stim","74","216335","0.0-11.0-46.0","sub-04_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">VERT</div></div>","89,71,82","1500","true","89","","incongruent","red","green","46","test",""
"766","82","poldrack-single-stim","75","218346","0.0-11.0-47.0","sub-04_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">ROUGE</div></div>","89,71,82","1500","true","82","","incongruent","green","red","47","test",""
"587","71","poldrack-single-stim","76","220624","0.0-11.0-48.0","sub-04_ses-02_1","","2272","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLEU</div></div>","89,71,82","1500","true","71","","congruent","blue","blue","48","test",""
"640","71","poldrack-single-stim","77","222645","0.0-11.0-49.0","sub-04_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">VERT</div></div>","89,71,82","1500","true","71","","incongruent","blue","green","49","test",""
"658","71","poldrack-single-stim","78","225064","0.0-11.0-50.0","sub-04_ses-02_1","","2408","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLEU</div></div>","89,71,82","1500","true","71","","congruent","blue","blue","50","test",""
"762","71","poldrack-single-stim","79","227085","0.0-11.0-51.0","sub-04_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLEU</div></div>","89,71,82","1500","true","71","","congruent","blue","blue","51","test",""
"681","82","poldrack-single-stim","80","229225","0.0-11.0-52.0","sub-04_ses-02_1","","2136","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">VERT</div></div>","89,71,82","1500","true","82","","congruent","green","green","52","test",""
"710","89","poldrack-single-stim","81","231246","0.0-11.0-53.0","sub-04_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">ROUGE</div></div>","89,71,82","1500","true","89","","congruent","red","red","53","test",""
"752","89","poldrack-single-stim","82","233266","0.0-11.0-54.0","sub-04_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">ROUGE</div></div>","89,71,82","1500","true","89","","congruent","red","red","54","test",""
"502","89","poldrack-single-stim","83","235305","0.0-11.0-55.0","sub-04_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">VERT</div></div>","89,71,82","1500","true","89","","incongruent","red","green","55","test",""
"592","71","poldrack-single-stim","84","237586","0.0-11.0-56.0","sub-04_ses-02_1","","2272","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLEU</div></div>","89,71,82","1500","true","71","","congruent","blue","blue","56","test",""
"689","89","poldrack-single-stim","85","239605","0.0-11.0-57.0","sub-04_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">BLEU</div></div>","89,71,82","1500","true","89","","incongruent","red","blue","57","test",""
"663","82","poldrack-single-stim","86","241885","0.0-11.0-58.0","sub-04_ses-02_1","","2272","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">BLEU</div></div>","89,71,82","1500","true","82","","incongruent","green","blue","58","test",""
"619","82","poldrack-single-stim","87","244165","0.0-11.0-59.0","sub-04_ses-02_1","","2272","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">BLEU</div></div>","89,71,82","1500","true","82","","incongruent","green","blue","59","test",""
"1062","82","poldrack-single-stim","88","246185","0.0-11.0-60.0","sub-04_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">ROUGE</div></div>","89,71,82","1500","true","82","","incongruent","green","red","60","test",""
"816","82","poldrack-single-stim","89","248875","0.0-11.0-61.0","sub-04_ses-02_1","","2680","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">VERT</div></div>","89,71,82","1500","true","82","","congruent","green","green","61","test",""
"1194","71","poldrack-single-stim","90","250886","0.0-11.0-62.0","sub-04_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">ROUGE</div></div>","89,71,82","1500","true","71","","incongruent","blue","red","62","test",""
"604","89","poldrack-single-stim","91","253165","0.0-11.0-63.0","sub-04_ses-02_1","","2272","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">ROUGE</div></div>","89,71,82","1500","true","89","","congruent","red","red","63","test",""
"881","82","poldrack-single-stim","92","255185","0.0-11.0-64.0","sub-04_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">VERT</div></div>","89,71,82","1500","true","82","","congruent","green","green","64","test",""
"832","71","poldrack-single-stim","93","257204","0.0-11.0-65.0","sub-04_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLEU</div></div>","89,71,82","1500","true","71","","congruent","blue","blue","65","test",""
"1458","82","poldrack-single-stim","94","259485","0.0-11.0-66.0","sub-04_ses-02_1","","2272","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">BLEU</div></div>","89,71,82","1500","true","82","","incongruent","green","blue","66","test",""
"730","71","poldrack-single-stim","95","261645","0.0-11.0-67.0","sub-04_ses-02_1","","2136","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLEU</div></div>","89,71,82","1500","true","71","","congruent","blue","blue","67","test",""
"694","71","poldrack-single-stim","96","264205","0.0-11.0-68.0","sub-04_ses-02_1","","2544","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLEU</div></div>","89,71,82","1500","true","71","","congruent","blue","blue","68","test",""
"832","82","poldrack-single-stim","97","266624","0.0-11.0-69.0","sub-04_ses-02_1","","2408","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">BLEU</div></div>","89,71,82","1500","true","82","","incongruent","green","blue","69","test",""
"566","89","poldrack-single-stim","98","268648","0.0-11.0-70.0","sub-04_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">BLEU</div></div>","89,71,82","1500","true","89","","incongruent","red","blue","70","test",""
"632","89","poldrack-single-stim","99","270655","0.0-11.0-71.0","sub-04_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">VERT</div></div>","89,71,82","1500","true","89","","incongruent","red","green","71","test",""
"799","82","poldrack-single-stim","100","272665","0.0-11.0-72.0","sub-04_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">ROUGE</div></div>","89,71,82","1500","false","71","","incongruent","blue","red","72","test",""
"846","89","poldrack-single-stim","101","275215","0.0-11.0-73.0","sub-04_ses-02_1","","2544","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">ROUGE</div></div>","89,71,82","1500","true","89","","congruent","red","red","73","test",""
"569","71","poldrack-single-stim","102","277364","0.0-11.0-74.0","sub-04_ses-02_1","","2136","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLEU</div></div>","89,71,82","1500","true","71","","congruent","blue","blue","74","test",""
"562","82","poldrack-single-stim","103","279386","0.0-11.0-75.0","sub-04_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">VERT</div></div>","89,71,82","1500","true","82","","congruent","green","green","75","test",""
"949","71","poldrack-single-stim","104","281407","0.0-11.0-76.0","sub-04_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLEU</div></div>","89,71,82","1500","true","71","","congruent","blue","blue","76","test",""
"622","82","poldrack-single-stim","105","283695","0.0-11.0-77.0","sub-04_ses-02_1","","2272","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">VERT</div></div>","89,71,82","1500","true","82","","congruent","green","green","77","test",""
"923","82","poldrack-single-stim","106","285716","0.0-11.0-78.0","sub-04_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">BLEU</div></div>","89,71,82","1500","true","82","","incongruent","green","blue","78","test",""
"619","89","poldrack-single-stim","107","287735","0.0-11.0-79.0","sub-04_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">ROUGE</div></div>","89,71,82","1500","true","89","","congruent","red","red","79","test",""
"1021","82","poldrack-single-stim","108","289896","0.0-11.0-80.0","sub-04_ses-02_1","","2136","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">ROUGE</div></div>","89,71,82","1500","true","82","","incongruent","green","red","80","test",""
"-1","-1","poldrack-single-stim","109","291916","0.0-11.0-81.0","sub-04_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">ROUGE</div></div>","89,71,82","1500","false","82","","incongruent","green","red","81","test",""
"1184","71","poldrack-single-stim","110","294195","0.0-11.0-82.0","sub-04_ses-02_1","","2272","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">ROUGE</div></div>","89,71,82","1500","false","82","","incongruent","green","red","82","test",""
"589","71","poldrack-single-stim","111","296335","0.0-11.0-83.0","sub-04_ses-02_1","","2136","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLEU</div></div>","89,71,82","1500","true","71","","congruent","blue","blue","83","test",""
"1011","71","poldrack-single-stim","112","298754","0.0-11.0-84.0","sub-04_ses-02_1","","2408","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">VERT</div></div>","89,71,82","1500","true","71","","incongruent","blue","green","84","test",""
"754","89","poldrack-single-stim","113","300775","0.0-11.0-85.0","sub-04_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">ROUGE</div></div>","89,71,82","1500","true","89","","congruent","red","red","85","test",""
