"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","stimulus","possible_responses","stim_duration","exp_stage","small_amount","large_amount","later_delay","choice","exp_id","bonus"
"1740","89","poldrack-single-stim","10","91257","0.0-10.0","sub-04_ses-02_1","","4568","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">43€</div><br><br><div class = delbox style = ""color:white"">19 jours</div></div>","89,71","4000","","20","43","19","larger_later","",""
"1800","89","poldrack-single-stim","11","95906","0.0-11.0","sub-04_ses-02_1","","4636","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">60€</div><br><br><div class = delbox style = ""color:white"">124 jours</div></div>","89,71","4000","","20","60","124","larger_later","",""
"1086","71","poldrack-single-stim","12","100826","0.0-12.0","sub-04_ses-02_1","","4908","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">27€</div><br><br><div class = delbox style = ""color:white"">142 jours</div></div>","89,71","4000","","20","27","142","smaller_sooner","",""
"954","71","poldrack-single-stim","13","105347","0.0-13.0","sub-04_ses-02_1","","4500","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">25€</div><br><br><div class = delbox style = ""color:white"">70 jours</div></div>","89,71","4000","","20","25","70","smaller_sooner","",""
"1423","71","poldrack-single-stim","14","110337","0.0-14.0","sub-04_ses-02_1","","4976","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">44€</div><br><br><div class = delbox style = ""color:white"">92 jours</div></div>","89,71","4000","","20","44","92","smaller_sooner","",""
"1460","89","poldrack-single-stim","15","115257","0.0-15.0","sub-04_ses-02_1","","4908","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">41€</div><br><br><div class = delbox style = ""color:white"">27 jours</div></div>","89,71","4000","","20","41","27","larger_later","",""
"1623","89","poldrack-single-stim","16","119837","0.0-16.0","sub-04_ses-02_1","","4568","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">64€</div><br><br><div class = delbox style = ""color:white"">89 jours</div></div>","89,71","4000","","20","64","89","larger_later","",""
"1042","89","poldrack-single-stim","17","124357","0.0-17.0","sub-04_ses-02_1","","4500","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">78€</div><br><br><div class = delbox style = ""color:white"">108 jours</div></div>","89,71","4000","","20","78","108","larger_later","",""
"1568","89","poldrack-single-stim","18","130567","0.0-18.0","sub-04_ses-02_1","","6200","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">80€</div><br><br><div class = delbox style = ""color:white"">145 jours</div></div>","89,71","4000","","20","80","145","larger_later","",""
"1413","89","poldrack-single-stim","19","135287","0.0-19.0","sub-04_ses-02_1","","4704","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">41€</div><br><br><div class = delbox style = ""color:white"">174 jours</div></div>","89,71","4000","","20","41","174","larger_later","",""
"1150","89","poldrack-single-stim","20","140347","0.0-20.0","sub-04_ses-02_1","","5044","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">42€</div><br><br><div class = delbox style = ""color:white"">145 jours</div></div>","89,71","4000","","20","42","145","larger_later","",""
"1053","71","poldrack-single-stim","21","145407","0.0-21.0","sub-04_ses-02_1","","5044","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">36€</div><br><br><div class = delbox style = ""color:white"">114 jours</div></div>","89,71","4000","","20","36","114","smaller_sooner","",""
"1314","89","poldrack-single-stim","22","150607","0.0-22.0","sub-04_ses-02_1","","5180","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">58€</div><br><br><div class = delbox style = ""color:white"">55 jours</div></div>","89,71","4000","","20","58","55","larger_later","",""
"1003","89","poldrack-single-stim","23","155598","0.0-23.0","sub-04_ses-02_1","","4976","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">81€</div><br><br><div class = delbox style = ""color:white"">58 jours</div></div>","89,71","4000","","20","81","58","larger_later","",""
"1405","71","poldrack-single-stim","24","160377","0.0-24.0","sub-04_ses-02_1","","4772","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">32€</div><br><br><div class = delbox style = ""color:white"">111 jours</div></div>","89,71","4000","","20","32","111","smaller_sooner","",""
"1330","71","poldrack-single-stim","25","165167","0.0-25.0","sub-04_ses-02_1","","4772","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">25€</div><br><br><div class = delbox style = ""color:white"">141 jours</div></div>","89,71","4000","","20","25","141","smaller_sooner","",""
"1625","89","poldrack-single-stim","26","170367","0.0-26.0","sub-04_ses-02_1","","5180","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">67€</div><br><br><div class = delbox style = ""color:white"">23 jours</div></div>","89,71","4000","","20","67","23","larger_later","",""
"1752","89","poldrack-single-stim","27","175568","0.0-27.0","sub-04_ses-02_1","","5180","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">77€</div><br><br><div class = delbox style = ""color:white"">161 jours</div></div>","89,71","4000","","20","77","161","larger_later","",""
"1591","89","poldrack-single-stim","28","180836","0.0-28.0","sub-04_ses-02_1","","5248","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">55€</div><br><br><div class = delbox style = ""color:white"">163 jours</div></div>","89,71","4000","","20","55","163","larger_later","",""
"1583","89","poldrack-single-stim","29","185418","0.0-29.0","sub-04_ses-02_1","","4568","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">40€</div><br><br><div class = delbox style = ""color:white"">159 jours</div></div>","89,71","4000","","20","40","159","larger_later","",""
"1384","89","poldrack-single-stim","30","189936","0.0-30.0","sub-04_ses-02_1","","4500","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">76€</div><br><br><div class = delbox style = ""color:white"">161 jours</div></div>","89,71","4000","","20","76","161","larger_later","",""
"1134","89","poldrack-single-stim","31","194855","0.0-31.0","sub-04_ses-02_1","","4908","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">48€</div><br><br><div class = delbox style = ""color:white"">128 jours</div></div>","89,71","4000","","20","48","128","larger_later","",""
"1439","89","poldrack-single-stim","32","199426","0.0-32.0","sub-04_ses-02_1","","4568","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">39€</div><br><br><div class = delbox style = ""color:white"">95 jours</div></div>","89,71","4000","","20","39","95","larger_later","",""
"994","89","poldrack-single-stim","33","205636","0.0-33.0","sub-04_ses-02_1","","6200","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">83€</div><br><br><div class = delbox style = ""color:white"">105 jours</div></div>","89,71","4000","","20","83","105","larger_later","",""
"1249","89","poldrack-single-stim","34","210567","0.0-34.0","sub-04_ses-02_1","","4908","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">67€</div><br><br><div class = delbox style = ""color:white"">41 jours</div></div>","89,71","4000","","20","67","41","larger_later","",""
"1583","89","poldrack-single-stim","35","215837","0.0-35.0","sub-04_ses-02_1","","5248","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">56€</div><br><br><div class = delbox style = ""color:white"">172 jours</div></div>","89,71","4000","","20","56","172","larger_later","",""
"1126","71","poldrack-single-stim","36","220897","0.0-36.0","sub-04_ses-02_1","","5044","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">28€</div><br><br><div class = delbox style = ""color:white"">123 jours</div></div>","89,71","4000","","20","28","123","smaller_sooner","",""
"1154","89","poldrack-single-stim","37","225537","0.0-37.0","sub-04_ses-02_1","","4636","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">50€</div><br><br><div class = delbox style = ""color:white"">129 jours</div></div>","89,71","4000","","20","50","129","larger_later","",""
"1010","71","poldrack-single-stim","38","230246","0.0-38.0","sub-04_ses-02_1","","4704","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">23€</div><br><br><div class = delbox style = ""color:white"">61 jours</div></div>","89,71","4000","","20","23","61","smaller_sooner","",""
"944","89","poldrack-single-stim","39","234896","0.0-39.0","sub-04_ses-02_1","","4636","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">79€</div><br><br><div class = delbox style = ""color:white"">92 jours</div></div>","89,71","4000","","20","79","92","larger_later","",""
"2018","89","poldrack-single-stim","40","239487","0.0-40.0","sub-04_ses-02_1","","4568","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">61€</div><br><br><div class = delbox style = ""color:white"">141 jours</div></div>","89,71","4000","","20","61","141","larger_later","",""
"2144","89","poldrack-single-stim","41","244077","0.0-41.0","sub-04_ses-02_1","","4568","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">43€</div><br><br><div class = delbox style = ""color:white"">38 jours</div></div>","89,71","4000","","20","43","38","larger_later","",""
"1250","89","poldrack-single-stim","42","248996","0.0-42.0","sub-04_ses-02_1","","4908","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">66€</div><br><br><div class = delbox style = ""color:white"">145 jours</div></div>","89,71","4000","","20","66","145","larger_later","",""
"1673","89","poldrack-single-stim","43","253856","0.0-43.0","sub-04_ses-02_1","","4840","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">30€</div><br><br><div class = delbox style = ""color:white"">23 jours</div></div>","89,71","4000","","20","30","23","larger_later","",""
"1379","89","poldrack-single-stim","44","259117","0.0-44.0","sub-04_ses-02_1","","5248","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">32€</div><br><br><div class = delbox style = ""color:white"">57 jours</div></div>","89,71","4000","","20","32","57","larger_later","",""
"1293","71","poldrack-single-stim","45","263906","0.0-45.0","sub-04_ses-02_1","","4772","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">27€</div><br><br><div class = delbox style = ""color:white"">91 jours</div></div>","89,71","4000","","20","27","91","smaller_sooner","",""
"2836","89","poldrack-single-stim","46","269907","0.0-46.0","sub-04_ses-02_1","","5996","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">43€</div><br><br><div class = delbox style = ""color:white"">120 jours</div></div>","89,71","4000","","20","43","120","larger_later","",""
"1022","89","poldrack-single-stim","47","275506","0.0-47.0","sub-04_ses-02_1","","5588","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">75€</div><br><br><div class = delbox style = ""color:white"">60 jours</div></div>","89,71","4000","","20","75","60","larger_later","",""
"1271","71","poldrack-single-stim","48","280087","0.0-48.0","sub-04_ses-02_1","","4568","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">34€</div><br><br><div class = delbox style = ""color:white"">176 jours</div></div>","89,71","4000","","20","34","176","smaller_sooner","",""
"1362","71","poldrack-single-stim","49","285207","0.0-49.0","sub-04_ses-02_1","","5112","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">24€</div><br><br><div class = delbox style = ""color:white"">38 jours</div></div>","89,71","4000","","20","24","38","smaller_sooner","",""
"1104","89","poldrack-single-stim","50","290866","0.0-50.0","sub-04_ses-02_1","","5656","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">82€</div><br><br><div class = delbox style = ""color:white"">74 jours</div></div>","89,71","4000","","20","82","74","larger_later","",""
"1195","89","poldrack-single-stim","51","295446","0.0-51.0","sub-04_ses-02_1","","4568","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">58€</div><br><br><div class = delbox style = ""color:white"">53 jours</div></div>","89,71","4000","","20","58","53","larger_later","",""
"1393","89","poldrack-single-stim","52","300236","0.0-52.0","sub-04_ses-02_1","","4772","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">54€</div><br><br><div class = delbox style = ""color:white"">23 jours</div></div>","89,71","4000","","20","54","23","larger_later","",""
"1618","89","poldrack-single-stim","53","305286","0.0-53.0","sub-04_ses-02_1","","5044","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">41€</div><br><br><div class = delbox style = ""color:white"">55 jours</div></div>","89,71","4000","","20","41","55","larger_later","",""
"914","89","poldrack-single-stim","54","310146","0.0-54.0","sub-04_ses-02_1","","4840","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">77€</div><br><br><div class = delbox style = ""color:white"">142 jours</div></div>","89,71","4000","","20","77","142","larger_later","",""
"1069","71","poldrack-single-stim","55","315347","0.0-55.0","sub-04_ses-02_1","","5180","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">25€</div><br><br><div class = delbox style = ""color:white"">108 jours</div></div>","89,71","4000","","20","25","108","smaller_sooner","",""
"2079","71","poldrack-single-stim","56","320396","0.0-56.0","sub-04_ses-02_1","","5044","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">33€</div><br><br><div class = delbox style = ""color:white"">163 jours</div></div>","89,71","4000","","20","33","163","smaller_sooner","",""
"1781","71","poldrack-single-stim","57","325376","0.0-57.0","sub-04_ses-02_1","","4976","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">29€</div><br><br><div class = delbox style = ""color:white"">75 jours</div></div>","89,71","4000","","20","29","75","smaller_sooner","",""
"1493","89","poldrack-single-stim","58","330357","0.0-58.0","sub-04_ses-02_1","","4976","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">45€</div><br><br><div class = delbox style = ""color:white"">157 jours</div></div>","89,71","4000","","20","45","157","larger_later","",""
"1003","71","poldrack-single-stim","59","335676","0.0-59.0","sub-04_ses-02_1","","5316","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">31€</div><br><br><div class = delbox style = ""color:white"">74 jours</div></div>","89,71","4000","","20","31","74","smaller_sooner","",""
"1188","89","poldrack-single-stim","60","340197","0.0-60.0","sub-04_ses-02_1","","4500","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">80€</div><br><br><div class = delbox style = ""color:white"">39 jours</div></div>","89,71","4000","","20","80","39","larger_later","",""
"1300","71","poldrack-single-stim","61","345246","0.0-61.0","sub-04_ses-02_1","","5044","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">22€</div><br><br><div class = delbox style = ""color:white"">21 jours</div></div>","89,71","4000","","20","22","21","smaller_sooner","",""
"1234","89","poldrack-single-stim","62","349957","0.0-62.0","sub-04_ses-02_1","","4704","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">52€</div><br><br><div class = delbox style = ""color:white"">139 jours</div></div>","89,71","4000","","20","52","139","larger_later","",""
"2042","89","poldrack-single-stim","63","354816","0.0-63.0","sub-04_ses-02_1","","4840","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">54€</div><br><br><div class = delbox style = ""color:white"">126 jours</div></div>","89,71","4000","","20","54","126","larger_later","",""
"950","71","poldrack-single-stim","64","361627","0.0-64.0","sub-04_ses-02_1","","6744","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">23€</div><br><br><div class = delbox style = ""color:white"">176 jours</div></div>","89,71","4000","","20","23","176","smaller_sooner","",""
"1388","71","poldrack-single-stim","65","366136","0.0-65.0","sub-04_ses-02_1","","4500","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">24€</div><br><br><div class = delbox style = ""color:white"">87 jours</div></div>","89,71","4000","","20","24","87","smaller_sooner","",""
"1806","89","poldrack-single-stim","66","370717","0.0-66.0","sub-04_ses-02_1","","4568","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">36€</div><br><br><div class = delbox style = ""color:white"">140 jours</div></div>","89,71","4000","","20","36","140","larger_later","",""
"2669","89","poldrack-single-stim","67","375436","0.0-67.0","sub-04_ses-02_1","","4704","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">35€</div><br><br><div class = delbox style = ""color:white"">171 jours</div></div>","89,71","4000","","20","35","171","larger_later","",""
"2003","89","poldrack-single-stim","68","380356","0.0-68.0","sub-04_ses-02_1","","4908","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">34€</div><br><br><div class = delbox style = ""color:white"">43 jours</div></div>","89,71","4000","","20","34","43","larger_later","",""
"1080","89","poldrack-single-stim","69","384936","0.0-69.0","sub-04_ses-02_1","","4568","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">74€</div><br><br><div class = delbox style = ""color:white"">121 jours</div></div>","89,71","4000","","20","74","121","larger_later","",""
"-1","-1","poldrack-single-stim","70","392456","0.0-70.0","sub-04_ses-02_1","","7500","1000","rest_block","<div class = centerbox><div class = center-text>+</div></div>","none","7500","","","","","","",""
"937","89","poldrack-single-stim","71","398256","0.0-71.0","sub-04_ses-02_1","","4772","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">45€</div><br><br><div class = delbox style = ""color:white"">107 jours</div></div>","89,71","4000","","20","45","107","larger_later","",""
"803","89","poldrack-single-stim","72","402896","0.0-72.0","sub-04_ses-02_1","","4636","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">77€</div><br><br><div class = delbox style = ""color:white"">24 jours</div></div>","89,71","4000","","20","77","24","larger_later","",""
"1851","89","poldrack-single-stim","73","407477","0.0-73.0","sub-04_ses-02_1","","4568","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">39€</div><br><br><div class = delbox style = ""color:white"">161 jours</div></div>","89,71","4000","","20","39","161","larger_later","",""
"728","89","poldrack-single-stim","74","412936","0.0-74.0","sub-04_ses-02_1","","5452","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">62€</div><br><br><div class = delbox style = ""color:white"">180 jours</div></div>","89,71","4000","","20","62","180","larger_later","",""
"1183","71","poldrack-single-stim","75","418336","0.0-75.0","sub-04_ses-02_1","","5384","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">24€</div><br><br><div class = delbox style = ""color:white"">139 jours</div></div>","89,71","4000","","20","24","139","smaller_sooner","",""
"1355","89","poldrack-single-stim","76","422926","0.0-76.0","sub-04_ses-02_1","","4568","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">58€</div><br><br><div class = delbox style = ""color:white"">72 jours</div></div>","89,71","4000","","20","58","72","larger_later","",""
"808","89","poldrack-single-stim","77","429206","0.0-77.0","sub-04_ses-02_1","","6268","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">56€</div><br><br><div class = delbox style = ""color:white"">93 jours</div></div>","89,71","4000","","20","56","93","larger_later","",""
"1035","89","poldrack-single-stim","78","434745","0.0-78.0","sub-04_ses-02_1","","5520","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">45€</div><br><br><div class = delbox style = ""color:white"">26 jours</div></div>","89,71","4000","","20","45","26","larger_later","",""
"726","71","poldrack-single-stim","79","439326","0.0-79.0","sub-04_ses-02_1","","4568","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">23€</div><br><br><div class = delbox style = ""color:white"">42 jours</div></div>","89,71","4000","","20","23","42","smaller_sooner","",""
"1237","89","poldrack-single-stim","80","443966","0.0-80.0","sub-04_ses-02_1","","4636","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">50€</div><br><br><div class = delbox style = ""color:white"">41 jours</div></div>","89,71","4000","","20","50","41","larger_later","",""
"887","71","poldrack-single-stim","81","448606","0.0-81.0","sub-04_ses-02_1","","4636","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">25€</div><br><br><div class = delbox style = ""color:white"">176 jours</div></div>","89,71","4000","","20","25","176","smaller_sooner","",""
"724","89","poldrack-single-stim","82","453726","0.0-82.0","sub-04_ses-02_1","","5112","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">54€</div><br><br><div class = delbox style = ""color:white"">22 jours</div></div>","89,71","4000","","20","54","22","larger_later","",""
"1070","71","poldrack-single-stim","83","459055","0.0-83.0","sub-04_ses-02_1","","5316","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">29€</div><br><br><div class = delbox style = ""color:white"">44 jours</div></div>","89,71","4000","","20","29","44","smaller_sooner","",""
"897","71","poldrack-single-stim","84","463636","0.0-84.0","sub-04_ses-02_1","","4568","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">24€</div><br><br><div class = delbox style = ""color:white"">89 jours</div></div>","89,71","4000","","20","24","89","smaller_sooner","",""
"810","71","poldrack-single-stim","85","468216","0.0-85.0","sub-04_ses-02_1","","4568","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">23€</div><br><br><div class = delbox style = ""color:white"">77 jours</div></div>","89,71","4000","","20","23","77","smaller_sooner","",""
"1317","71","poldrack-single-stim","86","472797","0.0-86.0","sub-04_ses-02_1","","4568","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">27€</div><br><br><div class = delbox style = ""color:white"">130 jours</div></div>","89,71","4000","","20","27","130","smaller_sooner","",""
"970","71","poldrack-single-stim","87","477646","0.0-87.0","sub-04_ses-02_1","","4840","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">23€</div><br><br><div class = delbox style = ""color:white"">134 jours</div></div>","89,71","4000","","20","23","134","smaller_sooner","",""
"1306","89","poldrack-single-stim","88","482165","0.0-88.0","sub-04_ses-02_1","","4500","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">55€</div><br><br><div class = delbox style = ""color:white"">107 jours</div></div>","89,71","4000","","20","55","107","larger_later","",""
"1319","89","poldrack-single-stim","89","487826","0.0-89.0","sub-04_ses-02_1","","5656","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">44€</div><br><br><div class = delbox style = ""color:white"">143 jours</div></div>","89,71","4000","","20","44","143","larger_later","",""
"933","71","poldrack-single-stim","90","492746","0.0-90.0","sub-04_ses-02_1","","4908","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">23€</div><br><br><div class = delbox style = ""color:white"">110 jours</div></div>","89,71","4000","","20","23","110","smaller_sooner","",""
"892","89","poldrack-single-stim","91","497386","0.0-91.0","sub-04_ses-02_1","","4636","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">65€</div><br><br><div class = delbox style = ""color:white"">156 jours</div></div>","89,71","4000","","20","65","156","larger_later","",""
"722","71","poldrack-single-stim","92","501909","0.0-92.0","sub-04_ses-02_1","","4500","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">22€</div><br><br><div class = delbox style = ""color:white"">27 jours</div></div>","89,71","4000","","20","22","27","smaller_sooner","",""
"753","89","poldrack-single-stim","93","506415","0.0-93.0","sub-04_ses-02_1","","4500","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">50€</div><br><br><div class = delbox style = ""color:white"">59 jours</div></div>","89,71","4000","","20","50","59","larger_later","",""
"663","89","poldrack-single-stim","94","511536","0.0-94.0","sub-04_ses-02_1","","5112","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">85€</div><br><br><div class = delbox style = ""color:white"">129 jours</div></div>","89,71","4000","","20","85","129","larger_later","",""
"961","89","poldrack-single-stim","95","517675","0.0-95.0","sub-04_ses-02_1","","6132","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">66€</div><br><br><div class = delbox style = ""color:white"">58 jours</div></div>","89,71","4000","","20","66","58","larger_later","",""
"1659","89","poldrack-single-stim","96","522526","0.0-96.0","sub-04_ses-02_1","","4840","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">49€</div><br><br><div class = delbox style = ""color:white"">172 jours</div></div>","89,71","4000","","20","49","172","larger_later","",""
"922","89","poldrack-single-stim","97","527106","0.0-97.0","sub-04_ses-02_1","","4568","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">73€</div><br><br><div class = delbox style = ""color:white"">44 jours</div></div>","89,71","4000","","20","73","44","larger_later","",""
"736","89","poldrack-single-stim","98","531826","0.0-98.0","sub-04_ses-02_1","","4704","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">58€</div><br><br><div class = delbox style = ""color:white"">73 jours</div></div>","89,71","4000","","20","58","73","larger_later","",""
"1057","89","poldrack-single-stim","99","537696","0.0-99.0","sub-04_ses-02_1","","5860","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">71€</div><br><br><div class = delbox style = ""color:white"">76 jours</div></div>","89,71","4000","","20","71","76","larger_later","",""
"626","89","poldrack-single-stim","100","542337","0.0-100.0","sub-04_ses-02_1","","4636","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">67€</div><br><br><div class = delbox style = ""color:white"">74 jours</div></div>","89,71","4000","","20","67","74","larger_later","",""
"907","71","poldrack-single-stim","101","547656","0.0-101.0","sub-04_ses-02_1","","5316","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">29€</div><br><br><div class = delbox style = ""color:white"">58 jours</div></div>","89,71","4000","","20","29","58","smaller_sooner","",""
"1419","89","poldrack-single-stim","102","552636","0.0-102.0","sub-04_ses-02_1","","4976","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">39€</div><br><br><div class = delbox style = ""color:white"">104 jours</div></div>","89,71","4000","","20","39","104","larger_later","",""
"2389","89","poldrack-single-stim","103","557206","0.0-103.0","sub-04_ses-02_1","","4568","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">33€</div><br><br><div class = delbox style = ""color:white"">103 jours</div></div>","89,71","4000","","20","33","103","larger_later","",""
"1086","89","poldrack-single-stim","104","562736","0.0-104.0","sub-04_ses-02_1","","5520","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">33€</div><br><br><div class = delbox style = ""color:white"">78 jours</div></div>","89,71","4000","","20","33","78","larger_later","",""
"782","89","poldrack-single-stim","105","568336","0.0-105.0","sub-04_ses-02_1","","5588","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">74€</div><br><br><div class = delbox style = ""color:white"">52 jours</div></div>","89,71","4000","","20","74","52","larger_later","",""
"1166","71","poldrack-single-stim","106","574136","0.0-106.0","sub-04_ses-02_1","","5792","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">28€</div><br><br><div class = delbox style = ""color:white"">132 jours</div></div>","89,71","4000","","20","28","132","smaller_sooner","",""
