"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","stimulus","possible_responses","stim_duration","correct","correct_response","feedback_duration","condition","stim_color","stim_word","trial_num","exp_stage","exp_id"
"1925","32","poldrack-text","23","38032","0.0-6.0","sub-06_ses-02_1","<div class = centerbox><div  class = center-text>Scanner Setup</div></div>","1925","0","fmri_scanner_wait","","","","","","","","","","","",""
"56123","84","poldrack-text","24","94159","0.0-7.0","sub-06_ses-02_1","<div class = centerbox><div style='color:red'; class = center-text>+</div></div>","56123","0","fmri_trigger_wait","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","25","95181","0.0-8.0","sub-06_ses-02_1","","1000","0","fmri_buffer","","none","1000","","","","","","","","",""
"-1","-1","poldrack-single-stim","26","96701","0.0-9.0","sub-06_ses-02_1","","1500","500","test_start_block","<div class = centerbox><div class = center-text>Preparez-vous!</p></div>","none","1500","","","","","","","","",""
"-1","-1","poldrack-single-stim","27","97740","0.0-10.0","sub-06_ses-02_1","","500","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","500","","","","","","","","",""
"988","71","poldrack-single-stim","28","99759","0.0-11.0-0.0","sub-06_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">ROUGE</div></div>","89,71,82","1500","true","71","","incongruent","blue","red","0","test",""
"579","71","poldrack-single-stim","29","101779","0.0-11.0-1.0","sub-06_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLEU</div></div>","89,71,82","1500","true","71","","congruent","blue","blue","1","test",""
"841","82","poldrack-single-stim","30","104069","0.0-11.0-2.0","sub-06_ses-02_1","","2272","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">BLEU</div></div>","89,71,82","1500","true","82","","incongruent","green","blue","2","test",""
"829","71","poldrack-single-stim","31","106079","0.0-11.0-3.0","sub-06_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">VERT</div></div>","89,71,82","1500","true","71","","incongruent","blue","green","3","test",""
"609","89","poldrack-single-stim","32","108239","0.0-11.0-4.0","sub-06_ses-02_1","","2136","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">ROUGE</div></div>","89,71,82","1500","true","89","","congruent","red","red","4","test",""
"615","89","poldrack-single-stim","33","110249","0.0-11.0-5.0","sub-06_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">ROUGE</div></div>","89,71,82","1500","true","89","","congruent","red","red","5","test",""
"517","89","poldrack-single-stim","34","112390","0.0-11.0-6.0","sub-06_ses-02_1","","2136","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">ROUGE</div></div>","89,71,82","1500","true","89","","congruent","red","red","6","test",""
"611","71","poldrack-single-stim","35","114409","0.0-11.0-7.0","sub-06_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLEU</div></div>","89,71,82","1500","true","71","","congruent","blue","blue","7","test",""
"608","89","poldrack-single-stim","36","116430","0.0-11.0-8.0","sub-06_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">ROUGE</div></div>","89,71,82","1500","true","89","","congruent","red","red","8","test",""
"608","82","poldrack-single-stim","37","118437","0.0-11.0-9.0","sub-06_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">ROUGE</div></div>","89,71,82","1500","true","82","","incongruent","green","red","9","test",""
"992","71","poldrack-single-stim","38","120729","0.0-11.0-10.0","sub-06_ses-02_1","","2272","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">ROUGE</div></div>","89,71,82","1500","true","71","","incongruent","blue","red","10","test",""
"735","89","poldrack-single-stim","39","122746","0.0-11.0-11.0","sub-06_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">VERT</div></div>","89,71,82","1500","true","89","","incongruent","red","green","11","test",""
"902","82","poldrack-single-stim","40","124889","0.0-11.0-12.0","sub-06_ses-02_1","","2136","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">BLEU</div></div>","89,71,82","1500","true","82","","incongruent","green","blue","12","test",""
"568","71","poldrack-single-stim","41","127310","0.0-11.0-13.0","sub-06_ses-02_1","","2408","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLEU</div></div>","89,71,82","1500","true","71","","congruent","blue","blue","13","test",""
"641","89","poldrack-single-stim","42","129589","0.0-11.0-14.0","sub-06_ses-02_1","","2272","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">BLEU</div></div>","89,71,82","1500","true","89","","incongruent","red","blue","14","test",""
"606","89","poldrack-single-stim","43","132280","0.0-11.0-15.0","sub-06_ses-02_1","","2680","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">ROUGE</div></div>","89,71,82","1500","true","89","","congruent","red","red","15","test",""
"684","82","poldrack-single-stim","44","134300","0.0-11.0-16.0","sub-06_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">VERT</div></div>","89,71,82","1500","true","82","","congruent","green","green","16","test",""
"625","89","poldrack-single-stim","45","136717","0.0-11.0-17.0","sub-06_ses-02_1","","2408","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">ROUGE</div></div>","89,71,82","1500","true","89","","congruent","red","red","17","test",""
"604","89","poldrack-single-stim","46","138858","0.0-11.0-18.0","sub-06_ses-02_1","","2136","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">ROUGE</div></div>","89,71,82","1500","true","89","","congruent","red","red","18","test",""
"670","89","poldrack-single-stim","47","141549","0.0-11.0-19.0","sub-06_ses-02_1","","2680","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">VERT</div></div>","89,71,82","1500","true","89","","incongruent","red","green","19","test",""
"612","89","poldrack-single-stim","48","143569","0.0-11.0-20.0","sub-06_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">BLEU</div></div>","89,71,82","1500","true","89","","incongruent","red","blue","20","test",""
"1026","82","poldrack-single-stim","49","145709","0.0-11.0-21.0","sub-06_ses-02_1","","2136","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">ROUGE</div></div>","89,71,82","1500","true","82","","incongruent","green","red","21","test",""
"471","71","poldrack-single-stim","50","148680","0.0-11.0-22.0","sub-06_ses-02_1","","2952","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLEU</div></div>","89,71,82","1500","true","71","","congruent","blue","blue","22","test",""
"931","71","poldrack-single-stim","51","150690","0.0-11.0-23.0","sub-06_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">VERT</div></div>","89,71,82","1500","true","71","","incongruent","blue","green","23","test",""
"988","82","poldrack-single-stim","52","152969","0.0-11.0-24.0","sub-06_ses-02_1","","2272","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">ROUGE</div></div>","89,71,82","1500","true","82","","incongruent","green","red","24","test",""
"650","71","poldrack-single-stim","53","154989","0.0-11.0-25.0","sub-06_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">VERT</div></div>","89,71,82","1500","true","71","","incongruent","blue","green","25","test",""
"1073","71","poldrack-single-stim","54","157009","0.0-11.0-26.0","sub-06_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLEU</div></div>","89,71,82","1500","true","71","","congruent","blue","blue","26","test",""
"821","82","poldrack-single-stim","55","159018","0.0-11.0-27.0","sub-06_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">VERT</div></div>","89,71,82","1500","true","82","","congruent","green","green","27","test",""
"692","89","poldrack-single-stim","56","161039","0.0-11.0-28.0","sub-06_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">BLEU</div></div>","89,71,82","1500","true","89","","incongruent","red","blue","28","test",""
"777","89","poldrack-single-stim","57","163180","0.0-11.0-29.0","sub-06_ses-02_1","","2136","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">ROUGE</div></div>","89,71,82","1500","true","89","","congruent","red","red","29","test",""
"694","89","poldrack-single-stim","58","165190","0.0-11.0-30.0","sub-06_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">ROUGE</div></div>","89,71,82","1500","true","89","","congruent","red","red","30","test",""
"685","89","poldrack-single-stim","59","167210","0.0-11.0-31.0","sub-06_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">VERT</div></div>","89,71,82","1500","true","89","","incongruent","red","green","31","test",""
"626","82","poldrack-single-stim","60","169370","0.0-11.0-32.0","sub-06_ses-02_1","","2136","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">VERT</div></div>","89,71,82","1500","true","82","","congruent","green","green","32","test",""
"775","89","poldrack-single-stim","61","171380","0.0-11.0-33.0","sub-06_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">VERT</div></div>","89,71,82","1500","true","89","","incongruent","red","green","33","test",""
"722","71","poldrack-single-stim","62","173395","0.0-11.0-34.0","sub-06_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">ROUGE</div></div>","89,71,82","1500","true","71","","incongruent","blue","red","34","test",""
"854","89","poldrack-single-stim","63","175550","0.0-11.0-35.0","sub-06_ses-02_1","","2136","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">BLEU</div></div>","89,71,82","1500","true","89","","incongruent","red","blue","35","test",""
"638","71","poldrack-single-stim","64","177689","0.0-11.0-36.0","sub-06_ses-02_1","","2136","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLEU</div></div>","89,71,82","1500","true","71","","congruent","blue","blue","36","test",""
"561","82","poldrack-single-stim","65","179969","0.0-11.0-37.0","sub-06_ses-02_1","","2272","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">VERT</div></div>","89,71,82","1500","true","82","","congruent","green","green","37","test",""
"847","89","poldrack-single-stim","66","182659","0.0-11.0-38.0","sub-06_ses-02_1","","2680","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">BLEU</div></div>","89,71,82","1500","true","89","","incongruent","red","blue","38","test",""
"864","82","poldrack-single-stim","67","184678","0.0-11.0-39.0","sub-06_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">VERT</div></div>","89,71,82","1500","true","82","","congruent","green","green","39","test",""
"710","89","poldrack-single-stim","68","186699","0.0-11.0-40.0","sub-06_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">ROUGE</div></div>","89,71,82","1500","true","89","","congruent","red","red","40","test",""
"799","82","poldrack-single-stim","69","188980","0.0-11.0-41.0","sub-06_ses-02_1","","2272","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">BLEU</div></div>","89,71,82","1500","true","82","","incongruent","green","blue","41","test",""
"670","71","poldrack-single-stim","70","190999","0.0-11.0-42.0","sub-06_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">VERT</div></div>","89,71,82","1500","true","71","","incongruent","blue","green","42","test",""
"580","82","poldrack-single-stim","71","193019","0.0-11.0-43.0","sub-06_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">VERT</div></div>","89,71,82","1500","true","82","","congruent","green","green","43","test",""
"606","89","poldrack-single-stim","72","195028","0.0-11.0-44.0","sub-06_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">VERT</div></div>","89,71,82","1500","true","89","","incongruent","red","green","44","test",""
"493","82","poldrack-single-stim","73","197049","0.0-11.0-45.0","sub-06_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">ROUGE</div></div>","89,71,82","1500","true","82","","incongruent","green","red","45","test",""
"596","82","poldrack-single-stim","74","199070","0.0-11.0-46.0","sub-06_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">BLEU</div></div>","89,71,82","1500","true","82","","incongruent","green","blue","46","test",""
"458","82","poldrack-single-stim","75","201089","0.0-11.0-47.0","sub-06_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">BLEU</div></div>","89,71,82","1500","true","82","","incongruent","green","blue","47","test",""
"548","82","poldrack-single-stim","76","203380","0.0-11.0-48.0","sub-06_ses-02_1","","2272","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">VERT</div></div>","89,71,82","1500","true","82","","congruent","green","green","48","test",""
"643","82","poldrack-single-stim","77","205390","0.0-11.0-49.0","sub-06_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">BLEU</div></div>","89,71,82","1500","true","82","","incongruent","green","blue","49","test",""
"563","82","poldrack-single-stim","78","207808","0.0-11.0-50.0","sub-06_ses-02_1","","2408","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">VERT</div></div>","89,71,82","1500","true","82","","congruent","green","green","50","test",""
"505","82","poldrack-single-stim","79","209829","0.0-11.0-51.0","sub-06_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">VERT</div></div>","89,71,82","1500","true","82","","congruent","green","green","51","test",""
"683","71","poldrack-single-stim","80","211969","0.0-11.0-52.0","sub-06_ses-02_1","","2136","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLEU</div></div>","89,71,82","1500","true","71","","congruent","blue","blue","52","test",""
"438","71","poldrack-single-stim","81","213990","0.0-11.0-53.0","sub-06_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLEU</div></div>","89,71,82","1500","true","71","","congruent","blue","blue","53","test",""
"602","89","poldrack-single-stim","82","216009","0.0-11.0-54.0","sub-06_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">ROUGE</div></div>","89,71,82","1500","true","89","","congruent","red","red","54","test",""
"636","71","poldrack-single-stim","83","218030","0.0-11.0-55.0","sub-06_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">VERT</div></div>","89,71,82","1500","true","71","","incongruent","blue","green","55","test",""
"1016","82","poldrack-single-stim","84","220309","0.0-11.0-56.0","sub-06_ses-02_1","","2272","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">VERT</div></div>","89,71,82","1500","true","82","","congruent","green","green","56","test",""
"614","89","poldrack-single-stim","85","222329","0.0-11.0-57.0","sub-06_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">VERT</div></div>","89,71,82","1500","true","89","","incongruent","red","green","57","test",""
"1035","71","poldrack-single-stim","86","224609","0.0-11.0-58.0","sub-06_ses-02_1","","2272","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">ROUGE</div></div>","89,71,82","1500","true","71","","incongruent","blue","red","58","test",""
"787","89","poldrack-single-stim","87","226888","0.0-11.0-59.0","sub-06_ses-02_1","","2272","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">BLEU</div></div>","89,71,82","1500","true","89","","incongruent","red","blue","59","test",""
"649","71","poldrack-single-stim","88","228909","0.0-11.0-60.0","sub-06_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">ROUGE</div></div>","89,71,82","1500","true","71","","incongruent","blue","red","60","test",""
"693","82","poldrack-single-stim","89","231600","0.0-11.0-61.0","sub-06_ses-02_1","","2680","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">VERT</div></div>","89,71,82","1500","true","82","","congruent","green","green","61","test",""
"1244","71","poldrack-single-stim","90","233619","0.0-11.0-62.0","sub-06_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">VERT</div></div>","89,71,82","1500","true","71","","incongruent","blue","green","62","test",""
"637","89","poldrack-single-stim","91","235899","0.0-11.0-63.0","sub-06_ses-02_1","","2272","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">ROUGE</div></div>","89,71,82","1500","true","89","","congruent","red","red","63","test",""
"513","82","poldrack-single-stim","92","237919","0.0-11.0-64.0","sub-06_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">VERT</div></div>","89,71,82","1500","true","82","","congruent","green","green","64","test",""
"838","71","poldrack-single-stim","93","239937","0.0-11.0-65.0","sub-06_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLEU</div></div>","89,71,82","1500","true","71","","congruent","blue","blue","65","test",""
"622","89","poldrack-single-stim","94","242219","0.0-11.0-66.0","sub-06_ses-02_1","","2272","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">BLEU</div></div>","89,71,82","1500","false","82","","incongruent","green","blue","66","test",""
"1043","71","poldrack-single-stim","95","244359","0.0-11.0-67.0","sub-06_ses-02_1","","2136","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLEU</div></div>","89,71,82","1500","true","71","","congruent","blue","blue","67","test",""
"637","89","poldrack-single-stim","96","246909","0.0-11.0-68.0","sub-06_ses-02_1","","2544","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">ROUGE</div></div>","89,71,82","1500","true","89","","congruent","red","red","68","test",""
"556","82","poldrack-single-stim","97","249330","0.0-11.0-69.0","sub-06_ses-02_1","","2408","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">ROUGE</div></div>","89,71,82","1500","true","82","","incongruent","green","red","69","test",""
"1267","71","poldrack-single-stim","98","251352","0.0-11.0-70.0","sub-06_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">VERT</div></div>","89,71,82","1500","true","71","","incongruent","blue","green","70","test",""
"882","89","poldrack-single-stim","99","253368","0.0-11.0-71.0","sub-06_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">VERT</div></div>","89,71,82","1500","true","89","","incongruent","red","green","71","test",""
"1202","82","poldrack-single-stim","100","255387","0.0-11.0-72.0","sub-06_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">ROUGE</div></div>","89,71,82","1500","true","82","","incongruent","green","red","72","test",""
"702","71","poldrack-single-stim","101","257950","0.0-11.0-73.0","sub-06_ses-02_1","","2544","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLEU</div></div>","89,71,82","1500","true","71","","congruent","blue","blue","73","test",""
"1017","89","poldrack-single-stim","102","260110","0.0-11.0-74.0","sub-06_ses-02_1","","2136","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">ROUGE</div></div>","89,71,82","1500","true","89","","congruent","red","red","74","test",""
"697","89","poldrack-single-stim","103","262119","0.0-11.0-75.0","sub-06_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">ROUGE</div></div>","89,71,82","1500","true","89","","congruent","red","red","75","test",""
"1075","71","poldrack-single-stim","104","264139","0.0-11.0-76.0","sub-06_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLEU</div></div>","89,71,82","1500","true","71","","congruent","blue","blue","76","test",""
"793","82","poldrack-single-stim","105","266430","0.0-11.0-77.0","sub-06_ses-02_1","","2272","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">VERT</div></div>","89,71,82","1500","true","82","","congruent","green","green","77","test",""
"869","71","poldrack-single-stim","106","268449","0.0-11.0-78.0","sub-06_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">ROUGE</div></div>","89,71,82","1500","true","71","","incongruent","blue","red","78","test",""
"732","71","poldrack-single-stim","107","270468","0.0-11.0-79.0","sub-06_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLEU</div></div>","89,71,82","1500","true","71","","congruent","blue","blue","79","test",""
"663","89","poldrack-single-stim","108","272618","0.0-11.0-80.0","sub-06_ses-02_1","","2136","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">BLEU</div></div>","89,71,82","1500","true","89","","incongruent","red","blue","80","test",""
"640","82","poldrack-single-stim","109","274629","0.0-11.0-81.0","sub-06_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">ROUGE</div></div>","89,71,82","1500","true","82","","incongruent","green","red","81","test",""
"783","71","poldrack-single-stim","110","276909","0.0-11.0-82.0","sub-06_ses-02_1","","2272","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">VERT</div></div>","89,71,82","1500","true","71","","incongruent","blue","green","82","test",""
"631","71","poldrack-single-stim","111","279049","0.0-11.0-83.0","sub-06_ses-02_1","","2136","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLEU</div></div>","89,71,82","1500","true","71","","congruent","blue","blue","83","test",""
"683","89","poldrack-single-stim","112","281469","0.0-11.0-84.0","sub-06_ses-02_1","","2408","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">BLEU</div></div>","89,71,82","1500","false","82","","incongruent","green","blue","84","test",""
"591","89","poldrack-single-stim","113","283489","0.0-11.0-85.0","sub-06_ses-02_1","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">ROUGE</div></div>","89,71,82","1500","true","89","","congruent","red","red","85","test",""
