"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","stimulus","possible_responses","stim_duration","correct","correct_response","feedback_duration","condition","stim_color","stim_word","trial_num","exp_stage","exp_id"
"5656","13","text","0","5659","0.0-0.0","sub-04_ses-02_2","","","","","","","","","","","","","","","",""
"932","89","poldrack-text","1","7603","0.0-1.0","sub-04_ses-02_2","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Veuillez appuyer avec votre index</p></div>","932","500","fmri_response_test","","","","","","","","","","","",""
"323","71","poldrack-text","2","8442","0.0-2.0","sub-04_ses-02_2","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Veuillez appuyer avec votre majeur</p></div>","323","500","fmri_response_test","","","","","","","","","","","",""
"314","82","poldrack-text","3","9269","0.0-3.0","sub-04_ses-02_2","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Veuillez appuyer avec votre annulaire</p></div>","314","500","fmri_response_test","","","","","","","","","","","",""
"3612","32","poldrack-single-stim","4","13391","0.0-4.0","sub-04_ses-02_2","","3612","500","instructions","<div class = centerbox><div class = center-text><font size = +4>Repondre a la <strong>coleur de l'encre</strong> du mot!<br><br><span style = ""color:red;padding-left:30px"">MOT</span>: Index<br><span style = ""color:#1F45FC;padding-left:65px"">MOT</span>: Majeur<br><span style = ""color:#4FE829;"">MOT</span>: Annulaire<br><br>Nous allons commencer par un peu de pratique</div></div>","32","3612","","","","","","","","",""
"1111","82","poldrack-categorize","5","15924","0.0-5.0-0.0-0.0","sub-04_ses-02_2","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">ROUGE</div></div>","89,71,82","1500","true","82","500","incongruent","green","red","1","practice",""
"-1","-1","poldrack-single-stim","6","16184","0.0-5.0-1.0","sub-04_ses-02_2","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"525","71","poldrack-categorize","7","18224","0.0-5.0-2.0-0.0","sub-04_ses-02_2","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLEU</div></div>","89,71,82","1500","true","71","500","congruent","blue","blue","2","practice",""
"-1","-1","poldrack-single-stim","8","18484","0.0-5.0-3.0","sub-04_ses-02_2","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"536","82","poldrack-categorize","9","20524","0.0-5.0-4.0-0.0","sub-04_ses-02_2","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">BLEU</div></div>","89,71,82","1500","true","82","500","incongruent","green","blue","3","practice",""
"-1","-1","poldrack-single-stim","10","20785","0.0-5.0-5.0","sub-04_ses-02_2","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"784","89","poldrack-categorize","11","22824","0.0-5.0-6.0-0.0","sub-04_ses-02_2","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">VERT</div></div>","89,71,82","1500","true","89","500","incongruent","red","green","4","practice",""
"-1","-1","poldrack-single-stim","12","23085","0.0-5.0-7.0","sub-04_ses-02_2","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"577","82","poldrack-categorize","13","25124","0.0-5.0-8.0-0.0","sub-04_ses-02_2","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">VERT</div></div>","89,71,82","1500","true","82","500","congruent","green","green","5","practice",""
"-1","-1","poldrack-single-stim","14","25385","0.0-5.0-9.0","sub-04_ses-02_2","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"539","89","poldrack-categorize","15","27425","0.0-5.0-10.0-0.0","sub-04_ses-02_2","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">ROUGE</div></div>","89,71,82","1500","true","89","500","congruent","red","red","6","practice",""
"-1","-1","poldrack-single-stim","16","27685","0.0-5.0-11.0","sub-04_ses-02_2","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"431","71","poldrack-categorize","17","29724","0.0-5.0-12.0-0.0","sub-04_ses-02_2","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">VERT</div></div>","89,71,82","1500","true","71","500","incongruent","blue","green","7","practice",""
"-1","-1","poldrack-single-stim","18","29984","0.0-5.0-13.0","sub-04_ses-02_2","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"781","89","poldrack-categorize","19","32015","0.0-5.0-14.0-0.0","sub-04_ses-02_2","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">BLEU</div></div>","89,71,82","1500","true","89","500","incongruent","red","blue","8","practice",""
"-1","-1","poldrack-single-stim","20","32274","0.0-5.0-15.0","sub-04_ses-02_2","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"873","71","poldrack-categorize","21","34314","0.0-5.0-16.0-0.0","sub-04_ses-02_2","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">ROUGE</div></div>","89,71,82","1500","true","71","500","incongruent","blue","red","9","practice",""
"-1","-1","poldrack-single-stim","22","34574","0.0-5.0-17.0","sub-04_ses-02_2","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"1572","32","poldrack-text","23","36153","0.0-6.0","sub-04_ses-02_2","<div class = centerbox><div  class = center-text>Scanner Setup</div></div>","1572","0","fmri_scanner_wait","","","","","","","","","","","",""
"53358","84","poldrack-text","24","89515","0.0-7.0","sub-04_ses-02_2","<div class = centerbox><div style='color:red'; class = center-text>+</div></div>","53358","0","fmri_trigger_wait","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","25","90534","0.0-8.0","sub-04_ses-02_2","","1000","0","fmri_buffer","","none","1000","","","","","","","","",""
"-1","-1","poldrack-single-stim","26","92055","0.0-9.0","sub-04_ses-02_2","","1500","500","test_start_block","<div class = centerbox><div class = center-text>Preparez-vous!</p></div>","none","1500","","","","","","","","",""
"-1","-1","poldrack-single-stim","27","93093","0.0-10.0","sub-04_ses-02_2","","500","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","500","","","","","","","","",""
"892","89","poldrack-single-stim","28","95114","0.0-11.0-0.0","sub-04_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">VERT</div></div>","89,71,82","1500","true","89","","incongruent","red","green","0","test",""
"535","89","poldrack-single-stim","29","97133","0.0-11.0-1.0","sub-04_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">ROUGE</div></div>","89,71,82","1500","true","89","","congruent","red","red","1","test",""
"650","71","poldrack-single-stim","30","99413","0.0-11.0-2.0","sub-04_ses-02_2","","2272","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">ROUGE</div></div>","89,71,82","1500","true","71","","incongruent","blue","red","2","test",""
"689","89","poldrack-single-stim","31","101436","0.0-11.0-3.0","sub-04_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">VERT</div></div>","89,71,82","1500","true","89","","incongruent","red","green","3","test",""
"643","82","poldrack-single-stim","32","103594","0.0-11.0-4.0","sub-04_ses-02_2","","2136","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">VERT</div></div>","89,71,82","1500","true","82","","congruent","green","green","4","test",""
"594","89","poldrack-single-stim","33","105613","0.0-11.0-5.0","sub-04_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">ROUGE</div></div>","89,71,82","1500","true","89","","congruent","red","red","5","test",""
"491","71","poldrack-single-stim","34","107754","0.0-11.0-6.0","sub-04_ses-02_2","","2136","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLEU</div></div>","89,71,82","1500","true","71","","congruent","blue","blue","6","test",""
"859","89","poldrack-single-stim","35","109773","0.0-11.0-7.0","sub-04_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">ROUGE</div></div>","89,71,82","1500","true","89","","congruent","red","red","7","test",""
"1354","71","poldrack-single-stim","36","111794","0.0-11.0-8.0","sub-04_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLEU</div></div>","89,71,82","1500","true","71","","congruent","blue","blue","8","test",""
"864","82","poldrack-single-stim","37","113803","0.0-11.0-9.0","sub-04_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">ROUGE</div></div>","89,71,82","1500","true","82","","incongruent","green","red","9","test",""
"837","71","poldrack-single-stim","38","116083","0.0-11.0-10.0","sub-04_ses-02_2","","2272","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">VERT</div></div>","89,71,82","1500","true","71","","incongruent","blue","green","10","test",""
"700","82","poldrack-single-stim","39","118103","0.0-11.0-11.0","sub-04_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">BLEU</div></div>","89,71,82","1500","true","82","","incongruent","green","blue","11","test",""
"468","82","poldrack-single-stim","40","120253","0.0-11.0-12.0","sub-04_ses-02_2","","2136","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">ROUGE</div></div>","89,71,82","1500","true","82","","incongruent","green","red","12","test",""
"709","82","poldrack-single-stim","41","122675","0.0-11.0-13.0","sub-04_ses-02_2","","2408","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">VERT</div></div>","89,71,82","1500","true","82","","congruent","green","green","13","test",""
"1156","82","poldrack-single-stim","42","124954","0.0-11.0-14.0","sub-04_ses-02_2","","2272","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">ROUGE</div></div>","89,71,82","1500","true","82","","incongruent","green","red","14","test",""
"961","71","poldrack-single-stim","43","127653","0.0-11.0-15.0","sub-04_ses-02_2","","2680","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLEU</div></div>","89,71,82","1500","true","71","","congruent","blue","blue","15","test",""
"-1","-1","poldrack-single-stim","44","129674","0.0-11.0-16.0","sub-04_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">ROUGE</div></div>","89,71,82","1500","false","89","","congruent","red","red","16","test",""
"659","82","poldrack-single-stim","45","132093","0.0-11.0-17.0","sub-04_ses-02_2","","2408","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">VERT</div></div>","89,71,82","1500","true","82","","congruent","green","green","17","test",""
"682","89","poldrack-single-stim","46","134234","0.0-11.0-18.0","sub-04_ses-02_2","","2136","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">ROUGE</div></div>","89,71,82","1500","true","89","","congruent","red","red","18","test",""
"876","82","poldrack-single-stim","47","136924","0.0-11.0-19.0","sub-04_ses-02_2","","2680","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">BLEU</div></div>","89,71,82","1500","true","82","","incongruent","green","blue","19","test",""
"624","71","poldrack-single-stim","48","138944","0.0-11.0-20.0","sub-04_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">VERT</div></div>","89,71,82","1500","true","71","","incongruent","blue","green","20","test",""
"1001","82","poldrack-single-stim","49","141084","0.0-11.0-21.0","sub-04_ses-02_2","","2136","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">BLEU</div></div>","89,71,82","1500","true","82","","incongruent","green","blue","21","test",""
"624","71","poldrack-single-stim","50","144044","0.0-11.0-22.0","sub-04_ses-02_2","","2952","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLEU</div></div>","89,71,82","1500","true","71","","congruent","blue","blue","22","test",""
"780","71","poldrack-single-stim","51","146063","0.0-11.0-23.0","sub-04_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">VERT</div></div>","89,71,82","1500","true","71","","incongruent","blue","green","23","test",""
"727","71","poldrack-single-stim","52","148343","0.0-11.0-24.0","sub-04_ses-02_2","","2272","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">ROUGE</div></div>","89,71,82","1500","true","71","","incongruent","blue","red","24","test",""
"831","89","poldrack-single-stim","53","150353","0.0-11.0-25.0","sub-04_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">VERT</div></div>","89,71,82","1500","true","89","","incongruent","red","green","25","test",""
"766","89","poldrack-single-stim","54","152374","0.0-11.0-26.0","sub-04_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">ROUGE</div></div>","89,71,82","1500","true","89","","congruent","red","red","26","test",""
"1065","82","poldrack-single-stim","55","154392","0.0-11.0-27.0","sub-04_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">VERT</div></div>","89,71,82","1500","true","82","","congruent","green","green","27","test",""
"865","82","poldrack-single-stim","56","156413","0.0-11.0-28.0","sub-04_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">BLEU</div></div>","89,71,82","1500","true","82","","incongruent","green","blue","28","test",""
"416","82","poldrack-single-stim","57","158553","0.0-11.0-29.0","sub-04_ses-02_2","","2136","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">VERT</div></div>","89,71,82","1500","true","82","","congruent","green","green","29","test",""
"648","89","poldrack-single-stim","58","160574","0.0-11.0-30.0","sub-04_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">ROUGE</div></div>","89,71,82","1500","true","89","","congruent","red","red","30","test",""
"1023","89","poldrack-single-stim","59","162594","0.0-11.0-31.0","sub-04_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">BLEU</div></div>","89,71,82","1500","true","89","","incongruent","red","blue","31","test",""
"561","71","poldrack-single-stim","60","164743","0.0-11.0-32.0","sub-04_ses-02_2","","2136","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLEU</div></div>","89,71,82","1500","true","71","","congruent","blue","blue","32","test",""
"834","89","poldrack-single-stim","61","166752","0.0-11.0-33.0","sub-04_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">BLEU</div></div>","89,71,82","1500","true","89","","incongruent","red","blue","33","test",""
"922","71","poldrack-single-stim","62","168823","0.0-11.0-34.0","sub-04_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">VERT</div></div>","89,71,82","1500","true","71","","incongruent","blue","green","34","test",""
"950","82","poldrack-single-stim","63","170975","0.0-11.0-35.0","sub-04_ses-02_2","","2136","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">BLEU</div></div>","89,71,82","1500","true","82","","incongruent","green","blue","35","test",""
"-1","-1","poldrack-single-stim","64","173124","0.0-11.0-36.0","sub-04_ses-02_2","","2136","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLEU</div></div>","89,71,82","1500","false","71","","congruent","blue","blue","36","test",""
"275","71","poldrack-single-stim","65","175404","0.0-11.0-37.0","sub-04_ses-02_2","","2272","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">ROUGE</div></div>","89,71,82","1500","false","89","","congruent","red","red","37","test",""
"896","89","poldrack-single-stim","66","178103","0.0-11.0-38.0","sub-04_ses-02_2","","2680","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">BLEU</div></div>","89,71,82","1500","true","89","","incongruent","red","blue","38","test",""
"636","82","poldrack-single-stim","67","180114","0.0-11.0-39.0","sub-04_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">VERT</div></div>","89,71,82","1500","true","82","","congruent","green","green","39","test",""
"638","89","poldrack-single-stim","68","182133","0.0-11.0-40.0","sub-04_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">ROUGE</div></div>","89,71,82","1500","true","89","","congruent","red","red","40","test",""
"848","89","poldrack-single-stim","69","184423","0.0-11.0-41.0","sub-04_ses-02_2","","2272","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">VERT</div></div>","89,71,82","1500","true","89","","incongruent","red","green","41","test",""
"1370","71","poldrack-single-stim","70","186443","0.0-11.0-42.0","sub-04_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">VERT</div></div>","89,71,82","1500","true","71","","incongruent","blue","green","42","test",""
"612","82","poldrack-single-stim","71","188462","0.0-11.0-43.0","sub-04_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">VERT</div></div>","89,71,82","1500","true","82","","congruent","green","green","43","test",""
"666","89","poldrack-single-stim","72","190483","0.0-11.0-44.0","sub-04_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">BLEU</div></div>","89,71,82","1500","true","89","","incongruent","red","blue","44","test",""
"942","82","poldrack-single-stim","73","192504","0.0-11.0-45.0","sub-04_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">BLEU</div></div>","89,71,82","1500","true","82","","incongruent","green","blue","45","test",""
"652","89","poldrack-single-stim","74","194523","0.0-11.0-46.0","sub-04_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">VERT</div></div>","89,71,82","1500","true","89","","incongruent","red","green","46","test",""
"729","89","poldrack-single-stim","75","196543","0.0-11.0-47.0","sub-04_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">BLEU</div></div>","89,71,82","1500","true","89","","incongruent","red","blue","47","test",""
"872","82","poldrack-single-stim","76","198825","0.0-11.0-48.0","sub-04_ses-02_2","","2272","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">VERT</div></div>","89,71,82","1500","true","82","","congruent","green","green","48","test",""
"1136","71","poldrack-single-stim","77","200844","0.0-11.0-49.0","sub-04_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">ROUGE</div></div>","89,71,82","1500","true","71","","incongruent","blue","red","49","test",""
"1534","89","poldrack-single-stim","78","203263","0.0-11.0-50.0","sub-04_ses-02_2","","2408","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">ROUGE</div></div>","89,71,82","1500","true","89","","congruent","red","red","50","test",""
"404","89","poldrack-single-stim","79","205283","0.0-11.0-51.0","sub-04_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">ROUGE</div></div>","89,71,82","1500","true","89","","congruent","red","red","51","test",""
"551","82","poldrack-single-stim","80","207424","0.0-11.0-52.0","sub-04_ses-02_2","","2136","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">VERT</div></div>","89,71,82","1500","true","82","","congruent","green","green","52","test",""
"499","89","poldrack-single-stim","81","209433","0.0-11.0-53.0","sub-04_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">ROUGE</div></div>","89,71,82","1500","true","89","","congruent","red","red","53","test",""
"1357","71","poldrack-single-stim","82","211454","0.0-11.0-54.0","sub-04_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLEU</div></div>","89,71,82","1500","true","71","","congruent","blue","blue","54","test",""
"731","89","poldrack-single-stim","83","213474","0.0-11.0-55.0","sub-04_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">VERT</div></div>","89,71,82","1500","true","89","","incongruent","red","green","55","test",""
"434","71","poldrack-single-stim","84","215753","0.0-11.0-56.0","sub-04_ses-02_2","","2272","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLEU</div></div>","89,71,82","1500","true","71","","congruent","blue","blue","56","test",""
"805","71","poldrack-single-stim","85","217764","0.0-11.0-57.0","sub-04_ses-02_2","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">VERT</div></div>","89,71,82","1500","true","71","","incongruent","blue","green","57","test",""
