Scenario - loca_audi_ts
Logfile written - 11/21/2018 08:58:29

Subject	Trial	Event Type	Code	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index
training	7	Nothing	envir	966728	75000	1			75000		other	0
training	7	Nothing	envir	971728	80000	1			80000		other	0
training	7	Nothing	envir	976728	85000	1			85000		other	0
training	7	Nothing	envir	981728	90000	1			90000		other	0
training	7	Nothing	envir	986728	95000	1			95000		other	0
training	7	Nothing	envir	991728	100000	1			100000		other	0
training	7	Nothing	envir	996728	105000	1			105000		other	0
training	7	Nothing	envir	1001728	110000	1			110000		other	0
training	7	Nothing	envir	1006728	115000	1			115000		other	0
training	7	Nothing	envir	1011728	120000	1			120000		other	0
training	7	Nothing	envir	1016728	125000	1			125000		other	0
training	7	Nothing	envir	1021728	130000	1			130000		other	0
training	7	Nothing	envir	1026728	135000	1			135000		other	0
training	7	Nothing	envir	1031728	140000	1			140000		other	0
training	8	Sound	start_sound	1092017	30000	2			30000		other	0
training	8	Nothing	suomi	1107017	45000	1			45000		other	0
training	8	Nothing	suomi	1112017	50000	1			50000		other	0
training	8	Nothing	suomi	1117017	55000	1			55000		other	0
training	8	Nothing	suomi	1122017	60000	1			60000		other	0
training	8	Nothing	suomi	1127017	65000	1			65000		other	0
training	8	Nothing	suomi	1132017	70000	1			70000		other	0
training	8	Nothing	suomi	1137017	75000	1			75000		other	0
training	8	Nothing	suomi	1142017	80000	1			80000		other	0
training	8	Nothing	suomi	1147017	85000	1			85000		other	0
training	8	Nothing	suomi	1152017	90000	1			90000		other	0
training	8	Nothing	suomi	1157017	95000	1			95000		other	0
training	8	Nothing	suomi	1162017	100000	1			100000		other	0
training	8	Nothing	suomi	1167017	105000	1			105000		other	0
training	8	Nothing	suomi	1172017	110000	1			110000		other	0
training	8	Nothing	suomi	1177017	115000	1			115000		other	0
training	8	Nothing	suomi	1182017	120000	1			120000		other	0
training	8	Nothing	suomi	1187017	125000	1			125000		other	0
training	8	Nothing	suomi	1192017	130000	1			130000		other	0
training	8	Nothing	suomi	1197017	135000	1			135000		other	0
training	8	Nothing	suomi	1202017	140000	1			140000		other	0
training	9	Sound	start_sound	1262299	30000	2			30000		other	0
training	9	Nothing	silen	1277299	45000	1			45000		other	0
training	9	Nothing	silen	1282299	50000	1			50000		other	0
training	9	Nothing	silen	1287299	55000	1			55000		other	0
training	9	Nothing	silen	1292299	60000	1			60000		other	0
training	9	Nothing	silen	1297299	65000	1			65000		other	0
training	9	Nothing	silen	1302299	70000	1			70000		other	0
training	9	Nothing	silen	1307299	75000	1			75000		other	0
training	9	Nothing	silen	1312299	80000	1			80000		other	0
training	9	Nothing	silen	1317299	85000	1			85000		other	0
training	9	Nothing	silen	1322299	90000	1			90000		other	0
training	9	Nothing	silen	1327299	95000	1			95000		other	0
training	9	Nothing	silen	1332299	100000	1			100000		other	0
training	9	Nothing	silen	1337299	105000	1			105000		other	0
training	9	Nothing	silen	1342299	110000	1			110000		other	0
training	9	Nothing	silen	1347299	115000	1			115000		other	0
