onset,duration,trial_type
0.0228,20.1014,Bfix
21.1241,2.5226,hi_salience_left
24.72,2.5226,hi_salience_left
28.3426,2.5226,hi_salience_right
31.9665,2.5226,hi_salience_left
35.5898,2.5226,hi_salience_left
39.2021,2.5226,hi_salience_left
42.8044,2.5226,hi_salience_left
46.4097,2.5226,hi_salience_right
50.0369,2.5226,hi_salience_left
53.6664,2.5226,hi_salience_left
56.2056,20.0226,Bfix
77.33,2.5226,low_salience_left
80.971,2.5226,low_salience_right
84.5962,2.5226,low_salience_left
88.206,2.5226,low_salience_left
91.8094,2.5226,low_salience_left
95.4321,2.5226,low_salience_right
99.0452,2.5226,low_salience_right
102.6406,2.5226,low_salience_left
106.2545,2.5226,low_salience_left
109.8672,2.5226,low_salience_right
112.4064,20.1064,Bfix
133.5127,2.5226,hi_salience_left
137.1355,2.5226,hi_salience_left
140.7383,2.5226,hi_salience_left
144.3341,2.5226,hi_salience_right
147.9835,2.5226,hi_salience_left
151.5797,2.5226,hi_salience_left
155.1837,2.5226,hi_salience_left
158.7959,2.5226,hi_salience_right
162.4008,2.5226,hi_salience_left
165.9969,2.5226,hi_salience_right
168.5361,20.1017,Bfix
189.6377,2.5226,low_salience_left
193.286,2.5226,low_salience_right
196.9121,2.5226,low_salience_left
200.5349,2.5226,low_salience_left
204.152,2.5226,low_salience_right
207.7747,2.5226,low_salience_left
211.3843,2.5226,low_salience_right
214.991,2.5226,low_salience_left
218.6207,2.5226,low_salience_right
222.2164,2.5226,low_salience_left
224.7557,20.1062,Bfix
245.8618,2.5226,hi_salience_right
249.4896,2.5226,hi_salience_left
253.1044,2.5226,hi_salience_left
256.7441,2.5226,hi_salience_right
260.3548,2.5226,hi_salience_right
263.9779,2.5226,hi_salience_right
267.5898,2.5226,hi_salience_right
271.1977,2.5226,hi_salience_right
274.8075,2.5226,hi_salience_right
277.3467,20.1032,Bfix
298.4498,2.5226,low_salience_right
302.0723,2.5226,low_salience_left
305.6849,2.5226,low_salience_left
309.3039,2.5226,low_salience_right
312.9166,2.5226,low_salience_right
316.5125,2.5226,low_salience_right
320.1376,2.5227,low_salience_right
323.7505,2.5226,low_salience_right
327.363,2.5226,low_salience_left
330.9941,2.5226,low_salience_left
333.5333,21.2152,Bfix
