onset,duration,trial_type
1.046,0.2226,2_letters_different
2.2078,0.2226,10
3.5696,0.2226,2_letters_different
4.7314,0.2226,10
6.0932,0.2226,10
7.3551,0.2226,2_letters_different
8.5169,0.2226,10
9.7787,0.2226,10
10.9405,0.2226,2_letters_different
12.1024,0.2226,10
13.4642,0.2226,2_letters_different
14.826,0.2226,10
16.0879,0.2226,10
17.2497,0.2226,10
18.6115,0.2226,10
19.7733,0.2226,10
21.0351,0.2226,10
22.1969,0.2226,2_letters_different
23.4588,0.2226,2_letters_different
24.7206,0.2226,2_letters_different
25.8824,0.2226,10
27.0442,0.2226,2_letters_different
28.306,0.2226,2_letters_different
29.6678,0.2226,2_letters_different
30.8297,0.2226,10
32.1915,0.2226,2_letters_different
33.3533,0.2226,10
34.5151,0.2226,2_letters_different
35.677,0.2226,2_letters_different
36.8388,0.2226,10
38.1006,0.2226,2_letters_different
39.3624,0.2226,2_letters_different
40.7242,15.0234,Bfix
55.7477,0.2226,2_letters_different
57.1095,0.2226,10
58.4713,0.2226,2_letters_different
59.6332,0.2226,10
60.995,0.2226,10
62.2568,0.2226,2_letters_different
63.4187,0.2226,10
64.6805,0.2226,2_letters_different
66.0423,0.2226,2_letters_different
67.4042,0.2226,10
68.566,0.2226,10
69.7279,0.2226,2_letters_different
70.9897,0.2226,10
72.2515,0.2226,2_letters_different
73.4133,0.2226,10
74.7751,0.2226,10
76.1369,0.2226,2_letters_different
77.2987,0.2226,2_letters_different
78.5606,0.2226,10
79.9224,0.2226,2_letters_different
81.1842,0.2226,10
82.446,0.2226,10
83.7078,0.2226,2_letters_different
84.9697,0.2226,10
86.3315,0.2226,10
87.5933,0.2226,2_letters_different
88.7552,0.2226,10
90.117,0.2226,2_letters_different
91.4788,0.2226,10
92.7406,0.2226,2_letters_different
94.0025,0.2226,10
95.2643,0.2226,2_letters_different
96.4261,15.0226,Bfix
111.4653,0.2226,2_letters_different
112.7271,0.2226,10
113.989,0.2226,2_letters_different
115.1508,0.2226,10
116.5126,0.2226,2_letters_different
117.6745,0.2226,10
119.0363,0.2226,10
120.2981,0.2226,2_letters_different
121.4599,0.2226,10
122.6218,0.2226,10
123.9847,0.2226,10
125.3465,0.2226,10
126.7083,0.2225,2_letters_different
128.0701,0.2226,10
129.232,0.2226,10
130.4938,0.2226,2_letters_different
131.8556,0.2226,10
133.0175,0.2226,10
134.2793,0.2226,2_letters_different
135.6411,0.2226,10
137.003,0.2226,10
138.2648,0.2226,10
139.5266,0.2226,2_letters_different
140.7884,0.2226,10
142.1502,0.2226,2_letters_different
143.3121,0.2226,2_letters_different
144.5739,0.2226,10
145.7357,0.2226,10
146.8975,0.2226,2_letters_different
148.1594,0.2226,10
149.3212,0.2226,2_letters_different
150.483,0.2226,2_letters_different
151.8448,15.0232,Bfix
166.868,0.2226,10
168.2298,0.2226,10
169.4917,0.2226,2_letters_different
170.7535,0.2226,10
171.9153,0.2226,2_letters_different
173.0771,0.2226,10
174.3389,0.2226,2_letters_different
175.5007,0.2226,2_letters_different
176.8625,0.2226,2_letters_different
178.2244,0.2226,10
179.4862,0.2226,2_letters_different
180.748,0.2226,10
181.9098,0.2226,2_letters_different
183.2717,0.2226,2_letters_different
184.6335,0.2226,2_letters_different
185.8953,0.2226,10
187.1571,0.2226,10
188.519,0.2226,2_letters_different
189.6808,0.2226,10
190.8426,0.2226,2_letters_different
192.2045,0.2226,10
193.5663,0.2226,2_letters_different
194.7282,0.2226,10
195.99,0.2226,2_letters_different
197.2519,0.2226,2_letters_different
198.6137,0.2226,2_letters_different
199.9755,0.2226,10
201.2373,0.2226,10
202.4992,0.2226,10
203.761,0.2226,2_letters_different
205.1228,0.2226,10
206.3846,0.2226,2_letters_different
207.7464,15.0226,Bfix
222.7857,0.2226,2_letters_different
223.9475,0.2226,10
225.2093,0.2226,10
226.5712,0.2226,10
227.833,0.2226,2_letters_different
229.1948,0.2226,10
230.4566,0.2226,2_letters_different
231.7185,0.2226,10
232.8803,0.2226,10
234.1421,0.2226,10
235.504,0.2226,2_letters_different
236.7658,0.2226,10
237.9276,0.2226,2_letters_different
239.2895,0.2226,2_letters_different
240.6513,0.2226,10
242.0131,0.2226,10
243.1749,0.2226,10
244.4368,0.2226,2_letters_different
245.5986,0.2226,10
246.9605,0.2226,2_letters_different
248.1223,0.2226,10
249.2841,0.2226,2_letters_different
250.4459,0.2226,10
251.8078,0.2226,10
253.1696,0.2226,2_letters_different
254.3314,0.2226,2_letters_different
255.4932,0.2226,2_letters_different
256.755,0.2227,10
258.0169,0.2226,10
259.2787,0.2226,2_letters_different
260.6405,0.2226,10
262.0024,0.2227,10
263.2643,0.2226,2_letters_different
264.5261,0.2226,2_letters_different
265.6879,0.2226,10
266.9497,7.2435,Bfix
