onset,duration,trial_type
1.0466,0.2226,2_letters_different
2.2085,0.2226,10
3.5703,0.2226,10
4.7321,0.2226,10
5.894,0.2226,2_letters_different
7.1558,0.2226,2_letters_different
8.5176,0.2226,2_letters_different
9.7795,0.2226,10
11.0413,0.2226,2_letters_different
12.4031,0.2226,2_letters_different
13.765,0.2226,10
15.0268,0.2226,10
16.3886,0.2226,2_letters_different
17.5504,0.2226,2_letters_different
18.9122,0.2226,10
20.074,0.2226,2_letters_different
21.4359,0.2226,10
22.5977,0.2226,10
23.7595,0.2145,10
25.1133,0.2226,2_letters_different
26.3751,0.2226,10
27.737,0.2226,2_letters_different
28.9988,0.2226,10
30.2606,0.2226,2_letters_different
31.5224,0.2226,10
32.8842,0.2226,10
34.246,0.2226,2_letters_different
35.6078,0.2226,10
36.9697,0.2226,2_letters_different
38.3315,0.2226,2_letters_different
39.5934,0.2226,2_letters_different
40.9552,0.2226,2_letters_different
42.317,0.2226,2_letters_different
43.5789,15.0239,Bfix
58.6027,0.2226,10
59.7646,0.2226,10
61.0264,0.2226,2_letters_different
62.3882,0.2226,2_letters_different
63.75,0.2226,10
65.1119,0.2226,2_letters_different
66.2737,0.2226,10
67.4355,0.2226,2_letters_different
68.5973,0.2226,10
69.8592,0.2226,10
71.021,0.2226,2_letters_different
72.3828,0.2226,2_letters_different
73.6446,0.2226,10
74.9065,0.2226,10
76.1683,0.2226,2_letters_different
77.4301,0.2226,10
78.7919,0.2226,2_letters_different
80.0537,0.2226,2_letters_different
81.2156,0.2226,10
82.4774,0.2226,2_letters_different
83.6392,0.2225,10
84.801,0.2226,2_letters_different
86.0628,0.2226,2_letters_different
87.4247,0.2226,10
88.7865,0.2226,2_letters_different
90.1483,0.2226,2_letters_different
91.4101,0.2226,2_letters_different
92.6719,0.2226,10
94.0337,0.2226,2_letters_different
95.3956,0.2226,10
96.6574,0.2226,2_letters_different
97.8192,0.2226,2_letters_different
99.1811,0.2226,10
100.3429,15.0231,Bfix
115.3661,0.2226,2_letters_different
116.7279,0.2226,2_letters_different
118.0897,0.2226,2_letters_different
119.3516,0.2226,2_letters_different
120.7134,0.2226,2_letters_different
121.8752,0.2226,2_letters_different
123.237,0.2226,2_letters_different
124.5989,0.2226,10
125.9607,0.2226,10
127.1225,0.2226,2_letters_different
128.3843,0.2226,10
129.7461,0.2226,2_letters_different
130.9079,0.2226,2_letters_different
132.1697,0.2226,10
133.4315,0.2226,2_letters_different
134.5934,0.2226,10
135.7552,0.2226,10
137.117,0.2226,10
138.2788,0.2226,2_letters_different
139.5407,0.2227,10
140.7026,0.2226,2_letters_different
141.8644,0.2226,10
143.0262,0.2226,2_letters_different
144.1841,0.2226,10
145.3459,0.2226,10
146.7078,0.2226,2_letters_different
148.0696,0.2226,10
149.2314,0.2226,10
150.5932,0.2226,2_letters_different
151.755,0.2226,10
152.9168,0.2226,2_letters_different
154.1786,15.0232,Bfix
169.2018,0.2226,2_letters_different
170.3637,0.2226,10
171.5255,0.2226,2_letters_different
172.8873,0.2226,10
174.1491,0.2226,2_letters_different
175.511,0.2226,2_letters_different
176.7728,0.2226,2_letters_different
178.0346,0.2226,10
179.2965,0.2226,10
180.5583,0.2226,2_letters_different
181.7201,0.2226,2_letters_different
183.0819,0.2226,10
184.2437,0.2226,2_letters_different
185.4055,0.2226,2_letters_different
186.5674,0.2226,10
187.9292,0.2226,2_letters_different
189.091,0.2226,2_letters_different
190.2528,0.2226,10
191.6147,0.2226,2_letters_different
192.8765,0.2226,2_letters_different
194.0383,0.2226,10
195.2001,0.2226,2_letters_different
196.4619,0.2226,2_letters_different
197.8238,0.2226,2_letters_different
199.1856,0.2226,10
200.5474,0.2226,10
201.9092,0.2225,2_letters_different
203.171,0.2226,10
204.5329,0.2226,2_letters_different
205.8947,0.2226,10
207.2565,0.2226,2_letters_different
208.6183,0.2226,2_letters_different
209.8802,15.0226,Bfix
224.9194,0.2226,10
226.1812,0.2226,2_letters_different
227.443,0.2226,10
228.8048,0.2226,2_letters_different
229.9666,0.2225,10
231.1284,0.2226,10
232.2903,0.2226,2_letters_different
233.5521,0.2226,10
234.7139,0.2226,2_letters_different
235.8757,0.2226,2_letters_different
237.2376,0.2226,2_letters_different
238.3994,0.2226,10
239.7612,0.2226,2_letters_different
241.1231,0.2226,10
242.3849,0.2226,10
243.5467,0.2226,2_letters_different
244.8085,0.2226,10
246.0704,0.2226,2_letters_different
247.3322,0.2226,10
248.494,0.2226,10
249.6559,0.2226,10
250.8177,0.2226,2_letters_different
252.0795,0.2226,2_letters_different
253.2414,0.2226,10
254.4032,0.2226,10
255.765,0.2225,10
257.0268,0.2226,10
258.3886,0.2226,10
259.5505,0.2226,2_letters_different
260.9123,0.2226,10
262.2741,0.2226,2_letters_different
263.6359,0.2226,2_letters_different
264.9977,0.2226,10
266.3595,0.2226,2_letters_different
267.6214,0.2226,10
268.8832,0.2226,2_letters_different
270.245,0.2226,10
271.4069,5.0226,Suite
278.4295,7.2478,Bfix
