onset,duration,trial_type
1.0465,0.2226,2_letters_different
2.3083,0.2226,10
3.5701,0.2226,10
4.8319,0.2226,10
6.1937,0.2226,2_letters_different
7.3556,0.2226,2_letters_different
8.5174,0.2226,2_letters_different
9.8792,0.2226,10
11.0411,0.2226,2_letters_different
12.4029,0.2226,2_letters_different
13.5648,0.2226,10
14.8266,0.2226,10
16.1884,0.2226,2_letters_different
17.5502,0.2226,2_letters_different
18.712,0.2226,10
19.9738,0.2226,2_letters_different
21.1357,0.2226,10
22.4975,0.2226,10
23.7593,0.2226,10
25.0211,0.2226,2_letters_different
26.2829,0.2226,10
27.4447,0.2226,2_letters_different
28.7066,0.2226,10
29.9684,0.2226,2_letters_different
31.3302,0.2226,10
32.4921,0.2226,10
33.7539,0.2226,2_letters_different
35.1157,0.2226,10
36.2775,0.2226,2_letters_different
37.4393,0.2226,2_letters_different
38.6011,0.2226,2_letters_different
39.763,0.2226,2_letters_different
40.9248,0.2226,2_letters_different
42.0866,15.0239,Bfix
57.1105,0.2226,10
58.2723,0.2226,10
59.5341,0.2226,2_letters_different
60.6959,0.2226,2_letters_different
62.0578,0.2226,10
63.2196,0.2226,2_letters_different
64.5814,0.2225,10
65.9432,0.2226,2_letters_different
67.205,0.2226,10
68.4668,0.2226,10
69.8286,0.2226,2_letters_different
71.0904,0.2226,2_letters_different
72.2522,0.2226,10
73.6141,0.2226,10
74.8759,0.2226,2_letters_different
76.2377,0.2226,10
77.4995,0.2226,2_letters_different
78.8613,0.2226,2_letters_different
80.0231,0.2226,10
81.2849,0.2226,2_letters_different
82.6468,0.2226,10
84.0086,0.2226,2_letters_different
85.2704,0.2226,2_letters_different
86.5322,0.2226,10
87.8941,0.2226,2_letters_different
89.1559,0.2226,2_letters_different
90.4177,0.2226,2_letters_different
91.5795,0.2226,10
92.9413,0.2226,2_letters_different
94.1032,0.2226,10
95.265,0.2225,2_letters_different
96.6268,0.2226,2_letters_different
97.9793,0.2226,10
99.2411,15.0231,Bfix
114.2642,0.2226,2_letters_different
115.426,0.2226,2_letters_different
116.7879,0.2226,2_letters_different
117.9497,0.2226,2_letters_different
119.2115,0.2226,2_letters_different
120.5734,0.2226,2_letters_different
121.9352,0.2226,2_letters_different
123.097,0.2226,10
124.4588,0.2226,10
125.7206,0.2226,2_letters_different
127.0825,0.2226,10
128.4443,0.2226,2_letters_different
129.706,0.2226,2_letters_different
130.9679,0.2226,10
132.2297,0.2226,2_letters_different
133.4915,0.2226,10
134.8533,0.2226,10
136.2152,0.2226,10
137.377,0.2226,2_letters_different
138.5388,0.2226,10
139.8006,0.2226,2_letters_different
141.0624,0.2226,10
142.3243,0.2226,2_letters_different
143.6861,0.2226,10
144.9479,0.2226,10
146.3098,0.2226,2_letters_different
147.6716,0.2226,10
149.0334,0.2226,10
150.1952,0.2226,2_letters_different
151.357,0.2226,10
152.6189,0.2226,2_letters_different
153.9807,15.0232,Bfix
169.0038,0.2226,2_letters_different
170.1657,0.2226,10
171.5275,0.2226,2_letters_different
172.6893,0.2226,10
173.9511,0.2226,2_letters_different
175.313,0.2226,2_letters_different
176.6748,0.2226,2_letters_different
178.0366,0.2226,10
179.2984,0.2226,10
180.5602,0.2226,2_letters_different
181.7221,0.2226,2_letters_different
182.9839,0.2226,10
184.1457,0.2226,2_letters_different
185.3075,0.2226,2_letters_different
186.4693,0.2226,10
187.6312,0.2226,2_letters_different
188.793,0.2226,2_letters_different
190.1548,0.2226,10
191.4166,0.2226,2_letters_different
192.7785,0.2226,2_letters_different
193.9403,0.2226,10
195.2021,0.2226,2_letters_different
196.4639,0.2226,2_letters_different
197.6258,0.2226,2_letters_different
198.7876,0.2226,10
200.1494,0.2226,10
201.5112,0.2226,2_letters_different
202.773,0.2226,10
204.1349,0.2226,2_letters_different
205.2968,0.2226,10
206.4586,0.2226,2_letters_different
207.8204,0.2226,2_letters_different
208.9823,15.024,Bfix
224.0062,0.2226,10
225.1681,0.2226,2_letters_different
226.3299,0.2226,10
227.6917,0.2226,2_letters_different
228.8535,0.2226,10
230.0153,0.2226,10
231.3771,0.2226,2_letters_different
232.739,0.2226,10
234.1008,0.2226,2_letters_different
235.4626,0.2226,2_letters_different
236.6244,0.2226,2_letters_different
237.9862,0.2226,10
239.3481,0.2226,2_letters_different
240.5099,0.2226,10
241.8717,0.2226,10
243.2336,0.2226,2_letters_different
244.5954,0.2225,10
245.9572,0.2226,2_letters_different
247.1191,0.2226,10
248.2809,0.2226,10
249.4428,0.2226,10
250.7046,0.2226,2_letters_different
252.0664,0.2226,2_letters_different
253.2283,0.2226,10
254.3901,0.2226,10
255.7519,0.2226,10
257.0137,0.2226,10
258.2755,0.2226,10
259.6373,0.2226,2_letters_different
260.8992,0.2226,10
262.161,0.2226,2_letters_different
263.3228,0.2226,2_letters_different
264.4847,0.2226,10
265.6465,0.2226,2_letters_different
267.0084,0.2226,10
268.2702,0.2226,2_letters_different
269.632,0.2227,10
270.7939,5.0226,Suite
277.8166,6.0226,Bfix
