onset,duration,trial_type
1.046,0.2226,2_letters_different
2.2078,0.2226,10
3.3696,0.2226,2_letters_different
4.6314,0.2226,10
5.9932,0.2226,10
7.255,0.2226,2_letters_different
8.6168,0.2226,10
9.9786,0.2226,10
11.2404,0.2226,2_letters_different
12.5023,0.2226,10
13.7641,0.22,2_letters_different
15.0233,0.2226,10
16.2851,0.2226,10
17.4469,0.2226,10
18.8087,0.2226,10
20.1706,0.2226,10
21.3324,0.2226,10
22.6942,0.2225,2_letters_different
23.956,0.2226,2_letters_different
25.1179,0.2225,2_letters_different
26.3794,0.2226,10
27.5413,0.2226,2_letters_different
28.9031,0.2226,2_letters_different
30.2649,0.2226,2_letters_different
31.4268,0.2226,10
32.6886,0.2225,2_letters_different
34.0504,0.2225,10
35.4122,0.2226,2_letters_different
36.774,0.2226,2_letters_different
37.9358,0.2226,10
39.1976,0.2226,2_letters_different
40.4594,0.2226,2_letters_different
41.8212,15.0234,Bfix
56.8446,0.2226,2_letters_different
58.0065,0.2226,10
59.2683,0.2226,2_letters_different
60.5301,0.2226,10
61.692,0.2226,10
62.9538,0.2226,2_letters_different
64.1157,0.2225,10
65.4775,0.2226,2_letters_different
66.8393,0.2226,2_letters_different
68.1011,0.2226,10
69.3629,0.2226,10
70.6247,0.2226,2_letters_different
71.9865,0.2226,10
73.1484,0.2226,2_letters_different
74.3103,0.2226,10
75.6721,0.2226,10
76.9339,0.2226,2_letters_different
78.1957,0.2226,2_letters_different
79.5575,0.2226,10
80.8194,0.2226,2_letters_different
82.1812,0.2226,10
83.543,0.2226,10
84.7048,0.2226,2_letters_different
85.9666,0.2226,10
87.1285,0.2226,10
88.3903,0.2226,2_letters_different
89.7521,0.2226,10
91.0139,0.2226,2_letters_different
92.1757,0.2225,10
93.5375,0.2226,2_letters_different
94.6993,0.2226,10
95.9612,0.2225,2_letters_different
97.123,15.0239,Bfix
112.1468,0.2226,2_letters_different
113.5087,0.2226,10
114.8705,0.2226,2_letters_different
116.1323,0.2226,10
117.2941,0.2226,2_letters_different
118.656,0.2226,10
119.9178,0.2226,10
121.1796,0.2226,2_letters_different
122.4414,0.2226,10
123.6032,0.2226,10
124.7651,0.2226,10
125.9269,0.2226,10
127.0887,0.2226,2_letters_different
128.3506,0.2226,10
129.6124,0.2226,10
130.9742,0.2226,2_letters_different
132.336,0.2226,10
133.5979,0.2226,10
134.7597,0.2226,2_letters_different
135.9215,0.2226,10
137.0834,0.2225,10
138.3452,0.2226,10
139.507,0.2226,2_letters_different
140.8688,0.2226,10
142.0306,0.2226,2_letters_different
143.1925,0.2226,2_letters_different
144.3543,0.2226,10
145.6161,0.2226,10
146.7779,0.2226,2_letters_different
148.1397,0.2226,10
149.4016,0.2226,2_letters_different
150.7634,0.2226,2_letters_different
152.0252,15.0232,Bfix
167.0484,0.2225,10
168.2102,0.2226,10
169.572,0.2226,2_letters_different
170.8338,0.2226,10
171.9956,0.2225,2_letters_different
173.1574,0.2226,10
174.5192,0.2226,2_letters_different
175.681,0.2226,2_letters_different
177.0428,0.2226,2_letters_different
178.2047,0.2226,10
179.5665,0.2226,2_letters_different
180.8283,0.2226,10
182.1901,0.2226,2_letters_different
183.5519,0.2226,2_letters_different
184.9137,0.2226,2_letters_different
186.1756,0.2226,10
187.3374,0.2226,10
188.4992,0.2226,2_letters_different
189.761,0.2226,10
190.9228,0.2226,2_letters_different
192.0846,0.2226,10
193.3465,0.2226,2_letters_different
194.6083,0.2226,10
195.9701,0.2226,2_letters_different
197.3319,0.2226,2_letters_different
198.4937,0.2226,2_letters_different
199.8556,0.2226,10
201.2174,0.2226,10
202.4792,0.2226,10
203.741,0.2226,2_letters_different
205.0028,0.2226,10
206.1646,0.2226,2_letters_different
207.4264,15.0233,Bfix
222.4497,0.2226,2_letters_different
223.8116,0.2226,10
224.9734,0.2226,10
226.3352,0.2226,10
227.5971,0.2225,2_letters_different
228.8589,0.2226,10
230.0207,0.2226,2_letters_different
231.1825,0.2226,10
232.3443,0.2226,10
233.7061,0.2226,10
234.9679,0.2226,2_letters_different
236.2297,0.2226,10
237.5916,0.2226,2_letters_different
238.7534,0.2226,2_letters_different
240.0152,0.2226,10
241.3771,0.2226,10
242.6389,0.2226,10
243.9008,0.2226,2_letters_different
245.2626,0.2226,10
246.5244,0.2226,2_letters_different
247.8863,0.2226,10
249.0481,0.2226,2_letters_different
250.4099,0.2226,10
251.6717,0.2225,10
252.8335,0.2226,2_letters_different
254.1904,0.2226,2_letters_different
255.3523,0.2226,2_letters_different
256.7141,0.2226,10
257.8759,0.2226,10
259.2377,0.2226,2_letters_different
260.4996,0.2226,10
261.8614,0.2226,10
263.0233,0.2226,2_letters_different
264.3851,0.2226,2_letters_different
265.6469,0.2226,10
267.0087,6.0226,Bfix
