onset,duration,trial_type
1.0461,0.2226,unattend
2.2079,0.2226,attend
3.3698,0.2226,unattend
4.6317,0.2226,attend
5.8935,0.2226,attend
7.0554,0.2226,unattend
8.3173,0.2226,attend
9.4791,0.2226,attend
10.741,0.2226,unattend
12.0028,0.2226,attend
13.1647,0.2226,unattend
14.3266,0.2226,attend
15.6884,0.2168,attend
16.8444,0.2226,attend
18.2063,0.2226,attend
19.3681,0.2226,attend
20.53,0.2226,attend
21.7918,0.2226,unattend
22.9537,0.2226,unattend
24.1155,0.2226,unattend
25.2774,0.2226,attend
26.4392,0.2226,unattend
27.7011,0.2226,unattend
28.9629,0.2226,unattend
30.1247,0.2226,attend
31.3867,0.2226,unattend
32.6485,0.2226,attend
34.0104,0.2226,unattend
35.2722,0.2227,unattend
36.5342,0.2226,attend
37.896,0.2226,unattend
39.2579,0.2226,unattend
40.6198,15.0234,Bfix
55.6432,0.2226,unattend
56.8051,0.2226,attend
58.0669,0.2226,unattend
59.4288,0.2226,attend
60.6906,0.2226,attend
62.0525,0.2227,unattend
63.2144,0.2226,attend
64.4762,0.2226,unattend
65.8381,0.2226,unattend
67.1999,0.2226,attend
68.4618,0.2226,attend
69.7236,0.2226,unattend
70.9855,0.2226,attend
72.2474,0.2226,unattend
73.4092,0.2226,attend
74.7711,0.2226,attend
75.933,0.2226,unattend
77.1948,0.2226,unattend
78.3566,0.2226,attend
79.5185,0.2226,unattend
80.6804,0.2226,attend
81.9422,0.2226,attend
83.2041,0.2226,unattend
84.366,0.2226,attend
85.7278,0.2226,attend
86.8896,0.2226,unattend
88.2515,0.2226,attend
89.6133,0.2226,unattend
90.7752,0.2226,attend
92.037,0.2226,unattend
93.1988,0.2226,attend
94.5607,0.2226,unattend
95.8225,15.0238,Bfix
110.8464,0.2226,unattend
112.0082,0.2226,attend
113.2701,0.2226,unattend
114.5319,0.2226,attend
115.7938,0.2226,unattend
116.9557,0.2226,attend
118.3176,0.2226,attend
119.5794,0.2226,unattend
120.8413,0.2226,attend
122.2031,0.2226,attend
123.565,0.2226,attend
124.8269,0.2226,attend
126.0887,0.2226,unattend
127.3506,0.2226,attend
128.6124,0.2226,attend
129.7743,0.2226,unattend
130.9361,0.2226,attend
132.2979,0.2226,attend
133.5598,0.2226,unattend
134.9217,0.2226,attend
136.2836,0.2226,attend
137.5454,0.2226,attend
138.9072,0.2226,unattend
140.0691,0.2226,attend
141.331,0.2226,unattend
142.6928,0.2226,unattend
144.0547,0.2226,attend
145.3166,0.2226,attend
146.6785,0.2226,unattend
147.9403,0.2226,attend
149.1022,0.2226,unattend
150.264,0.2226,unattend
151.6258,15.0233,Bfix
166.6491,0.2226,attend
167.911,0.2226,attend
169.0729,0.2226,unattend
170.4347,0.2227,attend
171.7967,0.2226,unattend
173.1585,0.2226,attend
174.5204,0.2226,unattend
175.7822,0.2226,unattend
177.1441,0.2226,unattend
178.306,0.2226,attend
179.5678,0.2226,unattend
180.9296,0.2226,attend
182.1915,0.2226,unattend
183.5533,0.2226,unattend
184.9152,0.2226,unattend
186.0771,0.2226,attend
187.3389,0.2226,attend
188.5008,0.2226,unattend
189.8626,0.2226,attend
191.1244,0.2226,unattend
192.3863,0.2226,attend
193.6481,0.2226,unattend
194.91,0.2226,attend
196.2718,0.2226,unattend
197.6337,0.2226,unattend
198.8955,0.2226,unattend
200.3035,0.2226,attend
201.5653,0.2226,attend
202.9272,0.2226,attend
204.189,0.2226,unattend
205.4509,0.2226,attend
206.7127,0.2226,unattend
208.0745,15.0234,Bfix
223.0979,0.2226,unattend
224.3598,0.2226,attend
225.5217,0.2226,attend
226.8835,0.2226,attend
228.2453,0.2226,unattend
229.4073,0.2226,attend
230.5691,0.2226,unattend
231.931,0.2226,attend
233.1928,0.2226,attend
234.4546,0.2226,attend
235.7165,0.2226,unattend
236.8784,0.2226,attend
238.2402,0.2226,unattend
239.402,0.2226,unattend
240.7639,0.2226,attend
241.9258,0.2226,attend
243.2877,0.2226,attend
244.5495,0.2226,unattend
245.9114,0.2226,attend
247.1733,0.2226,unattend
248.5351,0.2226,attend
249.797,0.2226,unattend
251.1589,0.2226,attend
252.4208,0.2226,attend
253.5826,0.2226,unattend
254.7445,0.2226,unattend
255.9971,0.2226,unattend
257.359,0.2226,attend
258.6209,0.2226,attend
259.9828,0.2226,unattend
261.2446,0.2226,attend
262.6065,0.2226,attend
263.8684,0.2226,unattend
265.1302,0.2226,unattend
266.4921,0.2226,attend
267.854,6.0226,Bfix
