fname,chrom,block,id
color_stimuli/achromatic_033.png,achromatic,10,80
color_stimuli/achromatic_165.png,achromatic,10,81
color_stimuli/achromatic_061.png,achromatic,10,82
color_stimuli/achromatic_170.png,achromatic,10,83
color_stimuli/achromatic_009.png,achromatic,10,84
color_stimuli/achromatic_059.png,achromatic,11,85
color_stimuli/achromatic_202.png,achromatic,11,86
color_stimuli/achromatic_202.png,achromatic,11,87
color_stimuli/achromatic_055.png,achromatic,11,88
color_stimuli/achromatic_020.png,achromatic,11,89
color_stimuli/achromatic_181.png,achromatic,11,90
color_stimuli/achromatic_056.png,achromatic,11,91
color_stimuli/achromatic_136.png,achromatic,11,92
color_stimuli/achromatic_167.png,achromatic,11,93
color_stimuli/achromatic_088.png,achromatic,11,94
color_stimuli/achromatic_090.png,achromatic,11,95
color_stimuli/achromatic_090.png,achromatic,11,96
color_stimuli/chromatic_046.png,chromatic,12,49
color_stimuli/chromatic_168.png,chromatic,12,50
color_stimuli/chromatic_058.png,chromatic,12,51
color_stimuli/chromatic_065.png,chromatic,12,52
color_stimuli/chromatic_166.png,chromatic,12,53
color_stimuli/chromatic_007.png,chromatic,12,54
color_stimuli/chromatic_045.png,chromatic,12,55
color_stimuli/chromatic_101.png,chromatic,12,56
color_stimuli/chromatic_202.png,chromatic,12,57
color_stimuli/chromatic_182.png,chromatic,12,58
color_stimuli/chromatic_213.png,chromatic,12,59
color_stimuli/chromatic_004.png,chromatic,12,60
color_stimuli/achromatic_178.png,achromatic,13,97
color_stimuli/achromatic_178.png,achromatic,13,98
color_stimuli/achromatic_091.png,achromatic,13,99
color_stimuli/achromatic_031.png,achromatic,13,100
color_stimuli/achromatic_123.png,achromatic,13,101
color_stimuli/achromatic_107.png,achromatic,13,102
color_stimuli/achromatic_184.png,achromatic,13,103
color_stimuli/achromatic_163.png,achromatic,13,104
color_stimuli/achromatic_148.png,achromatic,13,105
color_stimuli/achromatic_096.png,achromatic,13,106
color_stimuli/achromatic_158.png,achromatic,13,107
color_stimuli/achromatic_129.png,achromatic,13,108
color_stimuli/chromatic_167.png,chromatic,14,61
color_stimuli/chromatic_199.png,chromatic,14,62
color_stimuli/chromatic_073.png,chromatic,14,63
color_stimuli/chromatic_025.png,chromatic,14,64
color_stimuli/chromatic_082.png,chromatic,14,65
color_stimuli/chromatic_034.png,chromatic,14,66
color_stimuli/chromatic_209.png,chromatic,14,67
color_stimuli/chromatic_209.png,chromatic,14,68
color_stimuli/chromatic_093.png,chromatic,14,69
color_stimuli/chromatic_010.png,chromatic,14,70
