onset,duration,trial_type,response
250.3819,1.5171,response,miss
251.899,1.5171,blank2,other
253.4328,0.4168,cross,other
253.9497,1.5171,2_letters_same,other
255.4668,3.0176,cross,other
259.9848,1.5171,response,miss
261.502,6.0185,blank2,other
267.5372,0.4168,cross,other
268.054,1.5171,4_letters_same,other
269.5711,3.0176,cross,other
274.0892,1.5171,response,miss
275.6063,4.0179,blank2,other
279.6409,0.4168,cross,other
280.1577,1.5171,4_letters_different,other
281.6748,3.0176,cross,other
286.1929,1.5171,response,miss
287.71,1.5171,blank2,other
289.2438,0.4168,cross,other
289.7606,1.5171,2_letters_same,other
291.2777,3.0176,cross,other
295.7958,1.5171,response,miss
297.3129,5.0182,blank2,other
302.3478,0.4168,cross,other
302.8646,1.5171,6_letters_different,other
304.3817,3.0176,cross,other
308.8998,1.5171,response,miss
310.4169,1.017,blank2,other
311.4506,0.4168,cross,other
311.9674,1.5171,4_letters_same,other
313.4845,3.0176,cross,other
318.0026,1.5171,response,miss
319.5197,3.0176,blank2,other
322.554,0.4168,cross,other
323.0708,1.5171,2_letters_same,other
324.5879,3.0176,cross,other
329.106,1.5171,response,miss
330.6231,6.0185,blank2,other
336.6583,0.4168,cross,other
337.1751,1.5171,2_letters_same,other
338.6922,3.0176,cross,other
343.2103,1.5171,response,miss
344.7274,3.0176,blank2,other
347.7617,0.4168,cross,other
348.2785,1.5171,2_letters_same,other
349.7956,3.0176,cross,other
354.3137,1.5171,response,miss
355.8308,1.5171,blank2,other
357.3646,0.4168,cross,other
357.8814,1.5171,4_letters_different,other
359.3986,3.0176,cross,other
363.9166,1.5171,response,miss
365.4338,5.5184,blank2,other
370.9688,0.4168,cross,other
371.4856,1.5171,4_letters_different,other
373.0027,3.0176,cross,other
377.5208,1.5171,response,miss
379.0379,4.0179,blank2,other
383.0725,0.4168,cross,other
383.5893,1.5171,6_letters_different,other
385.1064,3.0176,cross,other
389.6245,1.5171,response,miss
391.1416,4.0179,blank2,other
395.1762,0.4168,cross,other
395.693,1.5171,4_letters_same,other
397.2101,3.0176,cross,other
401.7282,1.5171,response,miss
403.2453,1.5171,blank2,other
