2000,sound,bip,True,bip_court.wav
2350,sound,colorlessg,false,25_colorlessg_34_false_vide_populations.wav
10000,sound,bip,True,bip_court.wav
10350,sound,colorlessg,false,140_colorlessg_36_false_vide_bibliotheques.wav
18000,sound,bip,True,bip_court.wav
18350,sound,colorlessg,false,162_colorlessg_10_false_vide_enverite.wav
26000,sound,bip,True,bip_court.wav
26350,sound,general,false,234_general_27_false_vide_laterretourne.wav
34000,text,empty,True,+
39000,redtext,empty,True,+
39350,rsvp,geomfact,true,Tous les points d'un cercle sont à égale distance du centre.
47000,sound,bip,True,bip_court.wav
47350,sound,general,true,176_general_19_true_vide_lecorpshumain.wav
55000,sound,bip,True,bip_court.wav
55350,sound,general,false,233_general_35_false_vide_forcedegravitation.wav
63000,sound,bip,True,bip_court.wav
63350,sound,arithfact,false,255_arithfact_36_false_vide_seizeestleresultat.wav
71000,sound,bip,True,bip_court.wav
71350,sound,geomfact,true,70_geomfact_13_true_vide_diagonalecarre.wav
79000,redtext,empty,True,+
79350,rsvp,control,false,Insigne doux colline biberon écrit blanc couper.
87000,redtext,empty,True,+
87350,rsvp,control,false,Est le une tandis comme sans te pour mais dans cependant.
95000,text,empty,True,+
99000,redtext,empty,True,+
99350,rsvp,tom,true,Selon les vulcanologues l'Etna est toujours en activité.
107000,sound,bip,True,bip_court.wav
107350,sound,tom,false,301_tom_33_false_faux_pournietzsche.wav
115000,text,empty,True,+
119000,sound,bip,True,bip_court.wav
119350,sound,context,true,300_context_02_true_vrai_auxpaysbas.wav
127000,sound,bip,True,bip_court.wav
127350,sound,tom,false,44_tom_25_false_vrai_donaldtrump.wav
135000,redtext,empty,True,+
135350,rsvp,tom,true,Selon Tarzan nos parents sont des singes.
143000,sound,bip,True,bip_court.wav
143350,sound,context,false,226_context_21_false_vrai_eninde.wav
151000,redtext,empty,True,+
151350,rsvp,tom,false,Pour Hitler les juifs sont des hommes comme les autres.
159000,redtext,empty,True,+
159350,rsvp,colorlessg,false,Selon la voiture l'amitié a été pliée sur cette application.
167000,redtext,empty,True,+
167350,rsvp,general,true,La mitose est le processus par lequel les cellules se divisent.
175000,text,empty,True,+
180000,redtext,empty,True,+
180350,rsvp,colorlessg,false,L’espoir d’oignon lisse et brun fait joli et gras.
188000,redtext,empty,True,+
188350,rsvp,context,false,Pendant les cours les étudiants peuvent parler entre eux.
