Number,999
Data type,Time,sPos (x),sPos (y), sPos(z),View Angle,jPos (x),jPos (z)
POSITION,0.265712,0.000,1.800,-0.000,90.000,0.000,-0.000
EVENT,0.273162,Familiarisation started
EVENT,0.273614,Start displaying intro screen
POSITION,0.318415,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.375638,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.444307,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.522656,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.611944,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.697498,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.775446,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.855151,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.943556,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.029327,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.112339,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.196124,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.270101,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.349250,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.427293,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.511702,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.585521,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.663497,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.745449,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.828392,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.899702,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.977611,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,2.068368,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,2.159640,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,2.239078,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,2.323441,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,2.399484,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,2.477534,0.000,1.800,-0.000,90.000,0.000,-0.000
