Number,45
Data type,Time,sPos (x),sPos (y), sPos(z),View Angle,jPos (x),jPos (z)
POSITION,0.019611,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.031917,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.048777,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.065314,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.082051,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.098769,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.115415,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.132057,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.148772,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.165490,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.182190,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.198885,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.216031,0.000,1.800,-0.000,90.000,0.000,-0.000
EVENT,0.221418,Familiarisation started
EVENT,0.221812,Start displaying intro screen
POSITION,0.269728,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.299679,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.335528,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.368473,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.414526,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.458412,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.494354,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.530160,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.565886,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.601658,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.637713,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.674579,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.710912,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.746635,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.782303,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.818152,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.854280,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.893919,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.931486,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.969004,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.005310,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.049395,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.089515,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.133080,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.175510,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.217490,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.256757,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.292475,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.328282,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.368299,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.408145,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.444897,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.484892,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.526799,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.570744,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.612683,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.652717,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.690245,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.730301,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.767456,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.803423,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.839710,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.876059,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.912347,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.948305,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.983891,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,2.019798,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,2.056095,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,2.092227,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,2.128004,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,2.164743,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,2.200076,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,2.236036,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,2.275304,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,2.311128,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,2.346631,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,2.382653,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,2.418131,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,2.454419,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,2.490578,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,2.526650,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,2.568627,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,2.608970,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,2.644430,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,2.683649,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,2.719117,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,2.755096,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,2.791085,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,2.827045,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,2.862690,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,2.899743,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,2.942178,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,2.979606,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,3.015577,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,3.051212,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,3.087187,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,3.123333,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,3.159494,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,3.195213,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,3.230842,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,3.266545,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,3.302436,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,3.338409,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,3.374711,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,3.410794,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,3.446522,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,3.482479,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,3.517986,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,3.553952,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,3.589776,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,3.629207,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,3.674041,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,3.715972,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,3.751306,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,3.787210,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,3.823482,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,3.859941,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,3.895846,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,3.932198,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,3.967748,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,4.003588,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,4.039649,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,4.077031,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,4.112780,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,4.149237,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,4.184522,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,4.220621,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,4.256643,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,4.292572,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,4.328431,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,4.364293,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,4.399943,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,4.435785,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,4.471941,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,4.508034,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,4.544027,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,4.579976,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,4.615614,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,4.651357,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,4.692958,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,4.736557,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,4.772259,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,4.808478,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,4.844257,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,4.879953,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,4.916048,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,4.951955,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,4.988167,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,5.024465,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,5.060649,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,5.099240,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,5.135338,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,5.171150,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,5.207094,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,5.243214,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,5.285655,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,5.322978,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,5.359976,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,5.396086,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,5.431883,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,5.467793,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,5.503750,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,5.539699,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,5.576119,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,5.611870,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,5.647652,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,5.685354,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,5.722591,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,5.763203,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,5.803269,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,5.839375,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,5.875705,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,5.911702,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,5.948186,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,5.984072,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,6.020458,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,6.057142,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,6.093424,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,6.129219,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,6.165586,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,6.201286,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,6.237531,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,6.273564,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,6.309458,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,6.345528,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,6.381503,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,6.417505,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,6.453522,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,6.489551,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,6.525985,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,6.562058,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,6.597908,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,6.634191,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,6.673310,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,6.709701,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,6.745608,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,6.784312,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,6.824747,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,6.865272,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,6.901225,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,6.937763,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,6.975903,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,7.012360,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,7.047733,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,7.083683,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,7.119398,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,7.155376,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,7.191458,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,7.227807,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,7.263415,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,7.299226,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,7.335067,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,7.370871,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,7.406929,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,7.443008,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,7.478800,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,7.514461,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,7.550267,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,7.585873,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,7.621729,0.000,1.800,-0.000,90.000,0.000,-0.000
