Number,999
Data type,Time,sPos (x),sPos (y), sPos(z),View Angle,jPos (x),jPos (z)
POSITION,0.018410,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.032661,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.049118,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.065771,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.082964,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.100508,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.116824,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.133848,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.150581,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.166133,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.183387,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.199156,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.215997,0.000,1.800,-0.000,90.000,0.000,-0.000
EVENT,0.220450,Familiarisation started
EVENT,0.220741,Start displaying intro screen
POSITION,0.258977,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.282337,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.305467,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.328739,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.351984,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.375573,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.398853,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.422181,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.445556,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.468807,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.491979,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.515713,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.538710,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.561941,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.585980,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.609211,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.632233,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.655327,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.678557,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.701575,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.724666,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.748067,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.770948,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.794372,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.817719,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.840899,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.864912,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.888111,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.912201,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.936613,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.959891,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.983711,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.006590,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.029665,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.054228,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.078661,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.101999,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.125471,0.000,1.800,-0.000,90.000,0.000,-0.000
