Number,999
Data type,Time,sPos (x),sPos (y), sPos(z),View Angle,jPos (x),jPos (z)
POSITION,0.019125,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.022116,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.038728,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.055425,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.072072,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.088792,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.105653,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.122937,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.140781,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.157225,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.174245,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.189463,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.206243,0.000,1.800,-0.000,90.000,0.000,-0.000
EVENT,0.214462,Familiarisation started
EVENT,0.215024,Start displaying intro screen
POSITION,0.274523,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.298737,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.322582,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.346820,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.370781,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.398997,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.425826,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.449428,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.473466,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.497434,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.521496,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.545732,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.569998,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.593589,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.617394,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.641354,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.665022,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.689507,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.712840,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.736852,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.760707,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.784601,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.808625,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.835975,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.859589,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.882951,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.906696,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.930013,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.954450,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.978185,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.001776,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.025103,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.048762,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.072322,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.095882,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.119665,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.143158,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.166926,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.191047,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.218474,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.242911,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.272682,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.303230,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.327156,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.350554,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.374377,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.398582,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.422787,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.446680,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.470384,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.493996,0.000,1.800,-0.000,90.000,0.000,-0.000
