Number,999
Data type,Time,sPos (x),sPos (y), sPos(z),View Angle,jPos (x),jPos (z)
POSITION,0.018818,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.035737,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.052422,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.068978,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.085759,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.102301,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.119336,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.135716,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.152529,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.169037,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.185873,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.202414,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.242111,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.264279,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.286935,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.309356,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.331494,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.353555,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.375560,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.397771,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.422358,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.446831,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.470054,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.492753,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.515596,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.538125,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.566406,0.000,1.800,-0.000,90.000,0.000,-0.000
