Number,7
Initials,[]
Gender,[]
Age,[]
Data type,Time,sPos (x),sPos (y), sPos(z),View Angle,jPos (x),jPos (z)
POSITION,0.249435,0.000,1.800,-0.000,90.000,0.000,-0.000
EVENT,0.256098,Test started
EVENT,0.256951,Start displaying intro screen
EVENT,0.259981,"['Starting control trial', '[1, 1, 1]']"
EVENT,0.260256,"['Setting viewpoint position to', '[32.856, 0.218, 60.792]']"
EVENT,0.260516,Rotating to intersection center
POSITION,0.336982,32.856,2.018,60.792,90.000,0.000,-0.000
EVENT,0.409917,"['Displaying control cue to target', '11']"
POSITION,0.413095,32.856,2.018,60.792,264.198,0.000,-0.000
POSITION,0.516874,32.856,2.018,60.792,264.198,0.000,-0.000
POSITION,0.606118,32.856,2.018,60.792,264.198,0.000,-0.000
POSITION,0.694869,32.856,2.018,60.792,264.198,0.000,-0.000
POSITION,0.784994,32.856,2.018,60.792,264.198,0.000,-0.000
POSITION,0.873376,32.856,2.018,60.792,264.198,0.000,-0.000
POSITION,0.961738,32.856,2.018,60.792,264.198,0.000,-0.000
POSITION,1.051141,32.856,2.018,60.792,264.198,0.000,-0.000
POSITION,1.139400,32.856,2.018,60.792,264.198,0.000,-0.000
POSITION,1.228787,32.856,2.018,60.792,264.198,0.000,-0.000
POSITION,1.326299,32.856,2.018,60.792,264.198,0.000,-0.000
POSITION,1.418187,32.856,2.018,60.792,264.198,0.000,-0.000
EVENT,1.420370,"['Moving subject to center of intersection', '[30.838, 0.396, 40.932]']"
POSITION,1.508059,32.856,2.018,60.792,264.198,0.000,-0.000
POSITION,1.595519,32.812,2.022,60.357,264.198,0.000,-0.000
POSITION,1.683686,32.767,2.026,59.919,264.198,0.000,-0.000
POSITION,1.771042,32.723,2.030,59.486,264.198,0.000,-0.000
POSITION,1.858541,32.679,2.034,59.051,264.198,0.000,-0.000
POSITION,1.945834,32.635,2.037,58.617,264.198,0.000,-0.000
POSITION,2.033720,32.591,2.041,58.181,264.198,0.000,-0.000
POSITION,2.120612,32.547,2.045,57.750,264.198,0.000,-0.000
POSITION,2.207792,32.503,2.049,57.317,264.198,0.000,-0.000
POSITION,2.293401,32.460,2.053,56.892,264.198,0.000,-0.000
POSITION,2.385722,32.413,2.057,56.436,264.198,0.000,-0.000
POSITION,2.477230,32.367,2.061,55.979,264.198,0.000,-0.000
POSITION,2.562917,32.324,2.065,55.554,264.198,0.000,-0.000
POSITION,2.649438,32.280,2.069,55.124,264.198,0.000,-0.000
POSITION,2.736104,32.236,2.073,54.694,264.198,0.000,-0.000
POSITION,2.822798,32.193,2.077,54.263,264.198,0.000,-0.000
POSITION,2.909361,32.149,2.080,53.834,264.198,0.000,-0.000
POSITION,2.996280,32.105,2.084,53.402,264.198,0.000,-0.000
POSITION,3.084447,32.061,2.088,52.965,264.198,0.000,-0.000
POSITION,3.172430,32.016,2.092,52.528,264.198,0.000,-0.000
POSITION,3.260328,31.972,2.096,52.091,264.198,0.000,-0.000
POSITION,3.347733,31.928,2.100,51.657,264.198,0.000,-0.000
POSITION,3.439641,31.882,2.104,51.202,264.198,0.000,-0.000
POSITION,3.537681,31.832,2.108,50.714,264.198,0.000,-0.000
POSITION,3.624475,31.788,2.112,50.283,264.198,0.000,-0.000
POSITION,3.714393,31.743,2.116,49.837,264.198,0.000,-0.000
POSITION,3.801103,31.699,2.120,49.406,264.198,0.000,-0.000
POSITION,3.887822,31.655,2.124,48.976,264.198,0.000,-0.000
POSITION,3.973362,31.612,2.128,48.551,264.198,0.000,-0.000
POSITION,4.059056,31.569,2.132,48.125,264.198,0.000,-0.000
POSITION,4.143322,31.526,2.135,47.707,264.198,0.000,-0.000
POSITION,4.231510,31.482,2.139,47.271,264.198,0.000,-0.000
POSITION,4.317872,31.439,2.143,46.842,264.198,0.000,-0.000
POSITION,4.403565,31.395,2.147,46.417,264.198,0.000,-0.000
POSITION,4.488705,31.352,2.151,45.994,264.198,0.000,-0.000
POSITION,4.582641,31.305,2.155,45.528,264.198,0.000,-0.000
POSITION,4.667922,31.262,2.159,45.104,264.198,0.000,-0.000
POSITION,4.821969,31.184,2.165,44.337,264.198,0.000,-0.000
POSITION,4.871340,31.159,2.168,44.094,264.198,0.000,-0.000
POSITION,4.958910,31.115,2.172,43.659,264.198,0.000,-0.000
POSITION,5.047329,31.071,2.175,43.220,264.198,0.000,-0.000
POSITION,5.138000,31.025,2.180,42.770,264.198,0.000,-0.000
POSITION,5.226871,30.980,2.183,42.329,264.198,0.000,-0.000
POSITION,5.311527,30.937,2.187,41.909,264.198,0.000,-0.000
POSITION,5.401554,30.892,2.191,41.462,264.198,0.000,-0.000
POSITION,5.491973,30.846,2.195,41.012,264.198,0.000,-0.000
EVENT,5.580388,Movement ended
EVENT,5.581704,"['Short wait time', '1.214']"
POSITION,5.583714,30.838,2.196,40.932,264.198,0.000,-0.000
POSITION,5.680836,30.838,2.196,40.932,264.198,0.000,-0.000
POSITION,5.767947,30.838,2.196,40.932,264.198,0.000,-0.000
POSITION,5.855819,30.838,2.196,40.932,264.198,0.000,-0.000
POSITION,5.940935,30.838,2.196,40.932,264.198,0.000,-0.000
POSITION,6.032183,30.838,2.196,40.932,264.198,0.000,-0.000
POSITION,6.128664,30.838,2.196,40.932,264.198,0.000,-0.000
POSITION,6.259635,30.838,2.196,40.932,264.198,0.000,-0.000
POSITION,6.393208,30.838,2.196,40.932,264.198,0.000,-0.000
POSITION,6.440243,30.838,2.196,40.932,264.198,0.000,-0.000
POSITION,6.532657,30.838,2.196,40.932,264.198,0.000,-0.000
POSITION,6.622412,30.838,2.196,40.932,264.198,0.000,-0.000
POSITION,6.724541,30.838,2.196,40.932,264.198,0.000,-0.000
POSITION,6.812526,30.838,2.196,40.932,264.198,0.000,-0.000
EVENT,6.814049,['Short wait time ended']
EVENT,6.815402,Movement enabled
EVENT,6.816460,Crosshair displayed
POSITION,6.895764,30.838,2.196,40.932,264.198,0.000,-0.000
POSITION,6.983505,30.838,2.196,40.932,264.198,0.000,-0.000
POSITION,7.067313,30.838,2.196,40.932,264.198,0.000,-0.000
POSITION,7.151623,30.838,2.196,40.932,264.198,0.000,-0.000
POSITION,7.235902,30.838,2.196,40.932,264.198,0.000,-0.000
POSITION,7.322475,30.838,2.196,40.932,264.198,0.000,-0.000
POSITION,7.405966,30.838,2.196,40.932,264.198,0.000,-0.000
POSITION,7.485779,30.838,2.196,40.932,264.198,0.000,-0.000
POSITION,7.571839,30.838,2.196,40.932,264.198,0.000,-0.000
POSITION,7.660365,30.838,2.196,40.932,264.198,0.000,-0.000
POSITION,7.746618,30.838,2.196,40.932,264.198,0.000,-0.000
POSITION,7.846028,30.838,2.196,40.932,264.198,0.000,-0.000
POSITION,7.931214,30.838,2.196,40.932,264.198,0.000,-0.000
POSITION,8.016169,30.838,2.196,40.932,264.198,0.000,-0.000
POSITION,8.170588,30.838,2.196,40.932,264.198,0.000,-0.000
POSITION,8.210359,30.838,2.196,40.932,264.198,0.000,-0.000
POSITION,8.293072,30.838,2.196,40.932,264.198,0.000,-0.000
POSITION,8.376986,30.838,2.196,40.932,264.198,0.000,-0.000
POSITION,8.460210,30.838,2.196,40.932,264.198,0.000,-0.000
POSITION,8.543849,30.838,2.196,40.932,264.198,0.000,-0.000
POSITION,8.627068,30.838,2.196,40.932,264.198,0.000,-0.000
POSITION,8.710656,30.838,2.196,40.932,264.198,0.000,-0.000
POSITION,8.794337,30.838,2.196,40.932,264.198,0.000,-0.000
POSITION,8.887121,30.838,2.196,40.932,267.958,0.000,-0.000
POSITION,8.967624,30.838,2.196,40.932,275.758,0.000,-0.000
POSITION,9.046872,30.838,2.196,40.932,275.758,0.000,-0.000
POSITION,9.124880,30.838,2.196,40.932,279.328,0.000,-0.000
POSITION,9.207942,30.838,2.196,40.932,282.839,0.000,-0.000
POSITION,9.285647,30.838,2.196,40.932,286.576,0.000,-0.000
POSITION,9.375341,30.838,2.196,40.932,290.070,0.000,-0.000
POSITION,9.448853,30.838,2.196,40.932,294.106,0.000,-0.000
POSITION,9.528002,30.838,2.196,40.932,297.415,0.000,-0.000
POSITION,9.599484,30.838,2.196,40.932,304.189,0.000,-0.000
POSITION,9.677388,30.838,2.196,40.932,304.189,0.000,-0.000
POSITION,9.750740,30.838,2.196,40.932,307.677,0.000,-0.000
POSITION,9.820541,30.838,2.196,40.932,310.999,0.000,-0.000
POSITION,9.900207,30.838,2.196,40.932,314.137,0.000,-0.000
POSITION,9.980798,30.838,2.196,40.932,317.721,0.000,-0.000
POSITION,10.048705,30.838,2.196,40.932,324.406,0.000,-0.000
POSITION,10.120450,30.838,2.196,40.932,324.406,0.000,-0.000
POSITION,10.195626,30.838,2.196,40.932,327.632,0.000,-0.000
POSITION,10.268339,30.838,2.196,40.932,331.019,0.000,-0.000
POSITION,10.341773,30.838,2.196,40.932,334.291,0.000,-0.000
POSITION,10.414873,30.838,2.196,40.932,337.590,0.000,-0.000
POSITION,10.484857,30.838,2.196,40.932,344.021,0.000,-0.000
POSITION,10.553757,30.838,2.196,40.932,344.021,0.000,-0.000
POSITION,10.621221,30.838,2.196,40.932,347.130,0.000,-0.000
