Number,99
Data type,Time,sPos (x),sPos (y), sPos(z),View Angle,jPos (x),jPos (z)
POSITION,0.199774,0.000,1.800,-0.000,90.000,0.000,-0.000
EVENT,0.207993,Familiarisation started
EVENT,0.208471,Start displaying intro screen
POSITION,0.258192,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.294231,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.329962,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.368648,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.410213,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.451255,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.494113,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.532659,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.572546,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.619618,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.661364,0.000,1.800,-0.000,90.000,0.000,-0.000
