Number,999
Data type,Time,sPos (x),sPos (y), sPos(z),View Angle,jPos (x),jPos (z)
POSITION,0.018536,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.027273,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.043985,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.060513,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.077556,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.094023,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.110564,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.127397,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.144282,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.160795,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.177625,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.194284,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.210884,0.000,1.800,-0.000,90.000,0.000,-0.000
EVENT,0.216088,Familiarisation started
EVENT,0.216398,Start displaying intro screen
POSITION,0.268551,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.293729,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.317064,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.340543,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.363846,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.387209,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.410447,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.433774,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.457052,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.480041,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.505164,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.528861,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.552292,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.575882,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.599233,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.622487,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.645735,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.673711,0.000,1.800,-0.000,90.000,0.000,-0.000
