Number,999
Data type,Time,sPos (x),sPos (y), sPos(z),View Angle,jPos (x),jPos (z)
POSITION,0.021756,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.032463,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.048409,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.065143,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.081790,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.098566,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.115267,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.131873,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.148502,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.165492,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.182123,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.198226,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.215159,0.000,1.800,-0.000,90.000,0.000,-0.000
EVENT,0.221067,Familiarisation started
EVENT,0.221484,Start displaying intro screen
POSITION,0.271445,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.308797,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.344624,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.378539,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.416297,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.458861,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.499900,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.538092,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.576383,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.613957,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.651358,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.689639,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.727773,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.765444,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.803293,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.840962,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.881145,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.918229,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.955894,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.993645,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.031487,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.068637,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.106604,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.144474,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.190694,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.233656,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.273621,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.311348,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.349178,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.387152,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.425127,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.463083,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.502637,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.540767,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.578466,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.616346,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.653829,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.691810,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.729858,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.767473,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.804999,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.843035,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.880601,0.000,1.800,-0.000,90.000,0.000,-0.000
