Number,999
Data type,Time,sPos (x),sPos (y), sPos(z),View Angle,jPos (x),jPos (z)
POSITION,0.018811,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.023325,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.040034,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.056686,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.073412,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.090104,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.106782,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.123478,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.140131,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.156881,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.173595,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.190254,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.206705,0.000,1.800,-0.000,90.000,0.000,-0.000
EVENT,0.211856,Familiarisation started
EVENT,0.212232,Start displaying intro screen
POSITION,0.248730,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.273233,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.296379,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.319995,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.343061,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.370891,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.394145,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.417559,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.441883,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.465260,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.489286,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.513031,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.539947,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.573011,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.597143,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.620399,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.645390,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.668863,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.692191,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.715669,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.739651,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.762798,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.786558,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.809927,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.833494,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.856853,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.880148,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.903246,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.926622,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.949920,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.973179,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.996290,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.019700,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.042778,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.065897,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.089859,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.113026,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.136706,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.160014,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.183428,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.207030,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.230338,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.253602,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.276719,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.300344,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.324182,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.347354,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.370904,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.394268,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.417651,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.441116,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.464112,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.487582,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.510778,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.534621,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.559200,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.584938,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.614094,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.638975,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.662202,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.690142,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.713336,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.736764,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.759690,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.782931,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.806865,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.829942,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.854544,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.877875,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.901135,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.924411,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.947661,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.970860,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.994133,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,2.021561,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,2.044508,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,2.067835,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,2.091014,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,2.114034,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,2.137528,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,2.160835,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,2.184434,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,2.209542,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,2.234677,0.000,1.800,-0.000,90.000,0.000,-0.000
